,C,R50
35837,88,12
35838,89,11
35839,100,0
35840,100,0
35841,92,0
35842,100,0
35843,100,0
35844,96,1
35845,100,0
35846,40,47
35847,93,8
35848,75,25
35849,89,11
35850,100,0
35851,70,0
35852,100,0
35853,88,12
35854,76,7
35855,100,0
35856,83,0
35857,35,43
35858,67,0
35859,100,0
35860,81,18
35861,1,1
35862,41,58
35863,100,0
35864,96,4
35865,100,0
35866,99,1
35867,93,7
35868,100,0
35869,100,0
35870,84,3
35871,100,0
35872,100,0
35873,98,0
35874,98,0
35875,29,59
35876,75,1
35877,25,49
35878,98,3
35879,93,8
35880,96,4
35881,87,14
35882,100,0
35883,100,0
35884,100,0
35885,90,9
35886,13,88
35887,60,40
35888,99,1
35889,79,9
35890,98,3
35891,97,3
35892,98,3
35893,100,0
35894,79,22
35895,68,32
35896,96,4
35897,0,1
35898,100,0
35899,9,89
35900,99,1
35901,94,5
35902,88,0
35903,94,5
35904,88,13
35905,100,0
35906,100,0
35907,100,0
35908,100,0
35909,98,3
35910,1,0
35911,100,0
35912,92,0
35913,54,18
35914,25,25
35915,93,1
35916,90,10
35917,100,0
35918,98,2
35919,62,2
35920,99,1
35921,100,0
35922,98,2
35923,100,0
35924,99,1
35925,100,0
35926,100,0
35927,100,0
35928,100,0
35929,99,1
35930,76,23
35931,100,0
35932,1,1
35933,0,2
35934,100,0
35935,2,0
35936,0,1
35937,2,79
35938,30,69
35939,100,0
35940,69,30
35941,89,11
35942,60,41
35943,100,0
35944,86,14
35945,100,0
35946,100,0
35947,100,0
35948,100,0
35949,100,0
35950,88,13
35951,100,0
35952,83,17
35953,75,25
35954,100,0
35955,99,1
35956,100,0
35957,82,12
35958,39,48
35959,27,54
35960,14,86
35961,94,5
35962,95,5
35963,96,4
35964,94,5
35965,99,1
35966,100,0
35967,100,0
35968,93,8
35969,97,0
35970,100,0
35971,96,4
35972,82,18
35973,86,14
35974,57,9
35975,90,10
35976,84,16
35977,96,4
35978,85,12
35979,67,0
35980,100,0
35981,51,13
35982,6,75
35983,24,57
35984,11,89
35985,90,10
35986,97,3
35987,100,0
35988,98,2
35989,66,34
35990,100,0
35991,100,0
35992,80,20
35993,30,55
35994,100,0
35995,98,3
35996,100,0
35997,98,2
35998,65,1
35999,88,12
36000,88,13
36001,98,2
36002,17,81
36003,88,13
36004,46,55
36005,77,0
36006,100,0
36007,15,51
36008,11,74
36009,92,8
36010,96,4
36011,98,2
36012,98,2
36013,100,0
36014,98,2
36015,100,0
36016,95,5
36017,92,9
36018,3,0
36019,86,14
36020,100,0
36021,91,0
36022,91,0
36023,100,0
36024,70,30
36025,98,0
36026,69,6
36027,1,93
36028,0,87
36029,3,96
36030,5,70
36031,2,57
36032,0,72
36033,0,82
36034,23,60
36035,1,80
36036,0,76
36037,1,87
36038,0,90
36039,39,59
36040,16,69
36041,4,94
36042,0,90
36043,0,86
36044,0,77
36045,2,79
36046,0,69
36047,0,62
36048,4,84
36049,25,52
36050,0,100
36051,1,99
36052,9,92
36053,0,100
36054,0,100
36055,1,58
36056,0,89
36057,27,51
36058,65,19
36059,1,97
36060,0,100
36061,0,94
36062,0,100
36063,78,9
36064,0,92
36065,2,98
36066,1,99
36067,0,81
36068,6,94
36069,5,94
36070,31,69
36071,75,25
36072,33,54
36073,78,2
36074,83,1
36075,85,15
36076,45,55
36077,100,0
36078,100,0
36079,1,0
36080,98,0
36081,89,1
36082,93,5
36083,100,0
36084,100,0
36085,95,5
36086,100,0
36087,78,0
36088,0,86
36089,94,6
36090,100,0
36091,100,0
36092,99,0
36093,99,0
36094,100,0
36095,99,1
36096,100,0
36097,100,0
36098,100,0
36099,78,0
36100,100,0
36101,94,6
36102,96,0
36103,100,0
36104,100,0
36105,1,0
36106,100,0
36107,91,9
36108,100,0
36109,70,1
36110,100,0
36111,100,0
36112,99,1
36113,100,0
36114,100,0
36115,1,75
36116,74,26
36117,99,1
36118,98,2
36119,100,0
36120,98,0
36121,100,0
36122,98,2
36123,99,0
36124,9,70
36125,74,7
36126,1,0
36127,100,0
36128,10,0
36129,98,2
36130,96,0
36131,96,3
36132,100,0
36133,100,0
36134,100,0
36135,100,0
36136,47,52
36137,98,2
36138,100,0
36139,100,0
36140,100,0
36141,70,28
36142,100,0
36143,97,3
36144,99,0
36145,83,0
36146,100,0
36147,14,75
36148,95,5
36149,100,0
36150,94,5
36151,88,12
36152,1,1
36153,94,5
36154,100,0
36155,83,13
36156,100,0
36157,100,0
36158,100,0
36159,1,0
36160,99,1
36161,85,15
36162,100,0
36163,99,1
36164,98,0
36165,98,0
36166,33,45
36167,74,26
36168,99,1
36169,88,0
36170,100,0
36171,93,7
36172,100,0
36173,100,0
36174,100,0
36175,98,3
36176,100,0
36177,1,0
36178,58,21
36179,59,18
36180,66,16
36181,97,3
36182,99,1
36183,100,0
36184,100,0
36185,100,0
36186,63,37
36187,92,8
36188,81,19
36189,98,2
36190,60,21
36191,95,5
36192,99,1
36193,87,1
36194,100,0
36195,100,0
36196,97,3
36197,84,16
36198,100,0
36199,95,5
36200,100,0
36201,1,0
36202,93,0
36203,100,0
36204,0,93
36205,8,28
36206,100,0
36207,62,1
36208,98,3
36209,76,23
36210,100,0
36211,63,1
36212,44,56
36213,100,0
36214,88,12
36215,88,12
36216,99,1
36217,100,0
36218,100,0
36219,100,0
36220,100,0
36221,100,0
36222,95,5
36223,1,1
36224,1,1
36225,94,5
36226,1,1
36227,0,1
36228,43,46
36229,43,38
36230,100,0
36231,93,0
36232,84,8
36233,85,15
36234,77,0
36235,99,0
36236,71,0
36237,86,7
36238,100,0
36239,99,1
36240,100,0
36241,99,1
36242,87,0
36243,89,0
36244,100,0
36245,69,31
36246,100,0
36247,86,0
36248,100,0
36249,100,0
36250,100,0
36251,100,0
36252,14,16
36253,86,0
36254,100,0
36255,100,0
36256,80,0
36257,56,16
36258,99,0
36259,0,89
36260,56,44
36261,64,35
36262,74,26
36263,55,46
36264,100,0
36265,99,1
36266,98,3
36267,100,0
36268,100,0
36269,100,0
36270,100,0
36271,100,0
36272,96,4
36273,100,0
36274,58,8
36275,50,50
36276,100,0
36277,99,1
36278,100,0
36279,48,22
36280,100,0
36281,0,71
36282,100,0
36283,100,0
36284,100,0
36285,99,1
36286,97,3
36287,68,32
36288,100,0
36289,100,0
36290,100,0
36291,75,6
36292,100,0
36293,83,0
36294,90,9
36295,99,1
36296,96,4
36297,58,42
36298,89,11
36299,70,30
36300,71,24
36301,93,8
36302,94,0
36303,77,0
36304,40,46
36305,42,46
36306,100,0
36307,100,0
36308,99,1
36309,93,7
36310,98,2
36311,92,9
36312,100,0
36313,100,0
36314,100,0
36315,95,5
36316,91,2
36317,96,4
36318,98,2
36319,100,0
36320,58,8
36321,46,55
36322,100,0
36323,100,0
36324,100,0
36325,92,1
36326,55,45
36327,100,0
36328,77,0
36329,20,62
36330,68,22
36331,100,0
36332,91,9
36333,20,80
36334,100,0
36335,75,25
36336,94,6
36337,85,15
36338,82,17
36339,99,1
36340,100,0
36341,0,3
36342,100,0
36343,81,10
36344,88,3
36345,95,5
36346,64,36
36347,50,45
36348,2,88
36349,0,100
36350,0,84
36351,5,76
36352,2,67
36353,0,78
36354,18,75
36355,18,52
36356,7,88
36357,0,92
36358,35,51
36359,0,100
36360,0,96
36361,2,97
36362,0,88
36363,8,82
36364,3,97
36365,0,98
36366,0,99
36367,0,82
36368,0,82
36369,22,79
36370,0,100
36371,0,92
36372,31,65
36373,1,94
36374,0,100
36375,0,70
36376,9,82
36377,14,73
36378,0,100
36379,0,80
36380,1,72
36381,0,60
36382,5,81
36383,72,25
36384,18,82
36385,0,79
36386,0,100
36387,0,100
36388,0,71
36389,0,84
36390,0,100
36391,19,54
36392,4,96
36393,79,22
36394,99,1
36395,100,0
36396,100,0
36397,97,3
36398,100,0
36399,100,0
36400,79,21
36401,100,0
36402,96,4
36403,0,1
36404,100,0
36405,100,0
36406,100,0
36407,100,0
36408,78,0
36409,100,0
36410,100,0
36411,100,0
36412,100,0
36413,78,0
36414,0,99
36415,100,0
36416,100,0
36417,100,0
36418,99,0
36419,99,0
36420,100,0
36421,100,0
36422,10,76
36423,100,0
36424,100,0
36425,98,3
36426,85,16
36427,99,1
36428,0,1
36429,100,0
36430,99,1
36431,96,4
36432,100,0
36433,100,0
36434,99,1
36435,100,0
36436,100,0
36437,47,35
36438,99,1
36439,100,0
36440,79,22
36441,94,5
36442,98,0
36443,100,0
36444,100,0
36445,72,1
36446,29,70
36447,96,4
36448,100,0
36449,93,8
36450,100,0
36451,82,1
36452,100,0
36453,100,0
36454,79,1
36455,83,0
36456,60,37
36457,100,0
36458,1,0
36459,92,9
36460,100,0
36461,10,0
36462,99,0
36463,97,0
36464,100,0
36465,100,0
36466,98,3
36467,100,0
36468,100,0
36469,80,18
36470,96,4
36471,93,8
36472,99,1
36473,98,3
36474,96,4
36475,1,1
36476,89,11
36477,87,0
36478,100,0
36479,94,6
36480,84,16
36481,100,0
36482,87,0
36483,100,0
36484,100,0
36485,98,0
36486,98,0
36487,67,19
36488,70,30
36489,37,63
36490,86,2
36491,100,0
36492,100,0
36493,100,0
36494,96,4
36495,100,0
36496,93,7
36497,100,0
36498,0,1
36499,19,62
36500,92,9
36501,99,1
36502,88,0
36503,99,1
36504,94,6
36505,99,1
36506,100,0
36507,96,4
36508,88,12
36509,100,0
36510,0,1
36511,99,1
36512,64,33
36513,87,11
36514,81,9
36515,99,1
36516,100,0
36517,97,3
36518,99,1
36519,100,0
36520,100,0
36521,96,4
36522,96,4
36523,99,0
36524,100,0
36525,7,77
36526,10,37
36527,84,16
36528,65,35
36529,93,8
36530,92,9
36531,92,9
36532,100,0
36533,99,0
36534,100,0
36535,100,0
36536,79,21
36537,97,3
36538,100,0
36539,100,0
36540,100,0
36541,97,0
36542,100,0
36543,100,0
36544,1,1
36545,1,1
36546,100,0
36547,1,0
36548,1,1
36549,0,76
36550,10,75
36551,79,0
36552,79,0
36553,100,0
36554,47,53
36555,96,4
36556,92,6
36557,78,0
36558,94,6
36559,100,0
36560,84,0
36561,96,0
36562,100,0
36563,93,0
36564,65,34
36565,98,2
36566,91,1
36567,80,0
36568,100,0
36569,100,0
36570,89,0
36571,100,0
36572,73,0
36573,17,13
36574,99,0
36575,75,0
36576,60,27
36577,0,1
36578,83,1
36579,90,0
36580,71,9
36581,0,78
36582,10,68
36583,88,7
36584,80,7
36585,94,1
36586,100,0
36587,100,0
36588,80,20
36589,14,86
36590,99,1
36591,100,0
36592,93,0
36593,92,0
36594,100,0
36595,83,0
36596,98,2
36597,89,1
36598,99,1
36599,90,0
36600,100,0
36601,99,0
36602,100,0
36603,100,0
36604,96,1
36605,30,0
36606,36,52
36607,47,37
36608,99,1
36609,1,0
36610,100,0
36611,47,23
36612,76,0
36613,55,38
36614,6,86
36615,94,6
36616,100,0
36617,100,0
36618,96,4
36619,81,18
36620,94,6
36621,100,0
36622,100,0
36623,93,7
36624,100,0
36625,74,0
36626,100,0
36627,99,1
36628,99,1
36629,65,1
36630,100,0
36631,99,1
36632,6,94
36633,92,0
36634,65,34
36635,98,0
36636,7,83
36637,33,67
36638,77,22
36639,51,49
36640,99,0
36641,88,12
36642,99,1
36643,94,5
36644,98,2
36645,100,0
36646,100,0
36647,90,0
36648,100,0
36649,100,0
36650,99,1
36651,100,0
36652,50,16
36653,100,0
36654,98,2
36655,95,5
36656,100,0
36657,85,0
36658,97,1
36659,98,3
36660,4,76
36661,94,6
36662,99,1
36663,76,23
36664,70,29
36665,71,29
36666,94,5
36667,75,25
36668,100,0
36669,100,0
36670,99,1
36671,100,0
36672,95,5
36673,100,0
36674,96,4
36675,98,3
36676,94,5
36677,100,0
36678,94,6
36679,96,3
36680,97,2
36681,47,54
36682,77,0
36683,67,10
36684,2,75
36685,64,36
36686,69,30
36687,95,5
36688,99,1
36689,100,0
36690,100,0
36691,100,0
36692,99,1
36693,95,5
36694,100,0
36695,100,0
36696,1,3
36697,73,18
36698,90,1
36699,100,0
36700,57,43
36701,49,49
36702,1,67
36703,2,90
36704,0,82
36705,12,59
36706,4,88
36707,3,66
36708,23,37
36709,0,82
36710,0,79
36711,4,87
36712,0,82
36713,1,88
36714,0,100
36715,0,80
36716,0,88
36717,11,83
36718,0,89
36719,8,93
36720,0,96
36721,1,95
36722,23,60
36723,4,76
36724,0,100
36725,0,92
36726,0,100
36727,0,73
36728,26,52
36729,0,88
36730,0,58
36731,0,86
36732,0,97
36733,6,94
36734,3,97
36735,59,24
36736,0,90
36737,0,100
36738,0,95
36739,2,81
36740,0,82
36741,0,97
36742,2,98
36743,25,75
36744,1,99
36745,0,80
36746,0,92
36747,0,92
36748,0,100
36749,0,100
36750,5,95
36751,0,97
36752,6,94
36753,4,96
36754,2,78
36755,0,70
36756,0,100
36757,0,100
36758,0,78
36759,0,86
36760,1,99
36761,0,100
36762,0,97
36763,0,100
36764,18,76
36765,59,8
36766,0,98
36767,0,82
36768,0,89
36769,8,93
36770,5,95
36771,0,100
36772,7,91
36773,40,29
36774,42,51
36775,100,0
36776,100,0
36777,81,7
36778,100,0
36779,95,0
36780,83,17
36781,97,1
36782,100,0
36783,100,0
36784,91,0
36785,92,6
36786,79,12
36787,95,3
36788,82,9
36789,46,54
36790,100,0
36791,100,0
36792,100,0
36793,95,0
36794,100,0
36795,10,89
36796,0,100
36797,66,28
36798,97,0
36799,100,0
36800,100,0
36801,100,0
36802,88,0
36803,100,0
36804,100,0
36805,69,30
36806,63,37
36807,40,60
36808,31,69
36809,5,0
36810,98,2
36811,100,0
36812,99,1
36813,71,0
36814,87,13
36815,100,0
36816,100,0
36817,100,0
36818,100,0
36819,100,0
36820,100,0
36821,100,0
36822,4,3
36823,99,1
36824,99,1
36825,100,0
36826,94,5
36827,49,14
36828,100,0
36829,100,0
36830,100,0
36831,100,0
36832,100,0
36833,96,4
36834,100,0
36835,99,1
36836,10,88
36837,99,1
36838,98,2
36839,100,0
36840,100,0
36841,99,1
36842,98,1
36843,99,1
36844,100,0
36845,100,0
36846,100,0
36847,100,0
36848,98,3
36849,100,0
36850,100,0
36851,100,0
36852,88,12
36853,99,1
36854,98,2
36855,100,0
36856,100,0
36857,100,0
36858,100,0
36859,100,0
36860,100,0
36861,100,0
36862,100,0
36863,14,48
36864,82,3
36865,99,1
36866,100,0
36867,50,7
36868,100,0
36869,99,1
36870,100,0
36871,99,1
36872,80,0
36873,100,0
36874,95,0
36875,100,0
36876,100,0
36877,66,1
36878,100,0
36879,100,0
36880,4,79
36881,89,10
36882,100,0
36883,100,0
36884,100,0
36885,29,31
36886,99,1
36887,85,15
36888,99,0
36889,92,8
36890,69,31
36891,99,1
36892,92,3
36893,100,0
36894,84,0
36895,100,0
36896,100,0
36897,100,0
36898,48,34
36899,98,2
36900,79,22
36901,100,0
36902,99,1
36903,100,0
36904,87,12
36905,96,4
36906,81,0
36907,100,0
36908,100,0
36909,100,0
36910,98,2
36911,95,0
36912,89,0
36913,97,0
36914,100,0
36915,100,0
36916,100,0
36917,88,12
36918,99,1
36919,99,1
36920,100,0
36921,98,3
36922,100,0
36923,3,4
36924,100,0
36925,100,0
36926,100,0
36927,99,1
36928,100,0
36929,100,0
36930,100,0
36931,100,0
36932,100,0
36933,100,0
36934,61,24
36935,5,15
36936,71,0
36937,99,1
36938,78,22
36939,65,35
36940,60,25
36941,100,0
36942,97,3
36943,83,17
36944,6,2
36945,100,0
36946,99,1
36947,97,3
36948,100,0
36949,100,0
36950,100,0
36951,100,0
36952,100,0
36953,98,3
36954,0,2
36955,1,1
36956,100,0
36957,0,71
36958,8,9
36959,100,0
36960,55,45
36961,95,5
36962,24,76
36963,85,15
36964,75,9
36965,99,1
36966,100,0
36967,99,1
36968,1,7
36969,93,7
36970,100,0
36971,100,0
36972,98,2
36973,100,0
36974,64,35
36975,93,8
36976,99,1
36977,1,1
36978,0,2
36979,89,10
36980,100,0
36981,0,88
36982,12,12
36983,99,1
36984,85,15
36985,99,1
36986,44,56
36987,86,14
36988,100,0
36989,98,2
36990,89,10
36991,68,32
36992,100,0
36993,8,0
36994,100,0
36995,100,0
36996,100,0
36997,100,0
36998,100,0
36999,100,0
37000,98,3
37001,1,1
37002,0,2
37003,96,4
37004,100,0
37005,100,0
37006,2,2
37007,100,0
37008,100,0
37009,86,14
37010,92,7
37011,99,0
37012,99,0
37013,82,17
37014,99,1
37015,94,5
37016,100,0
37017,93,0
37018,100,0
37019,100,0
37020,89,11
37021,100,0
37022,100,0
37023,95,5
37024,98,3
37025,100,0
37026,95,5
37027,100,0
37028,100,0
37029,100,0
37030,1,79
37031,28,50
37032,69,0
37033,70,11
37034,78,15
37035,82,0
37036,75,15
37037,98,0
37038,92,3
37039,96,0
37040,70,29
37041,78,0
37042,79,0
37043,99,0
37044,99,0
37045,94,0
37046,87,0
37047,82,2
37048,14,2
37049,2,75
37050,12,53
37051,94,6
37052,97,0
37053,74,5
37054,91,0
37055,90,0
37056,92,8
37057,99,0
37058,94,0
37059,100,0
37060,93,0
37061,87,0
37062,99,0
37063,99,0
37064,100,0
37065,100,0
37066,100,0
37067,27,0
37068,15,50
37069,99,0
37070,100,0
37071,97,0
37072,94,2
37073,88,11
37074,93,0
37075,89,0
37076,94,0
37077,100,0
37078,94,0
37079,96,0
37080,95,0
37081,99,0
37082,100,0
37083,100,0
37084,90,2
37085,7,14
37086,9,80
37087,61,32
37088,100,0
37089,63,38
37090,86,14
37091,100,0
37092,96,4
37093,96,4
37094,100,0
37095,100,0
37096,82,17
37097,76,5
37098,100,0
37099,100,0
37100,94,4
37101,92,6
37102,100,0
37103,100,0
37104,61,39
37105,54,44
37106,27,64
37107,51,49
37108,100,0
37109,71,29
37110,79,21
37111,100,0
37112,100,0
37113,100,0
37114,99,1
37115,100,0
37116,100,0
37117,72,9
37118,100,0
37119,98,0
37120,59,39
37121,100,0
37122,100,0
37123,77,5
37124,45,44
37125,100,0
37126,100,0
37127,55,45
37128,69,31
37129,96,4
37130,83,17
37131,89,10
37132,87,14
37133,100,0
37134,100,0
37135,100,0
37136,81,0
37137,98,0
37138,98,0
37139,100,0
37140,14,86
37141,57,43
37142,22,68
37143,4,72
37144,100,0
37145,85,16
37146,96,4
37147,99,1
37148,88,13
37149,100,0
37150,100,0
37151,100,0
37152,99,1
37153,100,0
37154,100,0
37155,100,0
37156,99,0
37157,100,0
37158,88,13
37159,99,1
37160,100,0
37161,93,8
37162,100,0
37163,65,35
37164,67,33
37165,96,4
37166,52,48
37167,68,32
37168,100,0
37169,96,4
37170,93,7
37171,27,0
37172,27,0
37173,27,0
37174,0,71
37175,0,77
37176,1,0
37177,0,96
37178,30,49
37179,0,94
37180,5,63
37181,0,75
37182,0,97
37183,0,17
37184,9,11
37185,9,82
37186,17,62
37187,0,80
37188,15,60
37189,2,79
37190,1,97
37191,51,30
37192,0,96
37193,0,78
37194,1,95
37195,31,69
37196,0,72
37197,8,85
37198,22,49
37199,0,88
37200,0,100
37201,0,92
37202,70,29
37203,11,81
37204,3,75
37205,30,51
37206,23,73
37207,8,91
37208,0,84
37209,2,98
37210,34,66
37211,13,70
37212,44,37
37213,14,86
37214,9,90
37215,43,57
37216,32,68
37217,50,49
37218,72,26
37219,0,100
37220,1,75
37221,2,98
37222,3,97
37223,2,86
37224,46,55
37225,0,99
37226,68,9
37227,0,86
37228,0,77
37229,17,83
37230,14,60
37231,2,95
37232,5,86
37233,0,98
37234,11,83
37235,64,36
37236,79,2
37237,85,0
37238,69,13
37239,95,2
37240,95,0
37241,95,5
37242,98,3
37243,100,0
37244,2,98
37245,60,16
37246,88,0
37247,82,4
37248,47,1
37249,91,0
37250,100,0
37251,87,0
37252,82,6
37253,15,85
37254,4,96
37255,78,20
37256,88,0
37257,63,27
37258,35,7
37259,40,49
37260,95,5
37261,95,0
37262,90,9
37263,60,40
37264,0,94
37265,23,48
37266,2,62
37267,34,37
37268,25,75
37269,51,25
37270,23,59
37271,70,3
37272,28,73
37273,100,0
37274,100,0
37275,100,0
37276,23,75
37277,22,61
37278,13,61
37279,28,62
37280,0,6
37281,11,66
37282,37,63
37283,26,47
37284,9,69
37285,100,0
37286,100,0
37287,100,0
37288,1,78
37289,0,96
37290,2,96
37291,0,98
37292,4,2
37293,12,71
37294,63,37
37295,99,1
37296,34,44
37297,100,0
37298,93,0
37299,100,0
37300,7,79
37301,36,34
37302,68,15
37303,5,95
37304,7,50
37305,6,94
37306,56,4
37307,28,60
37308,46,46
37309,54,26
37310,100,0
37311,95,5
37312,100,0
37313,100,0
37314,0,40
37315,9,81
37316,22,78
37317,2,65
37318,38,37
37319,0,86
37320,96,0
37321,35,46
37322,1,65
37323,63,37
37324,30,70
37325,99,1
37326,68,14
37327,100,0
37328,47,54
37329,51,49
37330,98,3
37331,2,76
37332,18,81
37333,42,40
37334,17,83
37335,58,19
37336,28,71
37337,1,90
37338,8,76
37339,100,0
37340,100,0
37341,1,99
37342,50,50
37343,9,90
37344,100,0
37345,0,92
37346,75,24
37347,0,70
37348,14,86
37349,0,100
37350,0,77
37351,57,42
37352,18,81
37353,99,1
37354,94,0
37355,49,51
37356,34,67
37357,20,79
37358,100,0
37359,99,0
37360,1,91
37361,25,43
37362,0,97
37363,51,21
37364,0,22
37365,0,84
37366,55,34
37367,77,21
37368,2,92
37369,0,94
37370,4,96
37371,100,0
37372,100,0
37373,10,89
37374,54,45
37375,22,79
37376,100,0
37377,90,9
37378,0,86
37379,0,67
37380,0,85
37381,0,56
37382,12,7
37383,76,23
37384,44,47
37385,0,1
37386,0,70
37387,89,10
37388,72,5
37389,93,3
37390,100,0
37391,100,0
37392,73,27
37393,6,94
37394,0,100
37395,21,79
37396,90,9
37397,86,14
37398,45,37
37399,0,100
37400,6,73
37401,57,43
37402,11,55
37403,30,69
37404,58,42
37405,93,0
37406,79,21
37407,14,87
37408,14,87
37409,12,88
37410,0,99
37411,13,88
37412,96,4
37413,3,72
37414,16,85
37415,41,37
37416,5,88
37417,27,55
37418,88,13
37419,15,65
37420,100,0
37421,20,80
37422,25,75
37423,60,41
37424,5,94
37425,2,95
37426,0,100
37427,100,0
37428,90,10
37429,1,68
37430,14,25
37431,28,30
37432,30,26
37433,15,57
37434,1,0
37435,10,89
37436,2,76
37437,3,74
37438,70,20
37439,83,11
37440,5,91
37441,100,0
37442,100,0
37443,25,75
37444,21,79
37445,4,96
37446,2,98
37447,10,90
37448,61,39
37449,97,0
37450,97,0
37451,0,77
37452,15,64
37453,0,61
37454,35,35
37455,1,81
37456,19,81
37457,6,93
37458,8,93
37459,34,67
37460,68,32
37461,100,0
37462,98,2
37463,98,3
37464,0,100
37465,22,77
37466,50,50
37467,0,100
37468,6,94
37469,22,78
37470,4,96
37471,16,76
37472,39,53
37473,2,0
37474,4,80
37475,18,81
37476,5,94
37477,1,90
37478,26,48
37479,0,100
37480,0,88
37481,48,26
37482,23,69
37483,0,100
37484,67,33
37485,90,9
37486,23,58
37487,100,0
37488,99,0
37489,0,100
37490,25,75
37491,17,83
37492,4,96
37493,5,95
37494,42,58
37495,17,83
37496,14,78
37497,1,99
37498,5,95
37499,0,100
37500,0,68
37501,0,74
37502,18,82
37503,33,42
37504,9,87
37505,42,45
37506,15,71
37507,56,32
37508,18,80
37509,0,99
37510,11,55
37511,1,68
37512,18,80
37513,34,47
37514,100,0
37515,100,0
37516,4,96
37517,0,100
37518,1,99
37519,0,100
37520,53,47
37521,31,69
37522,22,77
37523,15,77
37524,5,94
37525,23,76
37526,100,0
37527,0,100
37528,0,97
37529,7,61
37530,84,6
37531,23,44
37532,0,100
37533,10,67
37534,1,98
37535,43,52
37536,3,69
37537,31,48
37538,4,61
37539,100,0
37540,96,0
37541,10,90
37542,55,45
37543,9,92
37544,0,97
37545,94,0
37546,2,98
37547,0,100
37548,47,18
37549,41,58
37550,52,25
37551,80,9
37552,68,3
37553,0,94
37554,2,98
37555,46,55
37556,40,61
37557,40,61
37558,71,28
37559,29,71
37560,3,95
37561,95,5
37562,100,0
37563,88,13
37564,41,59
37565,33,67
37566,27,73
37567,58,41
37568,56,44
37569,93,7
37570,29,5
37571,99,0
37572,58,22
37573,1,83
37574,60,40
37575,60,40
37576,92,0
37577,10,83
37578,99,1
37579,23,60
37580,1,0
37581,97,1
37582,29,66
37583,0,100
37584,4,96
37585,1,99
37586,69,31
37587,77,23
37588,94,6
37589,95,5
37590,100,0
37591,44,56
37592,92,8
37593,55,45
37594,88,12
37595,65,34
37596,62,38
37597,91,9
37598,0,1
37599,100,0
37600,69,31
37601,0,77
37602,80,9
37603,5,95
37604,65,17
37605,5,74
37606,38,6
37607,0,45
37608,27,49
37609,86,14
37610,14,87
37611,5,94
37612,95,5
37613,100,0
37614,75,25
37615,91,9
37616,56,44
37617,98,3
37618,0,1
37619,77,17
37620,0,50
37621,0,63
37622,30,56
37623,9,55
37624,2,77
37625,3,61
37626,15,63
37627,0,67
37628,40,47
37629,0,100
37630,26,74
37631,100,0
37632,81,0
37633,100,0
37634,5,95
37635,52,47
37636,68,32
37637,6,94
37638,69,31
37639,81,7
37640,9,90
37641,0,13
37642,12,0
37643,0,82
37644,26,67
37645,0,89
37646,0,61
37647,47,23
37648,4,96
37649,25,66
37650,90,6
37651,0,100
37652,15,75
37653,100,0
37654,100,0
37655,75,25
37656,13,88
37657,100,0
37658,19,31
37659,1,99
37660,6,94
37661,14,87
37662,1,0
37663,0,100
37664,25,75
37665,2,85
37666,0,95
37667,50,37
37668,22,77
37669,23,69
37670,63,16
37671,0,100
37672,0,70
37673,12,87
37674,8,92
37675,6,94
37676,100,0
37677,93,0
37678,35,65
37679,0,100
37680,13,88
37681,2,48
37682,78,22
37683,39,61
37684,24,76
37685,1,0
37686,2,98
37687,79,21
37688,98,3
37689,0,74
37690,4,85
37691,21,69
37692,6,58
37693,4,62
37694,0,63
37695,22,75
37696,28,41
37697,10,81
37698,10,85
37699,1,77
37700,100,0
37701,100,0
37702,65,34
37703,46,53
37704,3,98
37705,0,13
37706,4,6
37707,53,47
37708,62,37
37709,1,77
37710,15,62
37711,0,80
37712,0,1
37713,2,67
37714,0,69
37715,0,74
37716,1,78
37717,0,75
37718,8,6
37719,4,10
37720,6,94
37721,7,71
37722,0,75
37723,25,65
37724,2,89
37725,54,47
37726,0,74
37727,8,69
37728,4,73
37729,0,88
37730,8,88
37731,0,92
37732,1,83
37733,0,61
37734,0,83
37735,0,99
37736,8,87
37737,1,99
37738,12,63
37739,0,88
37740,0,100
37741,0,100
37742,30,70
37743,40,43
37744,0,100
37745,39,60
37746,0,86
37747,12,80
37748,0,84
37749,16,85
37750,9,91
37751,0,84
37752,0,100
37753,84,13
37754,25,56
37755,11,89
37756,1,94
37757,0,100
37758,70,29
37759,27,64
37760,0,99
37761,61,23
37762,5,95
37763,0,80
37764,5,93
37765,12,88
37766,1,99
37767,84,15
37768,2,97
37769,0,99
37770,19,81
37771,63,21
37772,92,0
37773,38,2
37774,78,0
37775,95,5
37776,86,4
37777,100,0
37778,78,6
37779,41,60
37780,41,49
37781,80,0
37782,86,0
37783,95,0
37784,82,0
37785,100,0
37786,98,0
37787,74,26
37788,47,54
37789,0,100
37790,64,14
37791,71,19
37792,33,63
37793,12,17
37794,100,0
37795,77,0
37796,90,2
37797,100,0
37798,0,100
37799,5,67
37800,5,95
37801,97,3
37802,6,0
37803,15,85
37804,37,40
37805,16,83
37806,20,80
37807,9,66
37808,88,0
37809,100,0
37810,2,70
37811,74,26
37812,0,73
37813,81,19
37814,40,49
37815,29,36
37816,51,15
37817,29,34
37818,88,11
37819,100,0
37820,100,0
37821,100,0
37822,100,0
37823,0,85
37824,62,38
37825,0,99
37826,35,39
37827,2,4
37828,39,33
37829,84,3
37830,69,30
37831,7,64
37832,100,0
37833,100,0
37834,100,0
37835,1,84
