,C,R75,F,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR
42970,52,1,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42971,24,3,73,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42972,91,2,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42973,87,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
42974,73,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
42975,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
42976,96,0,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0
42977,99,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
42978,43,0,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42979,46,0,50,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42980,82,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42981,68,0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42982,84,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42983,50,3,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42984,84,0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42985,80,9,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42986,18,13,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42987,93,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42988,69,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42989,97,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42990,4,3,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42991,14,0,78,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42992,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42993,74,0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42994,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42995,73,2,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42996,54,22,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42997,86,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
42998,98,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
42999,26,74,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43000,88,8,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43001,30,0,63,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43002,21,0,53,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43003,77,0,23,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43004,38,0,62,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43005,93,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43006,46,4,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43007,98,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43008,65,0,35,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43009,30,0,70,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43010,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43011,28,0,66,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43012,94,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43013,70,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43014,93,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43015,31,0,69,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43016,79,1,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43017,89,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43018,49,0,51,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43019,88,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43020,49,14,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43021,87,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43022,98,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43023,89,2,9,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43024,43,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43025,61,11,28,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43026,98,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43027,41,0,52,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43028,26,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43029,24,0,72,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43030,14,0,86,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43031,21,0,79,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43032,12,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43033,96,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43034,16,0,84,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43035,99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43036,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43037,82,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43038,40,0,55,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43039,64,0,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43040,32,9,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43041,22,0,78,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43042,31,0,58,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43043,26,13,59,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43044,74,0,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43045,75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43046,85,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43047,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43048,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43049,74,0,20,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43050,98,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43051,94,5,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43052,98,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43053,29,0,71,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43054,12,0,88,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43055,42,0,58,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43056,87,2,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43057,93,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43058,91,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43059,68,0,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43060,63,0,37,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43061,56,0,44,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43062,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43063,34,0,66,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43064,61,0,39,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43065,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43066,43,1,56,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43067,65,0,35,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43068,69,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43069,27,0,67,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43070,82,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43071,55,0,45,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43072,90,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43073,51,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43074,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43075,66,0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43076,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43077,26,0,74,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43078,94,5,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43079,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43080,94,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43081,1,0,44,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43082,42,0,58,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43083,84,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43084,54,0,46,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43085,6,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43086,71,0,28,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43087,79,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43088,39,0,61,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43089,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43090,15,0,73,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43091,61,0,39,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43092,47,0,53,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43093,45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43094,88,0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43095,80,0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43096,87,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43097,66,11,23,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43098,92,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43099,43,0,53,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43100,69,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43101,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43102,13,0,87,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43103,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43104,13,87,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43105,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43106,86,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43107,36,0,64,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43108,70,2,28,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43109,12,0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43110,78,0,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43111,19,0,81,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43112,60,0,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43113,79,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43114,58,0,42,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43115,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43116,60,0,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43117,67,0,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43118,7,1,92,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43119,0,0,80,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43120,31,0,69,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43121,44,1,55,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43122,61,0,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43123,79,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43124,97,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43125,74,0,23,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43126,32,0,46,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43127,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43128,75,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43129,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43130,20,0,80,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43131,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43132,0,0,99,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43133,98,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43134,99,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43135,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43136,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43137,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43138,83,17,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43139,91,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43140,94,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43141,97,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43142,76,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43143,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43144,99,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
43145,99,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43146,26,10,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43147,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43148,68,0,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43149,30,0,70,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43150,77,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43151,70,29,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43152,51,20,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43153,99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43154,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43155,31,0,66,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43156,82,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43157,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43158,65,6,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43159,73,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43160,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43161,59,0,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43162,78,0,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43163,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43164,97,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43165,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43166,94,5,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43167,24,0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43168,97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43169,90,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43170,81,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
43171,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43172,98,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43173,98,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43174,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43175,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43176,93,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43177,47,0,53,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43178,68,0,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43179,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43180,97,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43181,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43182,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43183,69,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43184,60,0,39,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43185,98,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43186,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43187,66,0,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43188,94,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43189,81,0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43190,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43191,95,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43192,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43193,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43194,44,9,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43195,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43196,29,0,71,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43197,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43198,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43199,79,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43200,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43201,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43202,56,0,44,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43203,87,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43204,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43205,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43206,93,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43207,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43208,90,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43209,60,0,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43210,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43211,89,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43212,93,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43213,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43214,80,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
43215,97,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43216,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43217,66,0,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43218,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43219,94,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43220,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43221,85,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43222,80,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43223,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43224,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43225,55,1,44,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43226,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43227,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43228,55,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43229,97,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43230,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43231,97,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43232,24,0,73,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43233,98,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43234,82,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43235,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43236,94,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43237,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43238,23,0,66,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43239,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43240,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43241,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43242,87,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43243,13,42,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43244,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43245,47,0,50,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43246,79,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43247,93,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43248,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43249,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43250,70,0,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43251,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43252,80,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43253,20,0,80,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43254,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43255,90,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43256,99,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43257,97,0,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43258,86,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43259,79,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43260,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43261,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43262,97,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43263,43,0,57,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43264,91,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43265,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43266,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43267,99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43268,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43269,88,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
43270,97,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43271,85,9,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43272,81,0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43273,87,7,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43274,97,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43275,85,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43276,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43277,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43278,76,0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43279,40,0,46,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43280,4,0,87,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43281,70,0,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43282,92,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43283,72,0,28,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43284,49,17,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43285,95,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43286,99,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43287,83,0,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43288,53,47,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43289,51,0,44,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43290,96,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43291,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43292,81,0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43293,96,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43294,51,0,49,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43295,93,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43296,55,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43297,14,0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43298,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43299,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43300,52,0,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43301,70,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43302,78,0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43303,99,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43304,89,9,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43305,89,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43306,23,0,77,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43307,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43308,56,0,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43309,43,0,45,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43310,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43311,50,0,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43312,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43313,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43314,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43315,80,0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43316,65,0,35,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43317,26,1,57,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43318,62,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43319,98,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43320,99,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43321,94,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43322,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
43323,98,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43324,70,0,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43325,34,0,66,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43326,94,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43327,59,0,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43328,71,0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43329,92,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43330,89,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43331,98,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43332,70,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43333,94,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43334,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43335,68,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43336,72,0,23,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43337,90,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
43338,77,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
43339,3,6,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
43340,56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43341,44,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43342,97,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43343,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43344,53,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43345,53,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
