,C,R33
38939,41,50
38940,0,59
38941,0,4
38942,1,0
38943,48,30
38944,19,70
38945,2,1
38946,46,41
38947,67,33
38948,16,18
38949,10,79
38950,6,0
38951,38,45
38952,4,52
38953,49,1
38954,53,0
38955,39,13
38956,20,1
38957,41,2
38958,10,1
38959,15,2
38960,15,5
38961,57,0
38962,1,2
38963,97,3
38964,9,2
38965,24,76
38966,65,2
38967,29,17
38968,14,24
38969,8,3
38970,21,36
38971,7,6
38972,2,0
38973,12,13
38974,21,3
38975,21,54
38976,2,29
38977,0,1
38978,20,25
38979,28,34
38980,25,17
38981,49,4
38982,6,36
38983,48,0
38984,8,9
38985,43,1
38986,17,4
38987,43,4
38988,63,0
38989,2,0
38990,51,2
38991,87,6
38992,46,3
38993,29,4
38994,25,33
38995,12,13
38996,1,1
38997,10,41
38998,8,9
38999,0,2
39000,8,33
39001,1,26
39002,0,77
39003,27,34
39004,19,17
39005,63,1
39006,57,2
39007,4,38
39008,81,9
39009,21,6
39010,53,25
39011,36,1
39012,39,18
39013,18,2
39014,22,2
39015,53,15
39016,62,13
39017,74,8
39018,5,1
39019,15,3
39020,34,2
39021,15,15
39022,13,2
39023,57,2
39024,35,21
39025,3,57
39026,70,0
39027,89,0
39028,0,4
39029,100,0
39030,18,45
39031,100,0
39032,44,38
39033,3,97
39034,18,79
39035,7,52
39036,65,4
39037,17,75
39038,2,49
39039,0,63
39040,100,0
39041,27,19
39042,9,56
39043,32,46
39044,91,1
39045,17,22
39046,0,72
39047,46,5
39048,32,44
39049,99,1
39050,1,57
39051,0,66
39052,9,41
39053,81,19
39054,4,43
39055,7,64
39056,7,34
39057,36,24
39058,6,88
39059,0,64
39060,2,0
39061,78,22
39062,0,1
39063,0,66
39064,63,37
39065,1,0
39066,45,9
39067,58,12
39068,1,95
39069,0,96
39070,13,83
39071,98,2
39072,100,0
39073,0,99
39074,85,15
39075,0,100
39076,3,97
39077,10,90
39078,100,0
39079,86,14
39080,51,48
39081,0,100
39082,3,97
39083,1,99
39084,53,5
39085,4,96
39086,80,20
39087,93,7
39088,24,75
39089,0,100
39090,43,57
39091,16,65
39092,42,58
39093,43,21
39094,2,98
39095,41,21
39096,23,63
39097,29,53
39098,99,1
39099,66,34
39100,78,19
39101,1,99
39102,0,100
39103,63,37
39104,24,76
39105,22,65
39106,1,99
39107,68,2
39108,7,5
39109,0,100
39110,12,57
39111,4,6
39112,4,94
39113,11,44
39114,5,68
39115,5,73
39116,6,68
39117,30,40
39118,27,63
39119,92,8
39120,11,39
39121,22,68
39122,19,41
39123,76,23
39124,87,13
39125,1,96
39126,2,98
39127,4,96
39128,19,81
39129,0,100
39130,38,20
39131,24,76
39132,8,77
39133,0,11
39134,1,99
39135,9,67
39136,0,2
39137,70,0
39138,35,32
39139,2,96
39140,32,64
39141,31,33
39142,35,43
39143,42,11
39144,0,81
39145,0,72
39146,18,15
39147,93,7
39148,33,19
39149,6,93
39150,24,41
39151,100,0
39152,100,0
39153,1,95
39154,8,92
39155,1,99
39156,52,48
39157,8,92
39158,0,59
39159,0,100
39160,18,60
39161,97,1
39162,14,39
39163,8,4
39164,100,0
39165,0,99
39166,15,73
39167,10,66
39168,19,35
39169,1,74
39170,44,52
39171,13,75
39172,24,75
39173,15,34
39174,3,84
39175,74,0
39176,88,10
39177,37,63
39178,64,36
39179,0,100
39180,85,15
39181,0,99
39182,78,22
39183,33,19
39184,21,53
39185,44,56
39186,5,86
39187,28,54
39188,67,9
39189,5,53
39190,1,99
39191,89,11
39192,66,34
39193,34,66
39194,9,91
39195,2,98
39196,0,2
39197,0,2
39198,8,92
39199,1,99
39200,66,25
39201,47,53
39202,88,11
39203,22,76
39204,7,82
39205,23,77
39206,89,0
39207,59,22
39208,0,1
39209,29,68
39210,0,100
39211,92,8
39212,62,38
39213,57,43
39214,9,91
39215,33,67
39216,70,30
39217,96,4
39218,75,25
39219,0,2
39220,13,71
39221,43,57
39222,18,82
39223,15,85
39224,23,49
39225,55,45
39226,51,49
39227,68,31
39228,46,37
39229,58,15
39230,100,0
39231,75,6
39232,78,1
39233,91,9
39234,100,0
39235,66,34
39236,30,70
39237,56,44
39238,17,72
39239,57,14
39240,62,38
39241,47,53
39242,76,13
39243,96,3
39244,1,4
39245,2,0
39246,94,6
39247,65,33
39248,67,33
39249,42,58
39250,23,77
39251,58,42
39252,15,85
39253,86,14
39254,4,96
39255,0,99
39256,44,56
39257,36,56
39258,73,27
39259,2,98
39260,68,31
39261,3,97
39262,6,94
39263,92,8
39264,76,24
39265,31,69
39266,83,12
39267,41,59
39268,89,11
39269,0,70
39270,0,60
39271,0,90
39272,0,60
39273,0,71
39274,0,72
39275,0,38
39276,0,55
39277,0,40
39278,83,0
39279,78,13
39280,85,3
39281,19,74
39282,29,71
39283,40,60
39284,66,34
39285,3,97
39286,12,68
39287,31,69
39288,20,73
39289,39,54
39290,54,11
39291,1,84
39292,1,4
39293,26,74
39294,79,21
39295,31,50
39296,93,7
39297,2,85
39298,7,93
39299,57,42
39300,7,93
39301,30,70
39302,79,3
39303,22,78
39304,2,98
39305,33,67
39306,3,97
39307,50,50
39308,44,56
39309,42,58
39310,44,17
39311,84,16
39312,2,98
39313,42,56
39314,94,6
39315,58,15
39316,25,21
39317,0,97
39318,0,59
39319,0,58
39320,0,29
39321,0,54
39322,0,39
39323,0,34
39324,0,54
39325,0,43
39326,0,69
39327,0,42
39328,0,52
39329,0,73
39330,0,3
39331,0,30
39332,9,74
39333,14,28
39334,2,9
39335,46,20
39336,1,1
39337,3,19
39338,28,62
39339,0,57
39340,8,35
39341,0,45
39342,1,23
39343,0,55
39344,6,4
39345,0,50
39346,0,38
39347,6,21
39348,28,4
39349,0,17
39350,1,96
39351,1,20
39352,52,2
39353,44,3
39354,0,100
39355,16,2
39356,64,19
39357,20,61
39358,12,4
39359,1,30
39360,10,45
39361,9,3
39362,3,20
39363,0,75
39364,34,0
39365,17,0
39366,1,2
39367,36,63
39368,6,10
39369,0,100
39370,0,100
39371,5,17
39372,45,15
39373,0,53
39374,13,49
39375,1,24
39376,13,34
39377,4,50
39378,1,30
39379,48,15
39380,27,46
39381,15,70
39382,0,40
39383,4,35
39384,3,5
39385,7,25
39386,0,67
39387,28,25
39388,1,2
39389,4,4
39390,7,3
39391,2,28
39392,18,28
39393,15,0
39394,29,4
39395,5,60
39396,18,20
39397,0,100
39398,2,3
39399,19,32
39400,10,1
39401,0,100
39402,0,92
39403,46,5
39404,0,1
39405,41,0
39406,45,0
39407,13,0
39408,59,0
39409,41,0
39410,44,0
39411,98,2
39412,100,0
39413,91,0
39414,1,0
39415,4,13
39416,7,15
39417,8,2
39418,4,6
39419,1,53
39420,3,94
39421,13,8
39422,4,4
39423,27,20
39424,2,4
39425,4,3
39426,7,1
39427,4,14
39428,1,5
39429,1,1
39430,6,30
39431,7,36
39432,0,1
39433,0,100
39434,0,28
39435,0,98
39436,0,96
39437,29,0
39438,39,2
39439,73,0
39440,82,0
39441,66,0
39442,46,0
39443,39,0
39444,61,0
39445,98,2
39446,100,0
39447,100,0
39448,1,0
39449,47,0
39450,100,0
39451,100,0
39452,98,2
39453,2,39
39454,5,14
39455,1,1
39456,0,42
39457,7,11
39458,1,23
39459,4,47
39460,1,41
39461,4,44
39462,16,4
39463,26,14
39464,10,24
39465,0,48
39466,0,87
39467,2,96
39468,1,1
39469,41,9
39470,2,52
39471,4,18
39472,0,2
39473,20,33
39474,37,10
39475,2,74
39476,8,32
39477,0,46
39478,10,13
39479,0,76
39480,1,12
39481,3,0
39482,0,100
39483,90,2
39484,5,5
39485,65,0
39486,4,0
39487,70,0
39488,32,0
39489,60,0
39490,100,0
39491,100,0
39492,100,0
39493,3,0
39494,42,1
39495,92,0
39496,100,0
39497,22,0
39498,42,1
39499,100,0
39500,100,0
39501,0,63
39502,22,58
39503,25,37
39504,2,22
39505,16,0
39506,1,8
39507,8,56
39508,24,6
39509,1,16
39510,18,35
39511,0,34
39512,34,11
39513,0,68
39514,2,7
39515,0,34
39516,56,4
39517,54,19
39518,6,32
39519,12,26
39520,3,9
39521,13,48
39522,16,37
39523,3,60
39524,0,98
39525,4,18
39526,7,40
39527,11,0
39528,3,3
39529,7,13
39530,0,49
39531,7,12
39532,4,26
39533,0,98
39534,0,100
39535,21,68
39536,7,17
39537,27,18
39538,0,44
39539,17,3
39540,15,1
39541,1,2
39542,0,43
39543,1,2
39544,19,12
39545,33,3
39546,7,9
39547,11,16
39548,25,2
39549,20,20
39550,32,1
39551,4,1
39552,18,4
39553,24,5
39554,8,32
39555,14,58
39556,73,8
39557,0,57
39558,1,16
39559,40,17
39560,8,35
39561,37,18
39562,2,9
39563,2,4
39564,41,43
39565,7,56
39566,28,4
39567,60,6
39568,1,29
39569,56,0
39570,35,31
39571,24,1
39572,57,1
39573,39,23
39574,39,61
39575,2,87
39576,3,58
39577,5,0
39578,0,89
39579,1,0
39580,48,14
39581,17,4
39582,28,9
39583,1,17
39584,90,2
39585,1,0
39586,23,2
39587,17,1
39588,27,3
39589,2,1
39590,7,13
39591,51,1
39592,71,1
39593,56,0
39594,50,0
39595,72,0
39596,44,0
39597,100,0
39598,100,0
39599,99,0
39600,55,0
39601,4,0
39602,35,4
39603,41,0
39604,2,31
39605,91,9
39606,1,4
39607,0,82
39608,10,29
39609,0,36
39610,1,1
39611,16,5
39612,5,15
39613,10,9
39614,4,17
39615,0,100
39616,0,17
39617,1,25
39618,10,10
39619,4,10
39620,11,23
39621,0,49
39622,0,37
39623,11,28
39624,11,2
39625,0,83
39626,7,15
39627,2,0
39628,0,79
39629,48,1
39630,13,8
39631,12,33
39632,10,24
39633,1,0
39634,30,0
39635,16,1
39636,11,1
39637,2,38
39638,1,1
39639,17,20
39640,15,1
39641,1,6
39642,1,0
39643,71,12
39644,84,3
39645,66,0
39646,66,0
39647,41,0
39648,85,0
39649,100,0
39650,100,0
39651,100,0
39652,40,0
39653,1,0
39654,58,0
39655,46,0
39656,96,0
39657,100,0
39658,100,0
39659,100,0
39660,2,0
39661,76,0
39662,13,2
39663,4,36
39664,86,13
39665,10,68
39666,20,18
39667,27,4
39668,3,65
39669,0,9
39670,1,0
39671,0,30
39672,20,45
39673,4,0
39674,0,100
39675,13,62
39676,30,18
39677,7,9
39678,0,36
39679,16,17
39680,8,53
39681,2,25
39682,0,78
39683,4,30
39684,24,27
39685,0,90
39686,0,25
39687,3,21
39688,0,99
39689,46,3
39690,21,5
39691,42,2
39692,23,1
39693,51,2
39694,7,37
39695,43,0
39696,21,4
39697,43,9
39698,24,24
39699,10,18
39700,1,51
39701,84,5
39702,32,3
39703,75,1
39704,5,93
39705,97,0
39706,28,0
39707,61,0
39708,41,0
39709,74,0
39710,100,0
39711,100,0
39712,88,0
39713,3,1
39714,41,1
39715,65,6
39716,69,0
39717,52,0
39718,56,0
39719,100,0
39720,38,23
39721,48,0
39722,34,1
39723,78,0
39724,100,0
39725,100,0
39726,31,1
39727,24,0
39728,93,0
39729,13,38
39730,17,8
39731,0,2
39732,0,58
39733,0,49
39734,6,70
39735,0,79
39736,0,87
39737,4,27
39738,33,67
39739,11,20
39740,1,0
39741,5,25
39742,1,12
39743,0,1
39744,0,100
39745,46,25
39746,5,1
39747,5,1
39748,25,27
39749,8,14
39750,22,27
39751,5,17
39752,39,0
39753,34,15
39754,51,13
39755,9,38
39756,17,32
39757,16,13
39758,40,3
39759,15,7
39760,13,32
39761,10,3
39762,0,71
39763,40,19
39764,43,4
39765,46,12
39766,98,2
39767,17,7
39768,37,1
39769,2,15
39770,71,0
39771,5,3
39772,90,10
39773,1,37
39774,32,23
39775,2,45
39776,27,1
39777,27,1
39778,40,0
39779,7,18
39780,1,29
39781,0,86
39782,0,65
39783,4,40
39784,20,41
39785,6,9
39786,2,62
39787,0,99
39788,0,77
39789,15,12
39790,5,35
39791,0,100
39792,1,24
39793,8,49
39794,0,95
39795,27,14
39796,0,54
39797,20,17
39798,46,20
39799,2,42
39800,30,41
39801,2,43
39802,55,1
39803,8,34
39804,34,12
39805,1,0
39806,8,21
39807,0,33
39808,19,13
39809,1,25
39810,47,1
39811,20,17
39812,1,22
39813,37,46
39814,0,90
39815,2,89
39816,13,23
39817,67,0
39818,3,2
39819,14,49
39820,40,7
39821,62,0
39822,18,8
39823,8,22
39824,29,6
39825,35,0
39826,33,3
39827,0,5
39828,2,3
39829,78,0
39830,52,0
39831,22,1
39832,81,0
39833,39,0
39834,44,0
39835,55,0
39836,87,0
39837,55,0
39838,34,2
39839,100,0
39840,100,0
39841,100,0
39842,15,1
39843,36,32
39844,49,1
39845,38,0
39846,50,1
39847,86,3
39848,13,3
39849,4,1
39850,0,2
39851,3,2
39852,0,20
39853,2,6
39854,8,15
39855,0,53
39856,6,27
39857,5,10
39858,0,35
39859,2,13
39860,0,60
39861,0,100
39862,7,7
39863,13,2
39864,25,16
39865,0,100
39866,0,1
39867,1,12
39868,3,17
39869,11,22
39870,5,18
39871,0,67
39872,1,5
39873,30,5
39874,17,14
39875,2,2
39876,1,2
39877,28,72
39878,13,19
39879,20,48
39880,6,26
39881,2,30
39882,31,8
39883,2,4
39884,0,4
39885,45,3
39886,5,0
39887,1,14
39888,50,1
39889,24,2
39890,34,6
39891,57,43
39892,2,0
39893,32,0
39894,50,0
39895,67,0
39896,67,0
39897,58,2
39898,91,0
39899,53,0
39900,98,0
39901,69,0
39902,100,0
39903,100,0
39904,100,0
39905,73,0
39906,51,0
39907,74,3
39908,77,1
39909,47,0
39910,24,3
39911,56,0
39912,30,0
39913,39,0
39914,31,0
39915,2,0
39916,2,0
39917,100,0
39918,94,6
39919,100,0
39920,40,19
39921,57,0
39922,12,13
39923,1,2
39924,18,14
39925,50,0
39926,37,1
39927,35,2
39928,2,2
39929,0,2
39930,0,1
39931,23,35
39932,7,6
39933,1,47
39934,10,17
39935,10,2
39936,7,9
39937,0,44
39938,3,64
39939,0,22
39940,0,40
39941,3,24
39942,13,15
39943,0,100
39944,0,62
39945,0,100
39946,1,0
39947,1,3
39948,25,7
39949,20,11
39950,15,2
39951,1,3
39952,8,27
39953,1,9
39954,63,7
39955,31,14
39956,30,36
39957,0,48
39958,39,17
39959,5,67
39960,6,57
39961,8,92
39962,0,9
39963,5,51
39964,1,80
39965,2,1
39966,32,0
39967,1,25
39968,28,31
39969,2,11
39970,8,59
39971,0,73
39972,80,0
39973,36,4
39974,58,1
39975,1,4
39976,8,67
39977,46,1
39978,47,0
39979,100,0
39980,66,0
39981,49,0
39982,73,0
39983,94,0
39984,43,0
39985,61,0
39986,32,0
39987,69,0
39988,100,0
39989,81,0
39990,29,1
39991,100,0
39992,51,14
39993,93,0
39994,59,0
39995,86,0
39996,51,3
39997,41,0
39998,57,0
39999,1,0
40000,69,0
40001,100,0
40002,1,1
40003,33,1
40004,68,0
40005,57,0
40006,45,6
40007,38,18
40008,63,0
40009,100,0
40010,95,0
40011,69,0
40012,1,0
40013,33,11
40014,43,2
40015,91,1
40016,1,8
40017,7,3
40018,48,10
40019,0,100
40020,93,7
40021,1,24
40022,98,2
40023,1,73
40024,1,40
40025,0,58
40026,0,68
40027,0,50
40028,95,5
40029,0,81
40030,1,66
40031,3,5
40032,3,73
40033,98,2
40034,0,73
40035,0,49
40036,0,98
40037,1,44
40038,1,0
40039,0,85
40040,4,31
40041,8,9
40042,3,86
40043,14,22
40044,5,16
40045,97,2
40046,2,62
40047,0,27
40048,0,75
40049,0,73
40050,0,50
40051,3,49
40052,1,53
40053,99,1
40054,0,59
40055,0,89
40056,0,46
40057,2,55
40058,0,85
40059,0,56
40060,17,15
40061,18,82
40062,0,36
40063,0,91
40064,0,81
40065,25,70
40066,0,100
40067,31,41
40068,1,55
40069,1,3
40070,0,50
40071,41,33
40072,0,21
40073,3,3
40074,4,96
40075,3,29
40076,0,56
40077,0,56
40078,1,99
40079,0,57
40080,6,41
40081,7,15
40082,5,53
40083,10,42
40084,16,19
40085,12,14
40086,10,33
40087,3,0
40088,6,1
40089,9,32
40090,10,1
40091,43,1
40092,25,0
40093,5,1
40094,18,47
40095,5,47
40096,24,3
40097,6,94
40098,26,32
40099,2,1
40100,4,19
40101,30,0
40102,24,76
40103,3,36
40104,10,32
40105,22,0
40106,6,0
40107,15,1
40108,15,26
40109,2,66
40110,42,58
40111,1,99
40112,1,45
40113,0,62
40114,4,51
40115,1,99
40116,39,61
40117,1,12
40118,0,44
40119,4,1
40120,7,9
40121,5,6
40122,13,73
40123,38,62
40124,13,63
40125,37,26
40126,0,67
40127,22,10
40128,24,3
40129,58,37
40130,0,100
40131,0,32
40132,6,9
40133,0,40
40134,2,97
40135,7,86
40136,4,4
40137,0,71
40138,1,35
40139,87,13
40140,49,51
40141,0,75
40142,0,8
40143,14,9
40144,1,0
40145,3,0
40146,5,79
40147,63,37
40148,4,38
40149,26,22
40150,0,64
40151,13,0
40152,17,16
40153,8,44
40154,0,3
40155,0,100
40156,0,42
40157,1,45
40158,0,55
40159,7,9
40160,13,16
40161,7,4
40162,0,72
40163,0,97
40164,0,69
40165,0,78
40166,3,22
40167,0,89
40168,1,89
40169,0,59
40170,0,48
40171,1,69
40172,0,43
40173,0,64
40174,0,55
40175,0,57
40176,0,39
40177,0,66
40178,0,43
40179,0,76
40180,1,99
40181,0,65
40182,4,73
40183,0,6
40184,0,70
40185,0,80
40186,0,48
40187,5,72
40188,32,34
40189,2,63
40190,0,100
40191,7,26
40192,0,76
40193,0,100
40194,0,100
40195,7,6
40196,40,5
40197,11,1
40198,3,32
40199,0,35
40200,18,1
40201,16,13
40202,0,48
40203,12,5
40204,17,2
40205,5,58
40206,38,5
40207,41,12
40208,0,83
40209,5,55
40210,0,55
40211,33,21
40212,0,2
40213,41,0
40214,29,1
40215,22,1
40216,33,6
40217,100,0
40218,2,2
40219,0,100
40220,41,59
40221,11,0
40222,0,61
40223,1,40
40224,0,77
40225,2,64
40226,15,6
40227,1,28
40228,2,71
40229,37,3
40230,52,0
40231,1,20
40232,0,64
40233,46,0
40234,18,7
40235,0,58
40236,1,88
40237,46,0
40238,62,11
40239,29,6
40240,60,9
40241,10,0
40242,89,0
40243,63,0
40244,69,0
40245,44,0
40246,61,3
40247,51,1
40248,55,1
40249,95,3
40250,82,15
40251,51,20
40252,21,5
40253,23,27
40254,42,10
40255,32,24
40256,6,29
40257,38,16
40258,7,14
40259,47,1
40260,17,56
40261,9,25
40262,4,21
40263,7,16
40264,12,32
40265,34,17
40266,0,81
40267,0,100
40268,4,38
40269,0,82
40270,0,72
40271,51,49
40272,56,43
40273,2,56
40274,0,55
40275,0,33
40276,37,11
40277,26,74
40278,5,33
40279,1,82
40280,0,22
40281,22,10
40282,20,33
40283,4,64
40284,6,44
40285,17,46
40286,32,2
40287,3,3
40288,100,0
40289,4,17
40290,0,43
40291,3,37
40292,99,1
40293,0,72
40294,1,47
40295,0,81
40296,0,15
40297,4,6
40298,10,19
40299,0,5
40300,1,45
40301,50,50
40302,0,69
40303,1,51
40304,0,60
40305,0,21
40306,0,54
40307,3,32
40308,0,40
40309,0,85
40310,0,14
40311,0,96
40312,2,21
40313,1,22
40314,13,24
40315,6,1
40316,1,99
40317,2,77
40318,0,60
40319,0,47
40320,1,80
40321,1,16
40322,1,29
40323,1,23
40324,38,20
40325,1,97
40326,13,48
40327,0,100
40328,0,62
40329,0,38
40330,11,32
40331,0,100
40332,0,100
40333,43,10
40334,6,74
40335,21,44
40336,2,22
40337,17,77
40338,20,9
40339,7,17
40340,0,68
40341,15,24
40342,7,16
40343,12,9
40344,4,6
40345,1,16
40346,97,3
40347,0,7
40348,17,16
40349,5,27
40350,25,17
40351,33,3
40352,4,21
40353,7,5
40354,45,2
40355,9,91
40356,30,59
40357,0,56
40358,1,18
40359,12,47
40360,13,14
40361,0,12
40362,24,0
40363,0,62
40364,5,32
40365,54,0
40366,0,32
40367,0,1
40368,1,1
40369,13,0
40370,40,9
40371,0,84
40372,0,99
40373,92,0
40374,36,5
40375,100,0
40376,86,5
40377,42,9
40378,35,0
40379,47,16
40380,98,2
40381,69,0
40382,47,5
40383,86,0
40384,34,1
40385,59,1
40386,37,63
40387,43,37
40388,47,1
40389,40,13
40390,28,13
40391,10,1
40392,65,3
40393,34,35
40394,23,8
40395,6,45
40396,31,28
40397,21,32
40398,9,52
40399,36,29
40400,36,56
40401,20,11
40402,0,84
40403,0,86
40404,72,0
40405,69,0
40406,93,0
40407,64,0
40408,56,15
40409,66,1
40410,45,0
40411,44,1
40412,57,1
40413,76,5
40414,48,0
40415,92,0
40416,46,45
40417,63,37
40418,50,45
40419,19,7
40420,44,5
40421,24,21
40422,71,12
40423,21,8
40424,6,38
40425,4,6
40426,39,33
40427,4,32
40428,23,12
40429,37,5
40430,1,0
40431,19,81
40432,0,99
40433,0,20
40434,33,12
40435,0,34
40436,6,77
40437,0,32
40438,1,32
40439,18,82
40440,11,81
40441,10,26
40442,0,86
40443,5,32
40444,0,100
40445,53,41
40446,14,17
40447,0,39
40448,100,0
40449,1,29
40450,1,4
40451,10,90
40452,0,45
40453,4,40
40454,0,71
40455,0,48
40456,2,1
40457,0,29
40458,0,58
40459,8,21
40460,53,47
40461,0,56
40462,0,45
40463,24,34
40464,1,43
40465,0,61
40466,9,73
40467,0,24
40468,0,60
40469,0,32
40470,1,88
40471,23,25
40472,3,53
40473,32,68
40474,18,15
40475,0,100
40476,26,43
40477,2,67
40478,5,73
40479,34,2
40480,25,18
40481,0,60
40482,1,50
40483,11,14
40484,0,70
40485,4,58
40486,0,100
40487,4,25
40488,3,17
40489,0,100
40490,1,71
40491,9,18
40492,13,3
40493,6,8
40494,13,24
40495,23,11
40496,3,34
40497,3,2
40498,22,19
40499,0,24
40500,25,6
40501,57,1
40502,28,13
40503,100,0
40504,1,72
40505,3,9
40506,0,34
40507,15,26
40508,0,7
40509,5,2
40510,9,1
40511,10,3
40512,37,8
40513,25,0
40514,27,4
40515,32,56
40516,42,35
40517,20,9
40518,1,84
40519,4,54
40520,4,43
40521,2,4
40522,27,2
40523,0,28
40524,24,13
40525,19,0
40526,0,41
40527,0,71
40528,9,1
40529,36,0
40530,0,100
40531,0,97
40532,52,0
40533,63,2
40534,38,3
40535,88,1
40536,58,8
40537,88,0
40538,50,0
40539,92,0
40540,79,0
40541,85,2
40542,24,26
40543,61,0
40544,63,24
40545,85,11
40546,34,11
40547,9,12
40548,11,1
40549,2,21
40550,39,1
40551,33,4
40552,2,0
40553,46,16
40554,35,15
40555,2,0
40556,8,1
40557,12,27
40558,34,7
40559,33,15
40560,47,13
40561,30,40
40562,0,100
40563,8,92
40564,28,34
40565,22,18
40566,56,0
40567,85,2
40568,46,0
40569,14,5
40570,57,1
40571,31,0
40572,99,0
40573,3,1
40574,36,0
40575,15,42
40576,82,17
40577,77,17
40578,14,18
40579,52,1
40580,35,1
40581,39,24
40582,1,1
40583,43,1
40584,29,9
40585,55,1
40586,1,7
40587,38,2
40588,0,54
40589,21,35
40590,26,8
40591,0,100
40592,0,100
40593,48,7
40594,20,11
40595,51,0
40596,69,2
40597,46,0
40598,60,1
40599,67,0
40600,74,0
40601,35,0
40602,63,5
40603,63,0
40604,59,0
40605,11,62
40606,34,4
40607,65,35
40608,18,3
40609,6,21
40610,25,6
40611,15,25
40612,2,10
40613,1,7
40614,75,2
40615,4,0
40616,1,21
40617,15,34
40618,10,29
40619,6,12
40620,36,4
40621,1,67
40622,3,61
40623,23,39
40624,0,61
40625,0,19
40626,15,64
40627,0,48
40628,45,55
40629,9,91
40630,2,21
40631,0,20
40632,11,13
40633,56,35
40634,38,48
40635,4,17
40636,0,70
40637,0,36
40638,37,16
40639,41,9
40640,48,1
40641,0,100
40642,46,0
40643,10,90
40644,62,0
40645,10,7
40646,48,52
40647,36,0
40648,29,0
40649,46,5
40650,66,0
40651,46,10
40652,3,42
40653,1,99
40654,21,3
40655,4,39
40656,13,58
40657,55,0
40658,2,83
40659,10,7
40660,38,31
40661,13,17
40662,44,5
40663,46,1
40664,48,0
40665,38,0
40666,37,19
40667,12,48
40668,39,38
40669,25,30
40670,88,0
40671,100,0
40672,46,4
40673,40,0
40674,18,82
40675,32,34
40676,57,43
40677,38,3
40678,15,18
40679,50,8
40680,33,4
40681,47,16
40682,56,0
40683,4,96
40684,68,0
40685,6,8
40686,49,25
40687,38,15
40688,38,1
40689,41,6
40690,27,17
40691,19,7
40692,62,0
40693,55,7
40694,49,26
40695,22,35
40696,100,0
40697,62,4
40698,34,6
40699,1,65
40700,37,31
40701,5,85
40702,50,20
40703,69,8
40704,13,87
40705,0,100
40706,9,59
40707,100,0
40708,26,45
40709,91,9
40710,74,26
40711,17,31
40712,13,10
40713,95,5
40714,2,98
40715,0,100
40716,0,61
40717,3,33
40718,6,58
40719,0,60
40720,35,14
40721,15,43
40722,3,43
40723,0,65
40724,1,14
40725,1,61
40726,5,17
40727,17,81
40728,18,36
40729,47,22
40730,19,0
40731,14,22
40732,0,91
40733,15,79
40734,5,40
40735,0,62
40736,22,16
40737,55,0
40738,0,17
40739,56,23
40740,0,25
40741,25,13
40742,2,25
40743,33,3
40744,3,97
40745,0,62
40746,0,54
40747,0,73
40748,0,100
40749,3,12
40750,37,63
40751,0,42
40752,0,68
40753,5,51
40754,1,22
40755,0,2
40756,36,61
40757,9,44
40758,69,31
40759,19,35
40760,1,14
40761,6,0
40762,2,53
40763,2,63
40764,16,28
40765,30,51
40766,3,49
40767,15,85
40768,0,100
40769,29,49
40770,6,63
40771,18,80
40772,40,58
40773,0,86
40774,29,71
40775,35,57
40776,0,96
40777,5,15
40778,0,30
40779,0,94
40780,44,23
40781,1,99
40782,25,70
40783,8,29
40784,1,42
40785,5,6
40786,12,71
40787,14,86
40788,2,87
40789,8,50
40790,25,34
40791,0,100
40792,7,91
40793,8,79
40794,26,20
40795,21,61
40796,3,3
40797,9,91
40798,7,93
40799,72,4
40800,1,98
40801,9,76
40802,6,8
40803,0,33
40804,41,50
40805,0,71
40806,6,62
40807,0,52
40808,35,38
40809,4,2
40810,36,0
40811,26,12
40812,46,0
40813,39,0
40814,62,0
40815,14,23
40816,4,41
40817,15,22
40818,55,3
40819,24,0
40820,43,1
40821,41,0
40822,21,0
40823,46,0
40824,37,0
40825,40,0
40826,83,2
40827,19,9
40828,35,48
40829,67,2
40830,33,0
40831,66,0
40832,19,25
40833,17,18
40834,38,24
40835,79,9
40836,13,57
40837,32,9
40838,41,0
40839,99,0
40840,54,0
40841,14,9
40842,37,21
40843,51,3
40844,34,10
40845,48,0
40846,4,1
40847,36,1
40848,11,54
40849,33,18
40850,62,17
40851,14,4
40852,38,0
40853,16,48
40854,0,5
40855,63,1
40856,52,10
40857,38,28
40858,60,37
40859,39,24
40860,4,49
40861,22,17
40862,64,24
40863,49,27
40864,30,68
40865,64,8
40866,49,47
40867,85,10
40868,1,90
40869,8,92
40870,1,99
40871,4,96
40872,41,27
40873,54,8
40874,63,19
40875,0,100
40876,24,76
40877,5,48
40878,11,60
40879,5,10
40880,12,74
40881,41,40
40882,0,46
40883,10,28
40884,0,68
40885,8,0
40886,0,43
40887,15,62
40888,5,25
40889,0,56
40890,8,6
40891,18,1
40892,25,41
40893,15,33
40894,43,21
40895,49,51
40896,14,68
40897,19,5
40898,50,5
40899,11,39
40900,5,53
40901,1,4
40902,9,23
40903,1,50
40904,18,8
40905,10,2
40906,1,40
40907,1,79
40908,0,83
40909,53,20
40910,1,43
40911,1,76
40912,21,9
40913,5,48
40914,4,83
40915,0,60
40916,4,42
40917,2,6
40918,7,24
40919,1,26
40920,22,34
40921,1,3
40922,3,1
40923,34,42
40924,2,60
40925,0,74
40926,1,93
40927,12,78
40928,54,11
40929,0,73
40930,45,20
40931,20,41
40932,0,56
40933,6,61
40934,24,76
40935,4,45
40936,8,92
40937,0,93
