,F,C,R50
36041,0,29,0
36042,0,3,1
36043,0,2,0
36044,0,42,0
36045,0,23,0
36046,0,16,0
36047,0,10,0
36048,0,35,0
36049,0,19,0
36050,0,56,5
36051,0,69,0
36052,0,52,7
36053,0,24,27
36054,0,42,29
36055,0,20,0
36056,0,52,0
36057,0,50,2
36058,0,1,0
36059,0,5,0
36060,0,95,0
36061,0,33,10
36062,0,65,0
36063,0,51,4
36064,0,57,7
36065,0,26,20
36066,0,56,3
36067,0,8,3
36068,0,36,0
36069,0,62,11
36070,0,52,0
36071,0,29,8
36072,0,11,1
36073,0,10,19
36074,0,30,0
36075,0,33,0
36076,0,61,4
36077,0,34,5
36078,0,50,0
36079,0,40,0
36080,0,0,1
36081,0,57,0
36082,0,38,2
36083,0,18,0
36084,0,60,5
36085,0,71,4
36086,0,48,0
36087,0,69,4
36088,0,51,2
36089,0,77,0
36090,0,62,0
36091,0,35,7
36092,0,100,0
36093,0,8,16
36094,0,7,0
36095,0,6,2
36096,0,35,44
36097,0,100,0
36098,0,98,0
36099,0,8,53
36100,0,33,1
36101,0,71,1
36102,0,75,0
36103,0,67,6
36104,0,39,19
36105,0,74,0
36106,0,85,0
36107,0,79,6
36108,0,19,0
36109,0,1,0
36110,0,39,2
36111,0,46,0
36112,0,54,5
36113,0,52,2
36114,0,27,38
36115,0,73,0
36116,0,54,0
36117,0,56,5
36118,0,53,0
36119,0,55,0
36120,0,50,1
36121,0,46,0
36122,0,63,0
36123,0,62,2
36124,0,27,7
36125,0,62,0
36126,0,45,0
36127,0,44,13
36128,0,25,5
36129,0,17,10
36130,0,40,4
36131,0,54,0
36132,0,67,0
36133,0,60,8
36134,0,0,5
36135,0,29,17
36136,0,60,0
36137,0,80,2
36138,0,70,3
36139,0,66,3
36140,0,42,1
36141,0,72,3
36142,0,25,2
36143,0,10,20
36144,0,34,0
36145,0,52,0
36146,0,19,3
36147,0,59,0
36148,0,59,7
36149,0,34,0
36150,0,70,0
36151,0,70,0
36152,0,30,0
36153,0,52,0
36154,0,93,0
36155,0,51,0
36156,0,54,0
36157,0,71,0
36158,0,61,3
36159,0,88,2
36160,0,68,0
36161,0,65,0
36162,0,38,0
36163,0,18,6
36164,0,14,1
36165,0,82,4
36166,0,84,0
36167,0,53,0
36168,0,58,1
36169,0,54,0
36170,0,65,0
36171,0,70,0
36172,0,56,0
36173,0,39,1
36174,0,45,0
36175,0,58,0
36176,0,62,0
36177,0,50,0
36178,0,71,0
36179,0,77,0
36180,0,86,0
36181,0,56,0
36182,0,33,5
36183,0,76,0
36184,0,61,2
36185,0,57,0
36186,0,66,0
36187,0,98,0
36188,0,96,0
36189,0,42,0
36190,0,44,4
36191,0,76,1
36192,0,57,6
36193,0,99,0
36194,0,65,0
36195,0,41,1
36196,0,72,0
36197,0,67,7
36198,0,47,2
36199,0,46,0
36200,0,23,6
36201,0,64,0
36202,0,74,0
36203,0,7,5
36204,0,89,0
36205,0,99,0
36206,0,43,0
36207,0,74,0
36208,0,39,0
36209,0,68,0
36210,0,91,1
36211,0,79,0
36212,0,86,0
36213,0,69,0
36214,0,61,0
36215,0,94,5
36216,0,35,7
36217,0,24,0
36218,0,54,0
36219,0,6,6
36220,0,100,0
36221,0,66,21
36222,0,58,14
36223,0,71,0
36224,0,51,0
36225,0,100,0
36226,0,54,0
36227,0,49,0
36228,0,66,0
36229,0,97,0
36230,0,43,9
36231,0,58,0
36232,0,64,0
36233,0,37,2
36234,0,57,0
36235,0,41,0
36236,0,50,0
36237,0,51,0
36238,0,84,0
36239,0,57,5
36240,0,71,0
36241,0,67,0
36242,0,93,0
36243,0,21,1
36244,0,17,0
36245,0,20,3
36246,0,66,0
36247,0,32,3
36248,0,65,0
36249,0,45,0
36250,0,54,0
36251,0,70,0
36252,0,29,0
36253,0,28,6
36254,0,16,3
36255,0,74,0
36256,0,21,4
36257,0,1,4
36258,0,0,2
36259,0,1,0
36260,0,3,2
36261,0,3,0
36262,0,19,0
36263,0,1,8
36264,0,3,3
36265,0,25,0
36266,0,6,0
36267,0,14,0
36268,0,4,0
36269,0,10,0
36270,0,52,0
36271,0,19,0
36272,0,8,7
36273,0,3,15
36274,0,27,1
36275,0,1,0
36276,0,53,0
36277,0,11,8
36278,0,9,0
36279,0,12,1
36280,0,12,0
36281,0,0,5
36282,0,47,0
36283,0,4,1
36284,0,13,7
36285,0,2,1
36286,0,2,1
36287,0,40,0
36288,0,15,1
36289,0,2,0
36290,0,3,10
36291,0,9,4
36292,0,19,0
36293,0,13,0
36294,0,31,0
36295,0,1,1
36296,0,1,15
36297,0,16,1
36298,0,16,0
36299,0,27,0
36300,0,51,0
36301,0,20,9
36302,0,20,0
36303,0,33,0
36304,0,47,0
36305,0,30,0
36306,0,34,0
36307,0,17,0
36308,0,7,0
36309,0,3,26
36310,0,10,17
36311,0,50,0
36312,0,35,0
36313,0,7,2
36314,0,33,8
36315,0,45,2
36316,0,29,0
36317,0,24,1
36318,0,42,1
36319,0,37,1
36320,0,42,0
36321,0,21,3
36322,0,28,0
36323,0,46,6
36324,0,11,11
36325,0,4,24
36326,0,31,0
36327,0,36,0
36328,0,14,2
36329,0,0,3
36330,0,27,0
36331,0,34,0
36332,0,27,0
36333,0,12,0
36334,0,35,0
36335,0,31,0
36336,0,40,0
36337,0,39,0
36338,0,21,30
36339,0,8,35
36340,0,0,2
36341,0,5,33
36342,0,65,0
36343,0,67,0
36344,0,90,0
36345,0,87,0
36346,0,56,0
36347,0,55,0
36348,0,51,2
36349,0,32,0
36350,0,3,27
36351,0,49,0
36352,0,38,0
36353,0,24,7
36354,0,34,1
36355,0,48,0
36356,0,52,0
36357,0,8,3
36358,0,13,15
36359,0,50,0
36360,0,100,0
36361,0,32,9
36362,0,55,1
36363,0,62,4
36364,0,38,0
36365,0,1,0
36366,0,28,0
36367,0,35,0
36368,0,65,0
36369,0,9,1
36370,0,48,0
36371,0,42,1
36372,0,86,2
36373,0,52,0
36374,0,3,2
36375,0,9,3
36376,0,70,0
36377,0,87,0
36378,0,89,0
36379,0,75,0
36380,0,60,1
36381,0,49,2
36382,0,39,0
36383,0,70,0
36384,0,47,0
36385,0,47,0
36386,0,75,0
36387,0,51,0
36388,0,41,0
36389,0,48,0
36390,0,42,0
36391,0,8,18
36392,0,5,3
36393,0,91,0
36394,0,55,0
36395,0,43,0
36396,0,77,0
36397,0,22,0
36398,0,64,0
36399,0,72,0
36400,0,55,0
36401,0,42,0
36402,0,44,0
36403,0,64,1
36404,0,51,25
36405,0,60,0
36406,0,68,0
36407,0,36,0
36408,0,11,9
36409,0,0,26
36410,0,77,2
36411,0,95,0
36412,0,91,0
36413,0,88,0
36414,0,50,1
36415,0,59,0
36416,0,70,7
36417,0,61,0
36418,0,68,0
36419,0,57,4
36420,0,84,0
36421,0,51,18
36422,0,61,1
36423,0,2,0
36424,0,38,1
36425,0,41,1
36426,0,67,5
36427,0,83,1
36428,0,59,0
36429,0,57,0
36430,0,62,0
36431,0,52,0
36432,0,56,0
36433,0,34,0
36434,0,49,0
36435,0,22,3
36436,0,39,0
36437,0,44,0
36438,0,40,0
36439,0,51,0
36440,0,28,18
36441,0,45,0
36442,0,33,0
36443,0,41,0
36444,0,61,0
36445,0,69,0
36446,0,84,0
36447,0,38,0
36448,0,1,0
36449,0,2,4
36450,0,100,0
36451,0,58,0
36452,0,45,0
36453,0,54,0
36454,0,55,0
36455,0,63,0
36456,0,63,0
36457,0,26,0
36458,0,49,0
36459,0,59,6
36460,0,41,0
36461,0,72,0
36462,0,39,6
36463,0,34,0
36464,0,19,1
36465,0,58,0
36466,0,17,2
36467,0,56,1
36468,0,58,0
36469,0,0,6
36470,0,80,0
36471,0,79,2
36472,0,48,0
36473,0,77,0
36474,0,60,0
36475,0,64,0
36476,0,46,5
36477,0,86,0
36478,0,66,0
36479,0,40,6
36480,0,41,11
36481,0,45,2
36482,0,61,0
36483,0,38,1
36484,0,35,0
36485,0,68,3
36486,0,53,1
36487,0,41,0
36488,0,87,0
36489,0,1,17
36490,0,54,0
36491,0,83,0
36492,0,80,0
36493,0,83,0
36494,0,46,4
36495,0,100,0
36496,0,100,0
36497,0,72,7
36498,0,45,0
36499,0,39,0
36500,0,95,4
36501,0,42,4
36502,0,54,0
36503,0,41,2
36504,0,28,0
36505,0,62,0
36506,0,69,0
36507,0,77,0
36508,0,79,0
36509,0,26,0
36510,0,54,0
36511,0,81,5
36512,0,52,0
36513,0,45,5
36514,0,83,0
36515,0,52,0
36516,0,45,1
36517,0,23,3
36518,0,45,0
36519,0,71,0
36520,0,70,0
36521,0,21,6
36522,0,67,0
36523,0,64,0
36524,0,37,1
36525,0,28,1
36526,0,43,0
36527,0,4,9
36528,0,54,0
36529,0,45,0
36530,0,31,4
36531,0,62,0
36532,0,61,0
36533,0,20,0
36534,0,57,0
36535,0,60,0
36536,0,0,8
36537,0,83,0
36538,0,50,0
36539,0,59,1
36540,0,58,0
36541,0,85,0
36542,0,55,0
36543,0,80,0
36544,0,100,0
36545,0,78,12
36546,0,73,5
36547,0,65,0
36548,0,80,0
36549,0,31,0
36550,0,28,0
36551,0,25,0
36552,0,100,0
36553,0,75,0
36554,0,98,0
36555,0,98,0
36556,0,49,0
36557,0,46,0
36558,0,74,3
36559,0,30,5
36560,0,0,12
36561,0,5,18
36562,0,77,0
36563,0,82,0
36564,0,88,0
36565,0,100,0
36566,0,81,0
36567,0,52,0
36568,0,81,0
36569,0,79,0
36570,0,51,0
36571,0,72,0
36572,0,81,0
36573,0,65,0
36574,0,96,0
36575,0,33,0
36576,0,31,0
36577,0,47,0
36578,0,40,0
36579,0,86,0
36580,0,78,0
36581,0,60,0
36582,0,59,2
36583,0,57,0
36584,0,54,0
36585,0,1,0
36586,0,0,61
36587,0,0,62
36588,0,84,1
36589,0,13,19
36590,0,65,0
36591,0,69,17
36592,0,67,0
36593,0,53,11
36594,0,44,1
36595,0,84,1
36596,0,43,1
36597,0,59,37
36598,0,73,0
36599,0,68,32
36600,0,78,0
36601,0,40,1
36602,0,50,0
36603,0,96,3
36604,0,78,0
36605,0,99,1
36606,0,100,0
36607,0,57,3
36608,0,90,1
36609,0,73,6
36610,0,84,1
36611,0,60,2
36612,0,76,0
36613,0,32,0
36614,0,42,24
36615,0,35,0
36616,0,23,5
36617,0,23,14
36618,0,20,0
36619,0,2,1
36620,0,3,1
36621,0,11,7
36622,0,43,0
36623,0,15,15
36624,0,29,7
36625,0,9,1
36626,1,38,5
36627,0,13,15
36628,0,32,20
36629,0,0,1
36630,0,17,1
36631,0,36,10
36632,0,67,0
36633,0,61,0
36634,0,63,0
36635,0,78,0
36636,0,59,0
36637,0,81,0
36638,0,38,1
36639,0,38,0
36640,0,62,0
36641,0,57,0
36642,0,33,1
36643,0,33,0
36644,0,10,0
36645,0,45,0
36646,0,59,0
36647,0,100,0
36648,0,73,0
36649,0,69,0
36650,0,60,0
36651,0,67,0
36652,0,78,0
36653,0,64,0
36654,0,35,1
36655,0,81,9
36656,0,49,0
36657,0,25,0
36658,0,36,0
36659,0,46,1
36660,0,63,0
36661,0,42,0
36662,0,60,0
36663,0,28,0
36664,0,7,9
36665,0,39,0
36666,0,79,0
36667,0,23,0
36668,0,44,0
36669,0,55,2
36670,0,26,22
36671,0,30,1
36672,0,56,0
36673,0,32,0
36674,0,9,0
36675,0,59,0
36676,0,45,1
36677,0,75,0
36678,0,36,0
36679,0,59,0
36680,0,81,0
36681,0,50,0
36682,0,37,1
36683,0,30,2
36684,0,74,0
36685,0,57,2
36686,0,74,0
36687,0,54,0
36688,0,47,1
36689,0,22,22
36690,0,1,15
36691,0,80,0
36692,0,69,0
36693,0,67,0
36694,0,53,2
36695,0,60,0
36696,0,27,1
36697,0,56,0
36698,0,63,0
36699,0,69,0
36700,0,44,1
36701,0,63,0
36702,0,44,4
36703,0,32,1
36704,0,43,0
36705,0,1,1
36706,0,67,0
36707,0,61,0
36708,0,88,0
36709,0,77,2
36710,0,62,0
36711,0,63,0
36712,0,59,0
36713,0,50,0
36714,0,71,0
36715,0,69,0
36716,0,52,0
36717,0,51,8
36718,0,76,1
36719,0,47,0
36720,0,51,2
36721,0,51,0
36722,0,50,0
36723,0,62,0
36724,0,51,0
36725,0,70,0
36726,0,68,0
36727,0,70,0
36728,0,58,0
36729,0,63,1
36730,0,30,0
36731,0,40,0
36732,0,40,0
36733,0,35,1
36734,0,13,1
36735,0,13,0
36736,0,65,0
36737,0,66,0
36738,0,54,0
36739,0,50,0
36740,0,48,0
36741,0,46,11
36742,0,82,0
36743,0,50,0
36744,0,60,3
36745,0,32,0
36746,0,60,0
36747,0,99,0
36748,0,49,0
36749,0,7,0
36750,0,26,0
36751,0,84,0
36752,0,45,0
36753,0,39,0
36754,0,39,0
36755,0,63,0
36756,0,48,0
36757,0,17,0
36758,0,1,0
36759,0,17,0
36760,0,38,0
36761,0,5,4
36762,0,42,0
36763,0,70,0
36764,0,39,0
36765,0,40,1
36766,0,61,0
36767,0,22,13
36768,0,45,0
36769,0,44,15
36770,0,43,3
36771,0,29,0
36772,0,65,0
36773,0,56,0
36774,0,34,6
36775,0,52,0
36776,0,57,0
36777,0,60,0
36778,0,87,0
36779,0,59,0
36780,0,39,0
36781,0,48,0
36782,0,6,21
36783,0,21,10
36784,0,53,24
36785,0,40,0
36786,0,28,3
36787,0,88,0
36788,0,65,0
36789,0,30,0
36790,0,8,0
36791,0,16,0
36792,0,37,0
36793,0,41,0
36794,0,30,0
36795,0,35,0
36796,0,29,0
36797,0,33,8
36798,0,42,0
36799,0,59,0
36800,0,60,4
36801,0,83,0
36802,0,76,1
36803,0,62,0
36804,0,23,21
36805,0,16,31
36806,0,13,0
36807,0,31,15
36808,0,26,0
36809,0,1,0
36810,0,42,4
36811,0,27,0
36812,0,18,0
36813,0,40,0
36814,0,32,0
36815,0,43,0
36816,0,9,0
36817,0,29,11
36818,0,3,2
36819,1,40,4
36820,0,92,0
36821,0,34,1
36822,0,46,0
36823,0,32,0
36824,0,53,0
36825,0,45,4
36826,0,85,0
36827,0,21,2
36828,0,29,0
36829,0,66,0
36830,0,34,0
36831,0,45,0
36832,0,67,2
36833,0,56,0
36834,0,94,0
36835,0,21,2
36836,0,100,0
36837,0,59,0
36838,0,62,0
36839,0,31,2
36840,0,47,4
36841,0,43,1
36842,0,34,1
36843,0,1,3
36844,0,69,2
36845,0,58,1
36846,0,61,0
36847,0,44,0
36848,0,50,0
36849,0,30,0
36850,0,30,2
36851,0,14,8
36852,0,19,22
36853,0,66,1
36854,0,35,2
36855,0,59,0
36856,0,16,11
36857,0,45,0
36858,0,11,0
36859,0,6,5
36860,0,51,0
36861,0,50,1
36862,0,1,1
36863,0,40,0
36864,0,53,0
36865,0,36,0
36866,0,45,0
36867,0,37,5
36868,0,41,0
36869,0,9,2
36870,0,46,0
36871,0,18,0
36872,0,56,0
36873,0,64,2
36874,0,18,1
36875,0,26,4
36876,0,34,0
36877,0,86,0
36878,0,23,6
36879,0,37,0
36880,0,8,0
36881,0,26,2
36882,0,31,0
36883,0,50,0
36884,0,38,0
36885,0,37,2
36886,0,12,14
36887,0,24,41
36888,0,55,0
36889,0,28,0
36890,0,12,0
36891,0,41,0
36892,0,55,2
36893,0,27,19
36894,0,25,1
36895,0,66,3
36896,0,42,0
36897,0,62,3
36898,0,64,1
36899,0,62,2
36900,0,54,0
36901,0,60,1
36902,0,87,1
36903,0,62,6
36904,0,5,3
36905,0,15,0
36906,0,3,0
36907,0,79,0
36908,0,46,0
36909,0,88,0
36910,0,75,1
36911,0,81,14
36912,0,100,0
36913,0,24,61
36914,0,36,1
36915,0,28,0
36916,0,30,10
36917,0,100,0
36918,0,72,0
36919,0,53,3
36920,0,42,4
36921,0,61,1
36922,0,32,1
36923,0,52,0
36924,0,79,21
36925,0,67,0
36926,0,35,0
36927,0,85,0
36928,0,24,0
36929,0,53,2
36930,0,59,0
36931,0,75,2
36932,0,20,3
36933,0,1,0
36934,0,56,0
36935,0,93,0
36936,0,57,0
36937,0,33,0
36938,0,1,9
36939,0,68,1
36940,0,83,0
36941,0,20,27
36942,0,54,1
36943,0,32,5
36944,0,61,0
36945,0,14,0
36946,0,46,15
36947,0,49,0
36948,0,56,3
36949,0,61,2
36950,0,44,0
36951,0,26,0
36952,0,56,0
36953,0,17,8
36954,0,75,0
36955,0,72,1
36956,0,41,0
36957,0,44,0
36958,0,27,2
36959,0,48,0
36960,0,31,12
36961,0,65,3
36962,0,50,3
36963,0,37,0
36964,0,35,0
36965,0,7,3
36966,0,35,18
36967,0,17,18
36968,0,92,0
36969,0,68,2
36970,0,21,0
36971,0,69,4
36972,0,52,0
36973,0,47,0
36974,0,19,17
36975,0,59,0
36976,0,36,2
36977,0,78,2
36978,0,42,1
36979,0,70,15
36980,0,59,0
36981,0,39,10
36982,0,29,42
36983,0,49,0
36984,0,23,16
36985,0,31,19
36986,0,64,0
36987,0,68,0
36988,0,35,0
36989,0,57,5
36990,0,34,12
36991,0,21,12
36992,0,59,0
36993,0,51,5
36994,0,100,0
36995,0,69,0
36996,0,45,2
36997,0,73,0
36998,0,65,0
36999,0,90,0
37000,0,35,13
37001,0,83,0
37002,0,100,0
37003,0,74,0
37004,0,34,2
37005,0,25,1
37006,0,57,0
37007,0,80,0
37008,0,55,0
37009,0,83,12
37010,0,100,0
37011,0,58,0
37012,0,97,0
37013,0,64,0
37014,0,28,0
37015,0,56,0
37016,0,75,0
37017,0,73,0
37018,0,5,1
37019,0,52,0
37020,0,35,2
37021,0,52,0
37022,0,82,0
37023,0,59,0
37024,0,48,0
37025,0,12,1
37026,0,31,0
37027,0,26,10
37028,0,59,0
37029,0,30,3
37030,0,52,0
37031,0,38,0
37032,0,26,0
37033,0,39,0
37034,0,74,0
37035,0,91,0
37036,0,77,0
37037,0,57,0
37038,0,49,0
37039,0,81,0
37040,0,54,0
37041,0,63,0
37042,0,36,15
37043,0,69,0
37044,0,51,0
37045,0,11,5
37046,0,13,28
37047,0,50,0
37048,0,38,3
37049,0,72,0
37050,0,53,0
37051,0,79,0
37052,0,61,0
37053,0,60,13
37054,0,75,0
37055,0,94,0
37056,0,40,0
37057,0,100,0
37058,0,98,0
37059,0,39,0
37060,0,37,0
37061,0,39,1
37062,0,59,6
37063,0,67,0
37064,0,82,0
37065,0,99,0
37066,1,94,5
37067,0,50,0
37068,0,100,0
37069,0,76,0
37070,0,81,0
37071,0,57,0
37072,0,49,4
37073,0,76,0
37074,0,1,3
37075,0,79,0
37076,0,42,0
37077,0,47,2
37078,0,38,0
37079,0,44,0
37080,0,63,0
37081,0,76,0
37082,0,76,0
37083,0,29,0
37084,0,45,0
37085,0,60,0
37086,0,100,0
37087,0,22,0
37088,0,8,10
37089,0,4,0
37090,0,66,0
37091,0,53,0
37092,0,99,0
37093,0,69,1
37094,0,42,0
37095,0,50,4
37096,0,40,1
37097,0,88,0
37098,0,45,0
37099,0,41,0
37100,0,54,0
37101,0,57,0
37102,0,0,5
37103,0,1,2
37104,0,2,4
37105,0,0,4
37106,0,5,1
37107,0,0,1
37108,0,13,1
37109,0,26,0
37110,0,3,0
37111,0,8,0
37112,0,29,0
37113,0,11,0
37114,0,21,0
37115,0,25,6
37116,0,34,0
37117,0,15,0
37118,0,30,22
37119,0,8,0
37120,0,1,22
37121,0,8,1
37122,0,31,2
37123,0,8,3
37124,0,18,1
37125,0,20,0
37126,0,5,0
37127,0,13,0
37128,0,16,0
37129,0,1,2
37130,0,1,1
37131,0,20,0
37132,0,22,4
37133,0,21,0
37134,0,0,1
37135,0,40,1
37136,0,9,1
37137,0,34,0
37138,0,0,14
37139,0,0,39
37140,0,1,1
37141,0,27,0
37142,0,36,0
37143,0,17,0
37144,0,41,0
37145,0,27,0
37146,0,47,0
37147,0,9,0
37148,0,55,0
37149,0,21,1
37150,0,41,0
37151,0,12,14
37152,0,0,21
37153,0,17,0
37154,0,1,0
37155,0,25,1
37156,0,33,0
37157,0,26,0
37158,0,39,1
37159,0,52,0
37160,0,30,0
37161,0,20,0
37162,0,45,0
37163,0,50,0
37164,0,36,38
37165,0,2,14
37166,0,0,2
37167,0,42,4
37168,0,3,1
37169,0,28,0
37170,0,0,1
37171,0,27,0
37172,0,2,0
37173,0,0,1
37174,0,23,0
37175,0,26,1
37176,0,6,0
37177,0,40,0
37178,0,36,1
37179,0,12,29
37180,0,11,40
37181,0,4,6
37182,0,0,2
37183,0,54,0
37184,0,100,0
37185,0,72,0
37186,0,52,0
37187,0,94,0
37188,0,55,0
37189,0,38,0
37190,0,25,0
37191,0,55,0
37192,0,56,0
37193,0,65,9
37194,0,41,0
37195,0,48,0
37196,0,47,0
37197,0,1,5
37198,0,0,27
37199,0,67,0
37200,0,53,0
37201,0,75,0
37202,0,79,0
37203,0,50,0
37204,0,34,1
37205,0,54,0
37206,0,64,0
37207,0,32,0
37208,0,46,0
37209,0,77,2
37210,0,51,0
37211,0,49,0
37212,0,43,0
37213,0,16,3
37214,0,2,9
37215,0,0,21
37216,0,59,0
37217,0,85,0
37218,0,33,0
37219,0,85,0
37220,0,46,0
37221,0,25,1
37222,0,45,0
37223,0,60,0
37224,0,39,0
37225,0,25,0
37226,0,73,0
37227,0,50,0
37228,0,35,1
37229,0,25,1
37230,0,58,0
37231,0,2,5
37232,0,3,0
37233,0,0,4
37234,0,43,1
37235,0,64,0
37236,0,88,0
37237,0,58,0
37238,0,32,5
37239,0,64,0
37240,0,28,0
37241,0,31,1
37242,0,7,0
37243,0,54,0
37244,0,71,0
37245,0,38,4
37246,0,45,0
37247,0,37,1
37248,0,70,0
37249,0,18,4
37250,0,59,0
37251,0,61,2
37252,0,43,0
37253,0,87,0
37254,0,38,0
37255,0,38,1
37256,0,73,0
37257,0,50,0
37258,0,32,0
37259,0,69,0
37260,0,64,0
37261,0,54,0
37262,0,32,0
37263,0,45,0
37264,0,25,0
37265,0,33,3
37266,0,64,0
37267,0,72,0
37268,0,40,0
37269,0,2,9
37270,0,0,49
37271,0,97,0
37272,0,26,6
37273,0,67,0
37274,0,83,0
37275,0,85,0
37276,1,40,4
37277,0,65,0
37278,0,42,0
37279,0,38,9
37280,0,43,7
37281,0,38,0
37282,0,59,0
37283,0,11,0
37284,0,56,0
37285,0,35,2
37286,0,68,0
37287,0,35,0
37288,0,77,0
37289,0,69,8
37290,0,0,23
37291,0,56,0
37292,0,63,0
37293,0,56,1
37294,0,99,0
37295,0,66,0
37296,0,10,2
37297,0,70,0
37298,0,61,0
37299,0,46,0
37300,0,45,6
37301,0,65,16
37302,0,26,9
37303,0,18,15
37304,0,33,0
37305,0,34,6
37306,0,54,0
37307,0,47,0
37308,0,51,0
37309,0,61,0
37310,0,9,4
37311,0,3,22
37312,0,65,0
37313,0,47,0
37314,0,60,0
37315,0,51,0
37316,0,51,0
37317,0,59,1
37318,0,35,0
37319,0,49,0
37320,0,44,1
37321,0,61,0
37322,0,88,0
37323,0,22,19
37324,0,59,0
37325,0,35,0
37326,0,20,0
37327,0,54,0
37328,0,59,0
37329,0,40,3
37330,0,33,1
37331,0,20,1
37332,0,18,0
37333,0,40,0
37334,0,57,0
37335,0,67,0
37336,0,47,2
37337,1,58,6
37338,0,60,0
37339,0,49,0
37340,0,59,0
37341,0,50,0
37342,0,54,0
37343,0,53,0
37344,0,9,0
37345,0,43,0
37346,0,15,0
37347,0,33,0
37348,0,98,0
37349,0,48,0
37350,0,39,0
37351,0,8,26
37352,0,71,1
37353,0,9,23
37354,0,54,1
37355,0,3,4
37356,0,1,2
37357,0,64,2
37358,0,44,0
37359,0,75,1
37360,0,95,0
37361,0,53,0
37362,0,35,0
37363,0,58,4
37364,0,72,0
37365,0,45,0
37366,0,27,0
37367,0,60,0
37368,0,64,0
37369,0,71,0
37370,0,2,0
37371,0,16,10
37372,0,73,0
37373,0,29,1
37374,0,29,0
37375,0,48,1
37376,0,88,13
37377,0,40,8
37378,0,61,0
37379,0,37,3
37380,0,4,0
37381,0,1,8
37382,0,76,0
37383,0,53,0
37384,0,52,0
37385,0,69,0
37386,0,56,0
37387,0,59,1
37388,0,43,0
37389,0,75,0
37390,0,39,12
37391,0,34,0
37392,0,81,5
37393,0,55,0
37394,0,43,0
37395,0,47,0
37396,0,44,0
37397,0,37,0
37398,0,96,0
37399,0,48,0
37400,0,82,0
37401,0,39,0
37402,0,62,0
37403,0,94,0
37404,0,27,0
37405,0,2,0
37406,0,1,29
37407,0,49,0
37408,0,63,0
37409,0,83,0
37410,0,28,4
37411,0,28,0
37412,0,81,0
37413,0,67,0
37414,0,59,0
37415,0,33,0
37416,0,84,2
37417,0,73,0
37418,0,97,0
37419,0,32,0
37420,0,15,0
37421,0,3,1
37422,0,55,2
37423,0,24,2
37424,0,69,0
37425,0,51,1
37426,0,51,0
37427,0,61,0
37428,0,34,11
37429,0,23,6
37430,0,14,0
37431,0,0,82
37432,0,0,60
37433,0,41,26
37434,0,38,3
37435,0,44,11
37436,0,29,21
37437,0,61,31
37438,0,40,4
37439,0,41,6
37440,0,66,0
37441,0,85,0
37442,0,22,0
37443,0,72,6
37444,0,81,0
37445,0,53,0
37446,0,37,0
37447,0,19,15
37448,0,71,12
37449,0,99,0
37450,0,38,30
37451,0,66,1
37452,0,95,5
37453,0,18,55
37454,0,70,1
37455,0,67,1
37456,0,26,42
37457,0,50,0
37458,0,63,0
37459,0,55,0
37460,0,23,9
37461,0,4,6
37462,0,3,1
37463,0,12,2
37464,0,1,5
37465,0,19,0
37466,0,5,33
37467,0,27,4
37468,0,37,0
37469,0,16,2
37470,0,26,17
37471,0,35,7
37472,0,34,6
37473,0,12,60
37474,0,2,56
37475,0,50,0
37476,0,78,3
37477,0,37,14
37478,0,49,0
37479,0,56,0
37480,0,80,0
37481,0,20,5
37482,0,24,20
37483,0,35,50
37484,0,40,23
37485,0,50,1
37486,0,60,0
37487,0,28,13
37488,0,57,9
37489,0,39,0
37490,0,67,0
37491,0,75,2
37492,0,75,16
37493,0,97,0
37494,0,56,8
37495,0,47,37
37496,0,57,6
37497,0,100,0
37498,0,48,0
37499,0,45,5
37500,0,28,3
37501,0,10,46
37502,0,12,25
37503,0,6,6
37504,0,33,13
37505,0,2,4
37506,0,29,7
37507,0,52,1
37508,0,1,0
37509,0,25,1
37510,0,11,5
37511,0,1,13
37512,0,26,4
37513,0,25,0
37514,0,5,1
37515,0,1,24
37516,0,35,17
37517,0,62,1
37518,0,3,13
37519,0,47,0
37520,0,53,0
37521,0,30,0
37522,0,50,3
37523,0,29,0
37524,0,54,8
37525,0,57,3
37526,0,43,0
37527,0,55,0
37528,0,56,0
37529,0,69,0
37530,0,38,0
37531,0,2,0
37532,0,4,17
37533,0,87,0
37534,0,70,0
37535,0,80,0
37536,0,72,0
37537,0,60,0
37538,0,73,0
37539,0,47,0
37540,0,70,0
37541,0,23,1
37542,0,62,1
37543,0,64,1
37544,0,66,16
37545,0,33,0
37546,0,57,1
37547,0,61,2
37548,0,52,2
37549,0,40,3
37550,0,9,1
37551,0,49,0
37552,0,33,5
37553,0,38,0
37554,0,44,0
37555,0,53,0
37556,0,36,0
37557,0,65,0
37558,0,24,12
37559,0,53,1
37560,0,73,0
37561,0,10,0
37562,0,2,0
37563,0,5,0
37564,0,36,0
37565,0,32,7
37566,0,93,0
37567,0,66,0
37568,0,47,0
37569,0,26,0
37570,0,45,4
37571,0,77,0
37572,0,57,4
37573,0,34,0
37574,0,56,0
37575,0,52,0
37576,0,58,0
37577,0,50,0
37578,0,80,0
37579,0,46,0
37580,0,0,1
37581,0,54,1
37582,0,54,0
37583,0,36,0
37584,0,68,0
37585,0,61,0
37586,0,39,0
37587,0,23,0
37588,0,83,0
37589,0,66,5
37590,0,59,4
37591,0,86,0
37592,0,56,0
37593,0,7,0
37594,0,69,0
