,F,C,R50
34121,22,0,0
34122,29,0,0
34123,19,0,0
34124,6,0,0
34125,5,0,0
34126,19,0,0
34127,82,0,0
34128,58,0,0
34129,20,0,0
34130,55,0,0
34131,35,0,0
34132,24,0,0
34133,0,100,0
34134,0,99,1
34135,0,5,0
34136,10,0,2
34137,1,1,2
34138,28,0,1
34139,20,24,0
34140,7,35,0
34141,9,18,0
34142,12,0,0
34143,0,71,0
34144,0,86,0
34145,2,0,1
34146,46,0,0
34147,0,1,0
34148,2,41,0
34149,14,10,0
34150,1,13,0
34151,6,14,0
34152,0,100,0
34153,0,89,0
34154,62,0,0
34155,11,0,0
34156,0,100,0
34157,0,91,0
34158,22,2,0
34159,0,43,0
34160,0,94,0
34161,0,34,0
34162,6,55,0
34163,0,99,0
34164,0,15,0
34165,2,1,0
34166,0,85,0
34167,0,93,0
34168,8,19,0
34169,74,1,0
34170,59,0,0
34171,63,2,0
34172,14,10,0
34173,18,0,0
34174,21,20,0
34175,41,2,0
34176,84,16,0
34177,31,3,0
34178,58,14,0
34179,0,71,0
34180,0,41,0
34181,0,50,0
34182,0,62,0
34183,0,31,0
34184,0,18,0
34185,1,1,1
34186,3,7,0
34187,0,9,0
34188,16,12,0
34189,0,100,0
34190,0,84,0
34191,40,0,0
34192,0,76,0
34193,0,70,0
34194,40,0,0
34195,22,0,0
34196,6,0,0
34197,0,100,0
34198,7,0,0
34199,0,99,1
34200,0,7,0
34201,0,87,0
34202,0,100,0
34203,0,81,0
34204,6,0,0
34205,11,0,1
34206,1,0,0
34207,1,25,0
34208,7,62,0
34209,0,100,0
34210,0,81,0
34211,20,1,0
34212,0,80,0
34213,1,0,0
34214,1,0,0
34215,0,1,0
34216,0,99,0
34217,0,100,0
34218,5,24,0
34219,0,72,0
34220,0,96,0
34221,0,20,0
34222,0,78,0
34223,0,60,0
34224,7,7,0
34225,55,19,0
34226,62,0,0
34227,85,10,0
34228,41,3,0
34229,70,4,0
34230,42,28,0
34231,21,16,0
34232,45,7,0
34233,36,10,0
34234,34,36,0
34235,0,62,0
34236,0,39,0
34237,0,91,0
34238,31,16,0
34239,11,15,0
34240,0,38,0
34241,0,23,0
34242,0,53,0
34243,0,19,0
34244,4,23,0
34245,1,47,0
34246,2,47,0
34247,0,40,0
34248,0,78,0
34249,0,91,0
34250,24,20,0
34251,100,0,0
34252,3,15,0
34253,15,4,0
34254,46,0,0
34255,63,2,0
34256,6,2,0
34257,1,5,0
34258,37,7,0
34259,21,33,0
34260,17,1,0
34261,0,85,0
34262,0,97,0
34263,0,37,0
34264,2,32,0
34265,2,32,0
34266,2,46,0
34267,0,34,0
34268,2,31,0
34269,1,11,0
34270,2,24,0
34271,1,33,0
34272,0,12,0
34273,0,100,0
34274,0,100,0
34275,6,1,0
34276,50,0,0
34277,18,0,0
34278,0,79,0
34279,50,0,0
34280,33,0,0
34281,0,63,0
34282,21,0,0
34283,7,0,0
34284,4,0,0
34285,76,0,0
34286,12,0,0
34287,38,0,0
34288,74,0,0
34289,21,0,0
34290,29,0,0
34291,51,0,0
34292,26,0,0
34293,0,100,0
34294,0,100,0
34295,0,100,0
34296,14,0,0
34297,0,98,0
34298,0,76,0
34299,1,36,0
34300,33,0,0
34301,1,20,0
34302,1,23,0
34303,0,89,0
34304,0,83,0
34305,6,9,2
34306,8,2,0
34307,0,100,0
34308,0,52,0
34309,0,89,0
34310,0,69,0
34311,0,57,0
34312,0,100,0
34313,7,1,0
34314,1,42,0
34315,1,31,0
34316,1,7,0
34317,0,84,0
34318,0,81,0
34319,52,0,0
34320,67,11,0
34321,45,1,0
34322,75,0,0
34323,19,9,0
34324,47,2,0
34325,47,28,0
34326,72,0,0
34327,44,2,0
34328,16,12,0
34329,40,1,0
34330,57,0,0
34331,0,92,0
34332,0,33,0
34333,0,62,0
34334,4,10,0
34335,0,64,0
34336,13,20,0
34337,0,73,0
34338,0,59,0
34339,1,4,0
34340,0,69,0
34341,0,48,0
34342,0,29,0
34343,0,42,0
34344,0,86,0
34345,0,76,0
34346,0,100,0
34347,73,5,0
34348,13,10,0
34349,11,6,0
34350,16,30,0
34351,17,19,0
34352,6,14,0
34353,14,4,0
34354,15,6,0
34355,0,61,0
34356,0,70,0
34357,0,52,0
34358,14,24,0
34359,1,30,0
34360,1,46,0
34361,0,39,0
34362,0,11,0
34363,3,55,0
34364,0,41,0
34365,0,4,0
34366,0,91,0
34367,0,87,0
34368,58,0,0
34369,5,7,0
34370,15,11,0
34371,46,0,0
34372,25,0,0
34373,8,6,0
34374,33,3,0
34375,91,6,0
34376,13,6,0
34377,24,34,0
34378,10,39,0
34379,0,15,0
34380,0,69,0
34381,0,63,0
34382,0,16,0
34383,0,55,0
34384,0,27,0
34385,7,1,0
34386,4,25,0
34387,3,2,0
34388,0,41,0
34389,7,30,0
34390,83,0,0
34391,63,2,0
34392,68,0,0
34393,79,0,0
34394,73,0,0
34395,35,0,0
34396,100,0,0
34397,72,28,0
34398,83,17,0
34399,60,0,0
34400,1,1,0
34401,64,36,0
34402,0,100,0
34403,99,1,0
34404,0,100,0
34405,69,17,0
34406,65,0,0
34407,47,0,0
34408,84,0,0
34409,0,100,0
34410,98,2,0
34411,40,60,0
34412,55,0,0
34413,1,0,0
34414,43,0,0
34415,64,0,0
34416,75,4,0
34417,0,100,0
34418,2,98,0
34419,2,0,0
34420,22,78,0
34421,72,0,0
34422,20,1,0
34423,97,0,0
34424,4,0,1
34425,100,0,0
34426,100,0,0
34427,96,0,0
34428,100,0,0
34429,100,0,0
34430,78,3,0
34431,92,0,0
34432,100,0,0
34433,75,25,0
34434,36,34,0
34435,99,1,0
34436,100,0,0
34437,97,3,0
34438,100,0,0
34439,100,0,0
34440,98,0,0
34441,91,0,0
34442,100,0,0
34443,57,6,0
34444,100,0,0
34445,89,1,0
34446,100,0,0
34447,97,3,0
34448,94,5,0
34449,74,26,0
34450,99,1,0
34451,81,3,0
34452,0,67,2
34453,0,56,1
34454,0,1,13
34455,0,23,0
34456,4,0,0
34457,100,0,0
34458,100,0,0
34459,69,0,0
34460,95,5,0
34461,90,0,0
34462,68,2,0
34463,100,0,0
34464,96,0,0
34465,99,0,0
34466,100,0,0
34467,62,8,0
34468,96,4,0
34469,0,41,0
34470,0,27,1
34471,0,59,2
34472,0,20,2
34473,6,0,0
34474,36,0,0
34475,68,0,0
34476,12,0,0
34477,67,0,0
34478,14,0,0
34479,8,0,0
34480,9,0,0
34481,0,100,0
34482,0,99,1
34483,28,0,0
34484,22,0,0
34485,19,0,0
34486,60,0,0
34487,17,0,0
34488,0,8,0
34489,43,0,0
34490,27,0,0
34491,0,58,2
34492,0,93,0
34493,12,0,0
34494,30,0,0
34495,0,100,0
34496,0,89,0
34497,0,59,0
34498,0,49,0
34499,0,90,0
34500,5,1,0
34501,1,0,0
34502,0,100,0
34503,0,100,0
34504,11,0,0
34505,37,0,0
34506,43,0,0
34507,0,98,0
34508,0,100,0
34509,0,89,0
34510,0,62,0
34511,27,0,0
34512,57,0,0
34513,0,71,0
34514,0,93,0
34515,0,57,0
34516,0,81,0
34517,23,0,0
34518,100,0,0
34519,84,0,0
34520,1,0,0
34521,19,0,0
34522,0,66,0
34523,44,0,0
34524,41,0,0
34525,60,4,0
34526,1,1,0
34527,16,4,0
34528,1,25,0
34529,42,0,0
34530,1,0,0
34531,38,0,0
34532,32,0,0
34533,44,0,0
34534,3,1,3
34535,12,11,0
34536,5,5,0
34537,3,21,0
34538,20,6,0
34539,44,0,0
34540,40,0,0
34541,10,16,0
34542,15,0,0
34543,31,15,0
34544,0,64,0
34545,0,60,0
34546,0,74,0
34547,7,34,0
34548,16,1,0
34549,0,43,0
34550,19,0,0
34551,0,100,0
34552,4,0,0
34553,10,1,0
34554,2,24,0
34555,5,1,0
34556,15,1,0
34557,0,100,0
34558,0,63,0
34559,0,71,0
34560,3,33,0
34561,2,2,0
34562,0,77,0
34563,19,0,0
34564,32,0,0
34565,52,0,0
34566,22,2,0
34567,52,0,0
34568,0,87,0
34569,0,69,0
34570,0,72,0
34571,9,9,0
34572,44,1,0
34573,28,0,0
34574,4,0,0
34575,65,0,0
34576,22,0,0
34577,9,0,0
34578,3,0,0
34579,60,1,0
34580,25,0,0
34581,1,21,0
34582,16,30,0
34583,20,38,0
34584,29,6,0
34585,0,100,0
34586,0,76,0
34587,0,69,0
34588,38,1,0
34589,41,0,0
34590,59,5,0
34591,27,5,0
34592,48,0,0
34593,0,98,0
34594,0,53,0
34595,0,72,0
34596,6,35,0
34597,2,27,0
34598,35,1,0
34599,0,82,0
34600,0,100,0
34601,8,10,0
34602,3,0,0
34603,16,0,0
34604,32,0,0
34605,51,0,0
34606,1,0,0
34607,21,0,0
34608,26,0,0
34609,3,0,0
34610,58,0,0
34611,22,0,0
34612,0,99,1
34613,26,0,0
34614,44,0,2
34615,0,27,0
34616,53,6,0
34617,7,29,0
34618,2,1,0
34619,3,15,0
34620,74,0,0
34621,13,0,0
34622,17,0,1
34623,1,85,0
34624,32,0,0
34625,3,21,0
34626,15,8,0
34627,4,1,0
34628,0,11,0
34629,1,1,0
34630,41,0,0
34631,42,0,0
34632,36,0,0
34633,43,0,0
34634,25,0,0
34635,49,0,0
34636,47,0,0
34637,5,0,0
34638,4,0,0
34639,6,0,0
34640,14,2,0
34641,12,0,9
34642,3,22,0
34643,53,0,0
34644,1,1,0
34645,0,1,0
34646,5,14,0
34647,0,75,0
34648,10,5,0
34649,22,9,0
34650,0,2,0
34651,0,100,0
34652,20,0,0
34653,0,0,1
34654,1,37,0
34655,0,15,0
34656,0,47,0
34657,0,35,0
34658,69,10,0
34659,1,1,0
34660,31,19,0
34661,1,0,0
34662,1,2,0
34663,43,12,0
34664,4,0,0
34665,10,2,0
34666,0,78,0
34667,0,83,0
34668,0,85,0
34669,2,42,0
34670,3,35,0
34671,13,43,0
34672,3,34,0
34673,5,7,0
34674,1,49,0
34675,0,66,0
34676,0,100,0
34677,8,0,0
34678,2,17,0
34679,2,2,0
34680,22,0,6
34681,0,100,0
34682,1,0,0
34683,10,1,0
34684,12,16,0
34685,3,0,0
34686,8,21,0
34687,8,0,0
34688,22,3,0
34689,0,66,0
34690,0,58,0
34691,0,47,0
34692,27,4,0
34693,7,39,0
34694,1,62,0
34695,0,21,0
34696,0,85,0
34697,0,27,0
34698,14,0,0
34699,78,0,0
34700,21,0,0
34701,69,0,0
34702,8,12,0
34703,6,2,0
34704,27,0,0
34705,53,0,0
34706,36,8,0
34707,0,78,0
34708,0,48,0
34709,0,86,0
34710,0,43,0
34711,2,18,0
34712,0,43,0
34713,0,23,0
34714,3,21,0
34715,1,32,0
34716,1,26,0
34717,0,36,0
34718,15,0,0
34719,32,0,0
34720,25,0,0
34721,10,0,0
34722,0,0,1
34723,6,35,0
34724,13,5,0
34725,9,15,0
34726,0,96,0
34727,57,0,0
34728,16,0,0
34729,3,0,2
34730,1,20,0
34731,1,0,0
34732,64,0,0
34733,6,22,0
34734,0,59,0
34735,8,40,0
34736,16,2,0
34737,7,12,0
34738,16,4,0
34739,0,62,0
34740,0,87,0
34741,1,42,0
34742,0,46,0
34743,1,1,1
34744,1,16,0
34745,1,21,0
34746,1,49,0
34747,0,36,0
34748,0,80,0
34749,19,0,0
34750,15,0,0
34751,71,0,0
34752,19,0,0
34753,26,16,0
34754,26,19,0
34755,83,0,0
34756,58,2,0
34757,58,8,0
34758,0,99,0
34759,0,56,0
34760,0,33,0
34761,0,50,0
34762,6,1,0
34763,2,77,0
34764,1,45,0
34765,1,60,0
34766,19,7,0
34767,0,52,0
34768,30,2,0
34769,11,1,0
34770,54,0,0
34771,0,64,0
34772,0,54,0
34773,1,4,0
34774,16,13,0
34775,21,7,0
34776,12,39,0
34777,0,100,0
34778,0,100,0
34779,0,100,0
34780,0,81,0
34781,0,99,0
34782,0,100,0
34783,0,100,0
34784,0,100,0
34785,0,100,0
34786,0,100,0
34787,0,100,0
34788,0,100,0
34789,0,90,0
34790,0,100,0
34791,0,100,0
34792,1,99,0
34793,0,100,0
34794,0,100,0
34795,0,84,0
34796,0,99,0
34797,0,100,0
34798,0,100,0
34799,0,100,0
34800,0,100,0
34801,0,98,0
34802,0,100,0
34803,0,100,0
34804,0,100,0
34805,0,100,0
34806,0,100,0
34807,0,100,0
34808,0,100,0
34809,0,100,0
34810,0,100,0
34811,0,100,0
34812,0,100,0
34813,0,100,0
34814,0,100,0
34815,0,100,0
34816,0,100,0
34817,0,100,0
34818,0,100,0
34819,0,100,0
34820,0,100,0
34821,0,100,0
34822,0,92,0
34823,0,90,0
34824,0,100,0
34825,0,100,0
34826,0,100,0
34827,0,100,0
34828,0,100,0
34829,0,100,0
34830,0,100,0
34831,0,100,0
34832,0,100,0
34833,0,100,0
34834,0,100,0
34835,0,100,0
34836,0,100,0
34837,0,100,0
34838,0,89,0
34839,0,100,0
34840,0,100,0
34841,0,100,0
34842,0,100,0
34843,0,82,0
34844,0,100,0
34845,0,100,0
34846,0,91,0
34847,0,100,0
34848,0,100,0
34849,0,100,0
34850,0,100,0
34851,0,94,0
34852,0,100,0
34853,0,76,0
34854,0,100,0
34855,2,97,0
34856,0,100,0
34857,0,58,0
34858,0,100,0
34859,0,97,0
34860,0,69,0
34861,0,100,0
34862,0,100,0
34863,0,97,0
34864,0,100,0
34865,1,80,0
34866,0,99,0
34867,0,100,0
34868,0,80,0
34869,0,81,0
34870,0,85,0
34871,0,67,0
34872,0,100,0
34873,0,100,0
34874,9,62,0
34875,0,100,0
34876,2,63,0
34877,3,95,0
34878,0,79,0
34879,0,73,0
34880,39,39,0
34881,0,80,0
34882,0,100,0
34883,0,100,0
34884,90,0,0
34885,72,0,0
34886,38,1,0
34887,72,5,0
34888,79,0,0
34889,67,0,0
34890,94,0,0
34891,62,0,0
34892,34,66,0
34893,53,2,0
34894,36,62,0
34895,0,59,0
34896,0,100,0
34897,0,100,0
34898,82,0,0
34899,56,2,0
34900,45,9,0
34901,46,10,0
34902,56,0,0
34903,54,2,0
34904,92,1,0
34905,71,11,0
34906,42,8,0
34907,48,1,0
34908,58,0,0
34909,0,91,0
34910,0,99,0
34911,0,64,0
34912,0,100,0
34913,67,0,0
34914,65,0,0
34915,79,1,0
34916,95,2,0
34917,59,0,0
34918,35,5,0
34919,73,0,0
34920,64,6,0
34921,48,5,0
34922,0,74,0
34923,0,72,0
34924,0,65,0
34925,0,100,0
34926,0,100,0
34927,7,0,0
34928,55,12,0
34929,77,1,0
34930,84,4,0
34931,58,7,0
34932,60,38,0
34933,78,2,0
34934,56,0,0
34935,21,34,0
34936,0,91,0
34937,0,89,0
34938,0,50,0
34939,0,100,0
34940,0,100,0
34941,0,100,0
34942,0,74,0
34943,0,100,0
34944,25,7,0
34945,69,0,0
34946,47,1,0
34947,100,0,0
34948,31,22,0
34949,21,29,0
34950,48,9,0
34951,37,10,0
34952,39,4,0
34953,57,43,0
34954,94,1,0
34955,63,37,0
34956,0,52,0
34957,0,96,0
34958,0,83,0
34959,1,16,0
34960,0,61,0
34961,7,62,0
34962,1,60,0
34963,0,80,0
34964,0,81,0
34965,71,0,0
34966,59,0,0
34967,56,2,0
34968,66,0,0
34969,22,38,0
34970,34,3,0
34971,51,0,0
34972,42,7,0
34973,57,43,0
34974,31,40,0
34975,69,3,0
34976,100,0,0
34977,0,90,0
34978,0,54,0
34979,0,100,0
34980,1,55,0
34981,2,21,0
34982,0,53,0
34983,0,43,0
34984,0,100,0
34985,0,16,0
34986,25,3,0
34987,59,1,0
34988,41,8,0
34989,59,1,0
34990,78,2,0
34991,1,0,0
34992,2,34,0
34993,79,12,0
34994,43,10,0
34995,13,13,0
34996,0,70,0
34997,0,63,0
34998,0,37,1
34999,0,27,0
35000,0,49,0
35001,1,10,0
35002,0,100,0
35003,0,100,0
35004,0,16,0
35005,57,0,0
35006,51,21,0
35007,57,0,0
35008,36,4,0
35009,65,0,0
35010,25,19,0
35011,52,34,0
35012,10,52,0
35013,5,17,0
35014,34,1,0
35015,0,43,0
35016,0,90,0
35017,0,53,0
35018,14,37,0
35019,0,55,0
35020,0,100,0
35021,0,100,0
35022,0,89,0
35023,0,100,0
35024,0,94,0
35025,35,22,0
35026,66,16,0
35027,79,0,0
35028,69,10,0
35029,42,8,0
35030,54,1,0
35031,1,0,0
35032,14,39,0
35033,14,18,0
35034,74,6,0
35035,33,0,0
35036,31,12,0
35037,0,97,0
35038,0,57,0
35039,0,63,0
35040,3,35,0
35041,6,26,0
35042,0,62,0
35043,0,53,0
35044,0,22,0
35045,0,98,0
35046,10,31,0
35047,1,59,0
35048,0,69,0
35049,0,64,0
35050,84,15,0
35051,39,3,0
35052,76,6,0
35053,38,5,0
35054,21,8,0
35055,16,1,0
35056,53,0,0
35057,88,0,0
35058,100,0,0
35059,12,7,0
35060,30,2,0
35061,29,43,0
35062,0,92,0
35063,0,48,0
35064,0,58,0
35065,0,64,0
35066,21,42,0
35067,1,49,0
35068,0,81,0
35069,2,35,0
35070,0,77,0
35071,0,34,0
35072,0,100,0
35073,0,81,0
35074,39,0,0
35075,45,19,0
35076,53,0,0
35077,87,3,0
35078,11,1,0
35079,26,0,0
35080,28,8,0
35081,58,19,0
35082,0,59,0
35083,0,58,0
35084,0,64,0
35085,1,54,0
35086,20,14,0
35087,8,18,0
35088,5,17,0
35089,0,64,0
35090,0,21,0
35091,0,100,0
35092,0,100,0
35093,0,77,0
35094,60,0,0
35095,38,1,0
35096,7,15,0
35097,1,5,0
35098,51,10,0
35099,3,2,1
35100,20,15,0
35101,28,18,0
35102,11,2,0
35103,48,5,0
35104,0,74,0
35105,0,53,0
35106,0,46,1
35107,1,1,0
35108,1,53,0
35109,7,21,0
35110,2,28,0
35111,2,46,0
35112,0,28,0
35113,0,4,0
35114,0,100,0
35115,0,100,0
35116,0,100,0
35117,0,90,0
35118,0,100,0
35119,35,2,0
35120,99,1,0
35121,100,0,0
35122,75,0,0
35123,47,1,0
35124,45,5,0
35125,51,23,0
35126,45,23,0
35127,5,5,0
35128,3,86,0
35129,23,1,0
35130,15,83,0
35131,0,99,0
35132,0,98,0
35133,0,64,0
35134,0,80,0
35135,18,23,0
35136,1,53,0
35137,0,15,0
35138,16,30,0
35139,0,2,0
35140,0,3,0
35141,0,17,0
35142,0,23,0
35143,3,55,0
35144,0,57,0
35145,0,74,0
35146,0,55,0
35147,94,2,0
35148,39,2,0
35149,56,4,0
35150,51,5,0
35151,30,20,0
35152,26,7,0
35153,58,0,0
35154,73,27,0
35155,60,5,0
35156,20,32,0
35157,32,43,0
35158,31,29,0
35159,0,88,0
35160,0,100,0
35161,0,57,0
35162,0,62,0
35163,1,10,0
35164,0,21,0
35165,0,65,0
35166,0,28,0
35167,1,30,0
35168,8,10,0
35169,0,47,0
35170,0,5,0
35171,0,57,0
35172,1,47,0
35173,0,100,0
35174,0,62,0
35175,0,61,0
35176,47,7,0
35177,46,0,0
35178,55,3,0
35179,40,3,0
35180,36,14,0
35181,46,1,0
35182,42,0,0
35183,27,2,0
35184,35,2,0
35185,62,1,0
35186,17,12,0
35187,9,22,0
35188,0,44,0
35189,0,89,0
35190,0,35,0
35191,0,1,0
35192,1,44,0
35193,1,4,0
35194,8,23,0
35195,0,25,0
35196,5,33,0
35197,0,52,0
35198,0,2,0
35199,0,100,0
35200,0,100,0
35201,0,74,0
35202,0,78,0
35203,30,2,0
35204,75,18,0
35205,27,2,0
35206,33,7,0
35207,33,5,0
35208,58,0,0
35209,27,0,0
35210,48,1,0
35211,25,7,0
35212,73,6,0
35213,4,2,0
35214,3,4,0
35215,0,100,0
35216,0,67,0
35217,0,62,0
35218,2,25,0
35219,1,26,0
35220,6,25,0
35221,15,36,0
35222,0,32,0
35223,0,47,0
35224,3,8,0
35225,2,6,0
35226,0,89,0
35227,2,1,0
35228,1,31,0
35229,0,100,0
35230,0,100,0
35231,0,100,0
35232,82,0,0
35233,39,0,0
35234,16,0,0
35235,35,0,0
35236,62,0,0
35237,77,0,0
35238,55,0,0
35239,50,0,0
35240,1,0,0
35241,67,0,0
35242,48,0,0
35243,5,0,0
35244,9,0,0
35245,13,0,0
35246,48,0,0
35247,48,0,0
35248,33,0,0
35249,27,1,0
35250,68,0,0
35251,43,0,0
35252,49,0,0
35253,0,100,0
35254,0,1,2
35255,0,100,0
35256,3,0,0
35257,50,0,0
35258,0,13,0
35259,33,14,0
35260,7,16,0
35261,2,18,0
35262,0,1,0
35263,4,2,2
35264,60,0,0
35265,0,100,0
35266,0,90,0
35267,11,0,0
35268,1,3,0
35269,7,3,0
35270,4,42,0
35271,0,5,0
35272,4,15,0
35273,0,96,0
35274,0,75,0
35275,43,0,0
35276,0,100,0
35277,0,68,0
35278,31,0,1
35279,6,1,0
35280,0,20,0
35281,0,61,0
35282,1,40,0
35283,2,46,0
35284,0,81,0
35285,22,1,0
35286,1,2,0
35287,0,15,0
35288,2,6,0
35289,0,100,0
35290,0,91,0
35291,0,90,0
35292,31,0,0
35293,25,0,0
35294,54,0,0
35295,0,76,0
35296,0,84,0
35297,48,0,0
35298,2,0,0
35299,60,0,0
35300,68,0,0
35301,16,0,0
35302,31,0,0
35303,0,87,0
35304,0,53,0
35305,2,0,0
35306,16,0,0
35307,17,0,0
35308,63,0,0
35309,86,0,0
35310,10,0,0
35311,14,0,0
35312,16,0,0
35313,4,0,0
35314,0,79,0
35315,39,0,0
35316,1,2,0
35317,0,100,0
35318,0,100,0
35319,10,19,0
35320,0,86,0
35321,0,92,0
35322,58,0,0
35323,0,100,0
35324,0,89,0
35325,2,43,0
35326,8,7,0
35327,0,70,0
35328,0,64,0
35329,1,0,0
35330,5,39,0
35331,0,33,0
35332,0,69,0
35333,0,100,0
35334,53,0,0
35335,0,100,0
35336,0,93,0
35337,5,29,0
35338,0,96,0
35339,0,96,0
35340,36,0,0
35341,0,46,0
35342,0,23,0
35343,0,79,0
35344,0,82,0
35345,21,0,0
35346,0,1,0
35347,3,15,0
35348,2,14,0
35349,0,14,0
35350,0,63,0
35351,0,83,0
35352,58,2,0
35353,26,8,0
35354,23,2,0
35355,52,5,0
35356,8,51,0
35357,33,0,0
35358,47,5,0
35359,53,2,0
35360,7,20,0
35361,54,0,0
35362,12,10,0
35363,0,82,0
35364,0,41,0
35365,0,69,0
35366,1,58,0
35367,0,13,0
35368,1,44,0
35369,0,37,0
35370,0,15,0
35371,3,10,0
35372,4,16,0
35373,1,3,0
35374,0,3,0
35375,0,42,0
35376,0,100,0
35377,0,100,0
35378,14,0,0
35379,0,99,0
35380,0,58,0
35381,7,0,0
35382,6,0,0
35383,16,0,0
35384,0,100,0
35385,0,5,0
35386,0,100,0
35387,0,100,0
35388,6,11,0
35389,14,3,0
35390,0,61,0
35391,0,93,0
35392,21,1,0
35393,1,11,0
35394,20,24,0
35395,9,13,0
35396,0,100,0
35397,0,1,0
35398,9,0,0
35399,0,98,0
35400,0,100,0
35401,0,0,1
35402,12,5,0
35403,0,85,0
35404,0,100,0
35405,10,36,0
35406,0,100,0
35407,0,99,0
35408,0,39,0
35409,3,4,0
35410,0,88,0
35411,0,54,0
35412,27,16,0
35413,19,19,0
35414,27,3,0
35415,41,24,0
35416,55,0,0
35417,9,14,0
35418,1,1,0
35419,30,39,0
35420,2,4,0
35421,0,3,0
35422,0,67,0
35423,0,25,0
35424,0,55,0
35425,1,15,0
35426,5,6,0
35427,0,20,0
35428,0,6,0
35429,0,48,0
35430,2,40,0
35431,0,86,0
35432,0,74,0
35433,56,4,0
35434,50,0,0
35435,47,0,0
35436,75,0,0
35437,49,1,0
35438,9,25,0
35439,78,2,0
35440,10,16,0
35441,37,54,0
35442,1,50,0
35443,4,10,0
35444,29,22,0
35445,0,97,0
35446,0,33,0
35447,0,100,0
35448,6,50,0
35449,15,41,0
35450,6,12,0
35451,0,8,0
35452,13,9,0
35453,14,31,0
35454,1,43,0
35455,5,8,0
35456,1,46,0
35457,0,100,0
35458,0,78,0
35459,25,0,0
35460,8,0,0
35461,0,70,0
35462,72,0,0
35463,17,0,0
35464,65,0,0
35465,82,0,0
35466,64,0,0
35467,0,78,0
35468,29,0,0
35469,26,0,0
35470,6,0,0
35471,44,0,0
35472,14,0,0
35473,47,0,0
35474,12,1,0
35475,34,0,0
35476,8,0,0
35477,0,100,0
35478,0,100,0
35479,0,97,0
35480,5,0,1
35481,17,2,0
35482,5,0,0
35483,1,4,0
35484,11,14,0
35485,0,78,0
35486,0,73,0
35487,29,0,0
35488,0,8,1
35489,7,25,0
35490,18,0,0
35491,0,27,0
35492,0,48,0
35493,2,30,0
35494,0,100,0
35495,0,100,0
35496,0,86,0
35497,18,0,0
35498,4,15,0
35499,0,84,0
35500,0,89,0
35501,0,44,0
35502,0,100,0
35503,0,85,0
35504,24,0,1
35505,35,0,0
35506,1,10,0
35507,1,53,0
35508,0,29,0
35509,0,94,0
35510,0,46,0
35511,47,0,0
35512,7,4,0
35513,4,7,0
35514,8,21,0
35515,4,6,0
35516,37,0,0
35517,20,7,0
35518,34,3,0
35519,9,30,0
35520,0,5,0
35521,51,8,0
35522,0,80,0
35523,0,82,0
35524,0,76,0
35525,1,7,0
35526,0,11,0
35527,3,27,0
35528,0,20,0
35529,1,26,0
35530,0,39,0
35531,1,11,0
35532,3,58,0
35533,0,100,0
35534,0,65,0
35535,30,0,0
35536,1,5,0
35537,59,0,0
35538,60,3,0
35539,64,33,0
35540,2,2,0
35541,100,0,0
35542,5,36,0
35543,4,9,0
35544,16,21,0
35545,0,73,0
35546,0,43,0
35547,0,68,0
35548,0,32,0
35549,7,26,0
35550,0,51,0
35551,0,41,0
35552,0,39,0
35553,1,13,0
35554,0,53,0
35555,0,92,0
35556,39,0,0
35557,80,0,0
35558,33,1,0
35559,40,0,0
35560,25,9,0
35561,49,1,0
35562,18,42,0
35563,50,4,0
35564,25,0,0
35565,11,12,0
35566,0,38,0
35567,0,47,0
35568,0,20,0
35569,8,32,0
35570,1,36,0
35571,1,39,0
35572,2,12,0
35573,0,16,0
35574,2,21,0
35575,0,58,0
35576,0,3,0
35577,55,0,0
35578,58,0,0
35579,40,0,0
35580,74,0,0
35581,0,100,0
35582,69,0,0
35583,68,0,0
35584,49,0,0
35585,0,100,0
35586,89,11,0
35587,100,0,0
35588,24,1,0
35589,1,0,0
35590,46,0,0
35591,0,100,0
35592,69,31,0
35593,47,53,0
35594,47,1,0
35595,45,55,0
35596,66,34,0
35597,0,100,0
35598,97,3,0
35599,74,0,0
35600,83,0,0
35601,81,0,0
35602,41,2,0
35603,0,100,0
35604,55,0,0
35605,0,100,0
35606,67,33,0
35607,0,1,0
35608,0,100,0
35609,100,0,0
35610,19,0,0
35611,97,0,0
35612,54,0,0
35613,2,3,0
35614,67,0,0
35615,80,2,0
35616,89,9,0
35617,0,2,2
35618,96,0,0
35619,95,2,0
35620,67,0,0
35621,100,0,0
35622,100,0,0
35623,99,1,0
35624,60,1,0
35625,65,0,0
35626,99,1,0
35627,5,0,0
35628,81,2,0
35629,96,0,0
35630,81,0,0
35631,99,1,0
35632,0,3,1
35633,90,0,0
35634,80,11,0
35635,100,0,0
35636,100,0,0
35637,98,0,0
35638,95,0,0
35639,49,12,0
35640,86,0,0
35641,82,0,0
35642,72,0,0
35643,66,0,0
35644,65,0,0
35645,94,6,0
35646,81,7,0
35647,86,14,0
35648,100,0,0
35649,67,7,0
35650,100,0,0
35651,98,2,0
35652,61,0,0
35653,88,0,0
35654,89,2,0
35655,100,0,0
35656,0,73,0
35657,0,49,15
35658,0,2,19
35659,0,38,0
35660,0,99,0
35661,0,4,4
35662,0,100,0
35663,0,38,0
35664,0,57,0
35665,0,95,0
35666,0,84,0
35667,0,53,0
35668,0,35,0
35669,0,57,0
35670,0,54,0
35671,5,0,0
35672,0,7,0
35673,15,1,0
35674,0,98,0
