,C,R50,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR
41491,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41492,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41494,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41495,49,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41496,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41497,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41498,60,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41499,94,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41500,96,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41501,21,66,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41502,10,90,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41503,9,91,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41504,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41505,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41506,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41507,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41508,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41509,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41510,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41511,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41512,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41513,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41514,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41515,93,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41516,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41517,89,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41518,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41520,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41521,36,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41522,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41523,36,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41524,18,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41525,93,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41526,97,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41527,94,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41528,23,77,0,1,0,0,0,0,0,1,1,0,0,0,0,0
41529,42,58,0,1,0,0,0,0,0,1,1,0,0,0,0,0
41530,53,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41531,69,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41532,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41533,77,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41534,98,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41535,95,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41536,12,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41537,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41538,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41539,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41540,52,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41541,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41542,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41543,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41544,13,55,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41545,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41546,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41547,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41548,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41549,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41550,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41551,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41552,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41553,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41554,98,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41555,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41556,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41557,98,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41558,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41559,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41560,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41561,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41562,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41563,85,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41564,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41565,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41566,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41567,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41568,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41569,85,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41570,82,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41571,84,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41572,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41573,82,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41574,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41575,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41576,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41577,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41579,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41580,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41581,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41582,85,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41583,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41584,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41585,81,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41586,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41587,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41588,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41589,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41590,92,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41591,54,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41592,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41593,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41594,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41595,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41596,88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41597,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41598,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41599,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41600,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41601,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41602,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41603,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41604,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41605,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41606,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41607,72,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41608,48,34,0,1,0,1,0,0,0,1,1,0,0,0,0,0
41609,74,8,0,1,0,1,0,0,0,1,1,0,0,0,0,0
41610,73,18,0,1,0,1,0,0,0,1,1,0,0,0,0,0
41611,58,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41612,59,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41613,3,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41614,48,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41615,56,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41616,10,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41617,4,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41618,66,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41619,66,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41620,47,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41621,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41622,87,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41623,69,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41624,80,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41625,68,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41626,1,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41627,68,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41629,45,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41630,58,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41631,34,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41632,91,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41633,6,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41634,93,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41635,12,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41636,86,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41637,95,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41638,37,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41639,49,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41640,61,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41641,74,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41642,93,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41643,57,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41644,47,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41645,80,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41646,79,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41647,62,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41648,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41649,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41650,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41651,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41652,88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41653,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41654,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41655,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41656,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41657,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41658,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41660,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41661,85,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41662,60,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41663,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41664,60,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41665,26,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41666,11,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41667,84,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41668,77,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41669,74,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41670,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41671,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41672,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41673,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41674,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41675,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41676,81,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41677,83,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41678,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41679,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41680,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41681,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41682,85,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41683,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41684,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41685,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41686,83,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41687,56,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41688,17,83,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41689,0,80,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41690,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41691,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41692,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41693,78,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41694,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41695,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41696,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41697,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41698,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41699,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41700,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41701,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41702,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41703,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41704,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41705,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41706,14,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41707,52,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41708,98,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41709,99,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41710,29,58,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41711,93,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41712,82,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41713,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41714,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41715,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41716,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41717,68,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41718,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41719,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41720,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41721,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41722,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41723,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41724,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41725,59,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41726,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41727,88,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41728,19,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41729,79,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41730,98,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41731,99,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41732,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41733,100,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
41734,83,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
41735,100,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
41736,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41737,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41738,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41739,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41740,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41741,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41742,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41743,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41744,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41745,88,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41746,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41747,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41748,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41749,95,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41750,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41751,98,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41752,91,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41753,95,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41754,99,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41755,62,29,0,0,0,1,0,0,0,0,0,0,1,0,1,0
41756,64,28,0,0,0,1,0,0,0,0,0,0,1,0,1,0
41757,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41758,75,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41759,57,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41760,51,49,0,1,0,0,0,0,0,1,1,0,0,0,0,0
41761,1,87,0,1,0,0,0,0,0,1,1,0,0,0,0,0
41762,24,76,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41763,83,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41764,93,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41765,65,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41766,98,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41767,65,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41768,95,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41769,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41770,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41771,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41772,52,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41773,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41774,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41775,98,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41776,100,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41777,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41778,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41779,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41780,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41781,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41782,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41783,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41784,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41785,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41786,98,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41787,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41788,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41789,98,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41790,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41791,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41792,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41793,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41794,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41795,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41796,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41797,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41798,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41799,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41800,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41801,92,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41802,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41803,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41804,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41805,91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41806,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41807,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41808,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41809,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41810,88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41812,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41813,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41814,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41815,6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41816,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41817,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41818,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41819,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41820,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41821,39,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41822,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41823,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41824,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41825,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41826,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41827,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41828,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41829,92,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41830,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41831,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41832,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41833,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41834,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41835,85,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41836,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41837,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41838,72,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41839,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41840,12,65,0,1,0,1,0,0,0,1,1,0,0,0,0,0
41841,34,51,0,1,0,1,0,0,0,1,1,0,0,0,0,0
41842,90,8,0,1,0,1,0,0,0,1,1,0,0,0,0,0
41843,6,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41844,41,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41845,82,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41846,0,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41847,34,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41848,64,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41849,14,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41850,70,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41851,41,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41852,69,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41853,91,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41854,61,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41855,72,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41856,28,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41857,58,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41858,49,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41859,31,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41860,3,9,0,1,0,1,0,0,0,1,1,0,0,0,0,0
41861,5,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0
41862,62,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41863,94,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41864,36,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41865,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41866,0,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41867,88,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41868,80,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41869,54,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41870,75,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41871,12,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41872,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41873,90,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41874,25,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41875,46,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41876,61,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41877,32,68,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41878,69,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41879,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41880,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41881,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41882,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41883,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41884,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41885,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41886,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41887,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41888,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
