,C,R50
73830,1,82
73831,6,9
73832,1,0
73833,28,42
73834,28,30
73835,8,0
73836,51,2
73837,43,2
73838,15,8
73839,36,17
73840,42,58
73841,22,12
73842,0,79
73843,7,93
73844,38,23
73845,0,13
73846,1,61
73847,21,34
73848,6,26
73849,9,43
73850,13,53
73851,17,0
73852,12,17
73853,16,26
73854,20,20
73855,12,24
73856,41,8
73857,3,16
73858,9,36
73859,3,11
73860,0,100
73861,16,43
73862,28,23
73863,29,55
73864,20,34
73865,7,47
73866,0,60
73867,0,41
73868,19,43
73869,21,53
73870,2,60
73871,1,58
73872,23,74
73873,5,54
73874,0,47
73875,18,29
73876,1,12
73877,0,8
73878,9,31
73879,7,1
73880,7,27
73881,0,84
73882,0,8
73883,50,46
73884,6,25
73885,1,47
73886,9,16
73887,23,17
73888,1,90
73889,21,21
73890,0,36
73891,22,8
73892,26,74
73893,1,47
73894,0,79
73895,1,99
73896,3,28
73897,47,1
73898,4,91
73899,23,26
73900,49,22
73901,19,60
73902,0,100
73903,29,70
73904,5,55
73905,33,24
73906,0,75
73907,0,62
73908,1,9
73909,0,5
73910,1,11
73911,15,5
73912,11,1
73913,4,70
73914,0,5
73915,3,2
73916,34,23
73917,6,35
73918,12,56
73919,31,7
73920,37,3
73921,57,16
73922,4,40
73923,26,11
73924,44,28
73925,17,17
73926,0,2
73927,5,38
73928,58,5
73929,16,9
73930,25,28
73931,50,12
73932,3,12
73933,13,60
73934,6,88
73935,0,65
73936,13,59
73937,5,12
73938,46,13
73939,63,27
73940,34,65
73941,17,35
73942,52,3
73943,18,82
73944,49,23
73945,14,8
73946,38,14
73947,1,58
73948,21,29
73949,18,43
73950,1,4
73951,0,22
73952,5,8
73953,32,36
73954,43,30
73955,10,58
73956,2,9
73957,17,39
73958,0,76
73959,38,18
73960,23,17
73961,52,5
73962,22,8
73963,0,100
73964,0,90
73965,0,100
73966,52,9
73967,38,43
73968,14,87
73969,5,95
73970,18,18
73971,38,41
73972,29,70
73973,12,88
73974,15,6
73975,41,5
73976,44,6
73977,22,78
73978,12,24
73979,50,50
73980,0,23
73981,7,19
73982,38,9
73983,16,14
73984,11,10
73985,5,21
73986,29,3
73987,8,48
73988,40,19
73989,52,24
73990,40,60
73991,19,9
73992,11,55
73993,4,96
73994,16,38
73995,39,1
73996,89,8
73997,19,81
73998,36,25
73999,54,0
74000,71,28
74001,29,30
74002,11,50
74003,45,55
74004,0,100
74005,23,77
74006,54,38
74007,21,18
74008,45,13
74009,14,45
74010,9,43
74011,0,4
74012,2,2
74013,18,73
74014,75,4
74015,12,10
74016,70,2
74017,12,9
74018,37,12
74019,34,8
74020,10,26
74021,0,43
74022,1,66
74023,5,1
74024,24,29
74025,15,17
74026,10,1
74027,31,29
74028,8,32
74029,14,26
74030,23,5
74031,63,3
74032,25,3
74033,7,1
74034,34,33
74035,28,25
74036,14,23
74037,20,3
74038,2,18
74039,19,28
74040,8,28
74041,0,39
74042,30,12
74043,22,27
74044,5,21
74045,0,40
74046,1,35
74047,0,33
74048,1,80
74049,42,58
74050,23,77
74051,14,73
74052,51,15
74053,27,60
74054,21,48
74055,46,9
74056,7,81
74057,1,64
74058,1,20
74059,1,2
74060,26,30
74061,15,51
74062,8,78
74063,20,26
74064,22,35
74065,32,47
74066,15,52
74067,37,12
74068,23,0
74069,3,1
74070,2,49
74071,9,81
74072,54,17
74073,26,37
74074,16,20
74075,5,94
74076,0,78
74077,49,9
74078,5,94
74079,0,94
74080,6,0
74081,4,40
74082,3,48
74083,0,68
74084,11,53
74085,6,3
74086,3,2
74087,4,2
74088,5,10
74089,10,12
74090,2,84
74091,0,53
74092,4,85
74093,3,49
74094,24,11
74095,22,6
74096,35,16
74097,7,41
74098,12,8
74099,63,9
74100,0,100
74101,53,4
74102,28,9
74103,26,6
74104,15,6
74105,8,8
74106,4,6
74107,0,56
74108,55,34
74109,5,4
74110,21,15
74111,2,1
74112,5,34
74113,0,86
74114,34,67
74115,21,4
74116,18,3
74117,29,10
74118,3,30
74119,19,19
74120,8,1
74121,15,79
74122,68,19
74123,5,3
74124,1,48
74125,4,14
74126,35,18
74127,38,12
74128,69,31
74129,3,0
74130,8,0
74131,10,31
74132,1,0
74133,18,5
74134,15,5
74135,35,8
74136,1,55
74137,23,40
74138,0,66
74139,0,27
74140,4,38
74141,2,0
74142,2,39
74143,5,35
74144,2,45
74145,23,4
74146,10,60
74147,5,1
74148,10,61
74149,17,13
74150,17,24
74151,1,6
74152,1,53
74153,0,48
74154,2,7
74155,33,40
74156,1,63
74157,8,63
74158,12,81
74159,37,59
74160,2,68
74161,0,75
74162,15,16
74163,38,63
74164,0,49
74165,0,75
74166,17,15
74167,0,98
74168,1,51
74169,0,98
74170,2,31
74171,4,19
74172,0,1
74173,0,53
74174,10,34
74175,0,47
74176,29,4
74177,21,48
74178,40,16
74179,17,42
74180,0,40
74181,11,40
74182,1,16
74183,40,61
74184,2,83
74185,7,23
74186,13,20
74187,5,22
74188,0,94
74189,0,95
74190,12,88
74191,8,53
74192,17,69
74193,31,37
74194,5,95
74195,1,55
74196,84,8
74197,0,70
74198,0,100
74199,27,40
74200,0,100
74201,4,76
74202,83,10
74203,0,99
74204,0,1
74205,0,5
74206,32,6
74207,39,0
74208,29,0
74209,1,38
74210,3,20
74211,8,24
74212,25,60
74213,8,31
74214,0,45
74215,48,1
74216,7,67
74217,6,30
74218,0,30
74219,0,49
74220,0,36
74221,1,63
74222,1,98
74223,1,99
74224,22,33
74225,0,100
74226,0,77
74227,0,93
74228,30,4
74229,30,70
74230,13,74
74231,0,100
74232,9,66
74233,0,65
74234,2,76
74235,18,82
74236,53,17
74237,0,1
74238,0,11
74239,1,0
74240,19,47
74241,8,3
74242,19,17
74243,26,14
74244,38,4
74245,32,68
74246,13,64
74247,43,6
74248,25,41
74249,4,7
74250,20,12
74251,18,5
74252,26,37
74253,16,2
74254,2,0
74255,13,19
74256,3,3
74257,14,11
74258,33,11
74259,0,40
74260,47,11
74261,26,33
74262,6,57
74263,12,35
74264,0,97
74265,3,97
74266,42,15
74267,90,10
74268,39,34
74269,75,25
74270,67,9
74271,1,36
74272,29,31
74273,13,19
74274,9,21
74275,2,79
74276,10,1
74277,3,5
74278,6,4
74279,11,35
74280,23,24
74281,53,2
74282,2,21
74283,5,95
74284,39,21
74285,3,81
74286,12,88
74287,10,4
74288,100,0
74289,94,6
74290,41,10
74291,22,31
74292,96,4
74293,95,5
74294,49,13
74295,23,3
74296,35,8
74297,33,43
74298,7,34
74299,34,67
74300,8,92
74301,8,7
74302,38,1
74303,28,7
74304,13,20
74305,9,1
74306,14,35
74307,1,11
74308,17,4
74309,17,16
74310,48,3
74311,62,4
74312,8,33
74313,34,23
74314,12,72
74315,16,2
74316,4,47
74317,55,45
74318,43,23
74319,3,0
74320,16,10
74321,38,0
74322,5,10
74323,22,49
74324,45,31
74325,11,63
74326,8,39
74327,15,15
74328,17,22
74329,13,30
74330,0,23
74331,1,38
74332,2,25
74333,18,7
74334,5,30
74335,6,4
74336,36,20
74337,0,35
74338,0,24
74339,64,13
74340,21,16
74341,6,55
74342,15,37
74343,0,5
74344,24,31
74345,7,47
74346,40,2
74347,45,3
74348,8,7
74349,1,1
74350,30,8
74351,0,2
74352,9,0
74353,0,51
74354,2,3
74355,0,35
74356,0,46
74357,20,43
74358,3,12
74359,35,6
74360,21,50
74361,35,65
74362,10,89
74363,6,94
74364,17,81
74365,31,23
74366,47,52
74367,81,18
74368,1,1
74369,50,50
74370,0,95
74371,65,35
74372,29,41
74373,12,37
74374,41,59
74375,6,53
74376,78,22
74377,30,69
74378,23,72
74379,2,83
74380,41,51
74381,10,53
74382,24,76
74383,32,8
74384,7,8
74385,45,9
74386,0,78
74387,11,29
74388,2,0
74389,40,60
74390,8,6
74391,31,21
74392,6,53
74393,31,69
74394,38,3
74395,20,0
74396,21,28
74397,33,11
74398,58,9
74399,38,62
74400,0,5
74401,58,13
74402,24,66
74403,7,70
74404,19,0
74405,5,10
74406,41,7
74407,24,1
74408,6,61
74409,82,13
74410,24,65
74411,0,40
74412,3,98
74413,15,49
74414,4,65
74415,62,0
74416,53,14
74417,26,0
74418,30,0
74419,62,26
74420,8,23
74421,58,6
74422,0,2
74423,0,26
74424,1,0
74425,13,16
74426,50,1
74427,27,1
74428,36,4
74429,14,0
74430,46,4
74431,28,11
74432,17,6
74433,29,5
74434,80,0
74435,29,46
74436,0,5
74437,5,32
74438,21,18
74439,2,1
74440,0,18
74441,11,8
74442,18,78
74443,0,70
74444,6,70
74445,1,1
74446,3,0
74447,37,10
74448,62,1
74449,25,4
74450,44,2
74451,30,0
74452,72,3
74453,7,59
74454,1,21
74455,8,2
74456,4,0
74457,26,45
74458,21,27
74459,0,68
74460,60,3
74461,25,32
74462,34,4
74463,63,0
74464,6,38
74465,25,2
74466,13,29
74467,79,19
74468,31,51
74469,6,61
74470,18,14
74471,26,54
74472,35,15
74473,22,26
74474,18,30
74475,41,2
74476,1,0
74477,8,31
74478,21,9
74479,35,15
74480,12,24
74481,7,19
74482,41,18
74483,2,64
74484,0,66
74485,11,30
74486,1,38
74487,6,47
74488,10,16
74489,0,84
74490,36,17
74491,5,29
74492,0,1
74493,20,8
74494,16,29
74495,44,17
74496,28,73
74497,25,22
74498,54,46
74499,33,18
74500,5,93
74501,34,67
74502,21,19
74503,5,95
74504,43,57
74505,17,83
74506,11,89
74507,27,27
74508,92,9
74509,0,100
74510,4,96
74511,88,12
74512,4,7
74513,62,38
74514,25,1
74515,14,58
74516,29,2
74517,0,48
74518,2,0
74519,19,11
74520,11,66
74521,22,58
74522,17,0
74523,3,0
74524,15,18
74525,6,0
74526,0,71
74527,18,41
74528,13,87
74529,3,1
74530,3,4
74531,29,0
74532,71,26
74533,28,41
74534,0,88
74535,49,6
74536,3,0
74537,29,3
74538,42,35
74539,11,32
74540,27,29
74541,35,64
74542,14,2
74543,30,0
74544,47,52
74545,59,5
74546,0,71
74547,44,1
74548,3,1
74549,15,80
74550,44,7
74551,21,1
74552,18,0
74553,20,3
74554,19,14
74555,4,3
74556,19,7
74557,17,39
74558,4,36
74559,60,5
74560,47,14
74561,26,8
74562,26,11
74563,45,2
74564,26,5
74565,55,0
74566,24,9
74567,49,25
74568,13,71
74569,37,7
74570,54,10
74571,11,1
74572,0,11
74573,3,98
74574,30,33
74575,0,100
74576,13,12
74577,24,26
74578,48,1
74579,19,23
74580,77,0
74581,64,9
74582,56,38
74583,51,15
74584,8,35
74585,54,0
74586,1,1
74587,2,0
74588,9,18
74589,2,33
74590,18,21
74591,16,0
74592,55,21
74593,0,52
74594,59,0
74595,2,2
74596,42,6
74597,51,17
74598,20,41
74599,61,0
74600,45,2
74601,80,6
74602,14,53
74603,50,49
74604,0,100
74605,0,30
74606,1,32
74607,3,78
74608,25,23
74609,0,25
74610,39,52
74611,9,8
74612,21,36
74613,10,28
74614,30,27
74615,3,7
74616,12,4
74617,2,67
74618,1,0
74619,6,9
74620,8,59
74621,37,0
74622,17,39
74623,0,4
74624,68,12
74625,18,8
74626,41,17
74627,36,19
74628,13,28
74629,2,0
74630,9,11
74631,40,20
74632,0,36
74633,39,0
74634,90,0
74635,59,21
74636,1,9
74637,2,67
74638,21,10
74639,62,12
74640,2,31
74641,63,15
74642,1,23
74643,17,40
74644,15,40
74645,33,42
74646,68,31
74647,1,37
74648,100,0
74649,22,13
74650,11,3
74651,8,41
74652,4,48
74653,18,35
74654,20,40
74655,14,64
74656,2,81
74657,16,2
74658,31,19
74659,64,0
74660,5,79
74661,82,18
74662,6,94
74663,27,58
74664,3,98
74665,60,40
74666,23,76
74667,3,97
74668,8,90
74669,18,82
74670,0,100
74671,2,56
74672,1,79
74673,31,69
74674,26,74
74675,37,35
74676,77,22
74677,0,14
74678,1,12
74679,9,68
74680,91,9
74681,7,92
74682,21,27
74683,3,7
74684,35,46
74685,10,67
74686,44,56
74687,6,10
74688,8,61
74689,4,30
74690,50,32
74691,17,82
74692,1,99
74693,0,1
74694,18,23
74695,27,2
74696,3,70
74697,43,43
74698,30,70
74699,0,100
74700,3,1
74701,0,10
74702,12,88
74703,15,85
74704,15,56
74705,4,3
74706,6,28
74707,18,73
74708,30,49
74709,66,34
74710,6,53
74711,47,0
74712,54,1
74713,9,0
74714,36,29
74715,19,14
74716,0,31
74717,10,28
74718,17,8
74719,5,23
74720,3,96
74721,13,1
74722,63,37
74723,1,68
74724,0,99
74725,37,5
74726,94,6
74727,72,5
74728,71,13
74729,51,30
74730,44,34
74731,37,30
74732,48,22
74733,0,8
74734,1,0
74735,20,8
74736,2,35
74737,9,32
74738,29,19
74739,70,18
74740,6,94
74741,9,90
74742,5,63
74743,3,97
74744,10,51
74745,48,32
74746,73,3
74747,78,0
74748,39,7
74749,100,0
74750,50,5
74751,57,0
74752,29,71
74753,0,100
74754,1,5
74755,8,5
74756,2,73
74757,4,14
74758,16,5
74759,67,26
74760,13,88
74761,34,5
74762,6,79
74763,59,6
74764,5,7
74765,10,34
74766,40,0
74767,69,6
74768,51,0
74769,28,36
74770,43,38
74771,41,60
74772,0,1
74773,0,3
74774,8,21
74775,24,13
74776,22,12
74777,14,23
74778,5,37
74779,11,10
74780,3,41
74781,18,4
74782,15,70
74783,1,5
74784,3,32
74785,11,36
74786,0,51
74787,1,27
74788,18,5
74789,73,19
74790,20,29
74791,29,29
74792,21,11
74793,50,41
74794,2,37
74795,24,5
74796,1,56
74797,1,75
74798,24,36
74799,45,0
74800,54,2
74801,4,9
74802,17,42
74803,6,2
74804,19,75
74805,18,3
74806,26,16
74807,34,36
74808,43,2
74809,21,34
74810,27,11
74811,22,38
74812,28,15
74813,3,22
74814,7,12
74815,2,2
74816,88,11
74817,25,9
74818,3,97
74819,16,46
74820,32,52
74821,5,47
74822,25,68
74823,98,3
74824,1,50
74825,68,7
74826,57,6
74827,7,72
74828,34,1
74829,19,28
74830,12,29
74831,1,38
74832,14,12
74833,10,0
74834,48,3
74835,0,30
74836,19,29
74837,44,6
74838,0,10
74839,0,7
74840,18,39
74841,13,1
74842,50,0
74843,3,64
74844,12,7
74845,1,38
74846,33,21
74847,32,5
74848,22,22
74849,14,58
74850,28,32
74851,47,5
74852,39,14
74853,12,81
74854,1,41
74855,22,77
74856,1,64
74857,7,93
74858,2,98
74859,0,87
74860,72,26
74861,0,100
74862,46,54
74863,65,34
74864,0,78
74865,54,46
74866,39,57
74867,70,0
74868,19,58
74869,10,56
74870,10,51
74871,6,70
74872,38,58
74873,38,5
74874,8,4
74875,11,2
74876,8,10
74877,1,99
74878,45,6
74879,14,11
74880,29,20
74881,47,37
74882,12,5
74883,39,30
74884,4,96
74885,30,3
74886,4,11
74887,17,34
74888,47,47
74889,61,10
74890,12,88
74891,11,74
74892,36,2
74893,24,1
74894,4,53
74895,6,67
74896,24,39
74897,13,13
74898,1,1
74899,47,7
74900,1,1
74901,1,61
74902,0,40
74903,13,36
74904,13,6
74905,29,4
74906,62,33
74907,20,4
74908,37,10
74909,22,10
74910,51,1
74911,25,26
74912,4,0
74913,27,8
74914,4,5
74915,47,7
74916,5,0
74917,4,55
74918,0,48
74919,62,15
74920,31,1
74921,79,0
74922,71,3
74923,40,35
74924,68,2
74925,31,0
74926,18,11
74927,13,67
74928,0,19
74929,2,21
74930,23,24
74931,65,27
74932,5,2
74933,44,18
74934,97,2
74935,9,17
74936,2,68
74937,4,96
74938,4,1
74939,24,39
74940,50,14
74941,19,7
74942,46,0
74943,50,4
74944,68,18
74945,20,36
74946,16,44
74947,12,77
74948,0,14
74949,41,5
74950,17,6
74951,36,12
74952,37,35
74953,16,85
74954,23,38
74955,8,0
74956,62,0
74957,28,35
74958,23,1
74959,67,2
74960,60,5
74961,65,2
74962,46,0
74963,35,8
74964,31,51
74965,23,14
74966,1,12
74967,39,0
74968,14,9
74969,16,18
74970,19,10
74971,62,3
74972,25,24
74973,9,4
74974,36,16
74975,58,0
74976,21,48
74977,14,22
74978,8,1
74979,0,10
74980,2,15
74981,28,5
74982,42,1
74983,30,42
74984,18,22
74985,42,7
74986,4,48
74987,5,57
74988,47,23
74989,77,22
74990,1,11
74991,23,63
74992,8,9
74993,0,6
74994,13,88
74995,20,1
74996,4,28
74997,33,61
74998,18,46
74999,9,82
75000,52,11
75001,22,30
75002,2,5
75003,5,48
75004,2,8
75005,2,38
75006,13,22
75007,94,6
75008,16,8
75009,12,88
75010,47,37
75011,36,39
75012,4,72
75013,71,29
75014,84,16
75015,20,39
75016,12,30
75017,68,32
75018,49,0
75019,7,11
75020,1,29
75021,6,67
75022,2,26
75023,12,21
75024,28,14
75025,6,6
75026,2,40
75027,11,7
75028,78,0
75029,23,34
75030,17,8
75031,6,27
75032,7,38
75033,1,9
75034,81,12
75035,3,60
75036,10,54
75037,13,66
75038,40,34
75039,3,52
75040,17,25
75041,9,41
75042,20,15
75043,23,46
75044,17,20
75045,30,0
75046,0,3
75047,0,2
75048,1,4
75049,9,37
75050,11,48
75051,0,30
75052,11,23
75053,0,36
75054,15,7
75055,50,23
75056,22,8
75057,47,1
75058,27,7
75059,1,37
75060,10,26
75061,12,31
75062,20,19
75063,2,0
75064,8,54
75065,26,4
75066,3,1
75067,18,13
75068,8,4
75069,28,5
75070,18,4
75071,22,1
75072,35,15
75073,23,25
75074,0,27
75075,36,0
75076,45,9
75077,48,0
75078,15,18
75079,3,1
75080,8,4
75081,35,0
75082,3,41
75083,21,1
75084,7,43
75085,0,27
75086,17,8
75087,5,0
75088,25,4
75089,35,2
75090,1,5
75091,11,37
75092,1,2
75093,7,10
75094,9,19
75095,0,1
75096,1,0
75097,0,1
75098,4,3
75099,10,6
75100,1,1
75101,6,1
75102,0,5
75103,2,2
75104,3,1
75105,0,1
75106,8,7
75107,26,20
75108,2,1
75109,16,19
75110,7,1
75111,0,24
75112,2,2
75113,5,2
75114,22,13
75115,5,4
75116,0,59
75117,2,14
75118,0,16
75119,0,2
75120,12,28
75121,0,2
75122,0,2
75123,1,2
75124,15,0
75125,6,3
75126,2,4
75127,16,1
75128,4,12
75129,0,1
75130,2,2
75131,14,20
75132,67,18
75133,49,0
75134,25,7
75135,47,11
75136,56,19
75137,30,20
75138,65,7
75139,60,41
75140,66,2
75141,54,0
75142,11,6
75143,3,1
75144,6,25
75145,8,43
75146,10,39
75147,38,8
75148,16,41
75149,34,1
75150,37,23
75151,1,0
75152,15,36
75153,16,30
75154,37,6
75155,45,3
75156,97,2
75157,88,4
75158,3,55
75159,72,3
75160,1,39
75161,6,35
75162,32,22
75163,73,1
75164,5,81
75165,51,0
75166,0,13
75167,5,6
75168,5,41
75169,4,17
75170,1,28
75171,4,38
75172,3,1
75173,8,8
75174,1,1
75175,17,37
75176,20,4
75177,5,38
75178,38,13
75179,36,13
75180,58,40
75181,45,27
75182,73,27
75183,40,19
75184,67,11
75185,29,52
75186,95,5
75187,54,18
75188,67,30
75189,68,29
75190,100,0
75191,45,27
75192,1,6
75193,15,21
75194,7,33
75195,33,11
75196,20,11
75197,24,21
75198,22,49
75199,0,14
75200,0,50
75201,1,7
75202,49,8
75203,14,2
75204,32,35
75205,65,11
75206,61,1
75207,12,39
75208,1,0
75209,50,50
75210,97,0
75211,5,36
75212,63,7
75213,13,29
75214,26,6
75215,66,0
75216,1,67
75217,30,10
75218,68,1
75219,12,37
75220,12,22
75221,20,0
75222,44,8
75223,3,26
75224,25,18
75225,27,19
75226,11,12
75227,3,1
75228,22,7
75229,16,58
75230,4,18
75231,4,19
75232,1,18
75233,4,14
75234,48,7
75235,97,1
75236,27,18
75237,32,2
75238,7,27
75239,83,1
75240,25,0
75241,34,17
75242,40,29
75243,9,34
75244,19,16
75245,23,20
75246,16,18
75247,48,24
75248,30,31
75249,13,62
75250,10,58
75251,26,2
75252,25,36
75253,47,11
75254,60,40
75255,11,56
75256,59,14
75257,68,6
75258,55,26
75259,77,0
75260,59,29
75261,28,27
75262,57,8
75263,47,2
75264,15,22
75265,24,18
75266,0,4
75267,2,1
75268,3,37
75269,6,21
75270,27,37
75271,9,8
75272,17,0
75273,0,18
75274,1,49
75275,4,30
75276,82,0
75277,1,69
75278,8,41
75279,96,4
75280,8,51
75281,7,12
75282,59,29
75283,79,21
75284,63,38
75285,99,1
75286,93,0
75287,6,1
75288,8,2
75289,34,0
75290,20,49
75291,58,40
75292,10,82
75293,47,4
75294,64,0
75295,50,27
75296,27,21
75297,22,0
75298,29,1
75299,33,6
75300,9,28
75301,0,1
75302,15,40
75303,32,27
75304,33,35
75305,43,2
75306,94,5
75307,26,6
75308,0,2
75309,39,56
75310,95,5
75311,27,28
75312,42,6
75313,2,19
75314,8,4
75315,10,7
75316,6,19
75317,40,26
75318,6,13
75319,52,16
75320,56,10
75321,69,5
75322,1,0
75323,11,29
75324,28,29
75325,22,64
75326,82,18
75327,53,20
75328,19,1
75329,28,72
75330,15,76
75331,84,15
75332,33,4
75333,0,90
75334,0,77
75335,90,9
75336,99,1
75337,8,28
75338,54,2
75339,40,55
75340,96,4
75341,62,4
75342,22,1
75343,33,41
75344,5,63
75345,1,0
75346,61,1
75347,28,55
75348,51,32
75349,5,61
75350,23,46
75351,5,25
75352,53,6
75353,99,0
75354,7,1
75355,51,5
75356,1,0
75357,6,26
75358,6,19
75359,28,16
75360,32,68
75361,17,80
75362,7,2
75363,2,0
75364,3,47
75365,49,51
75366,41,41
75367,77,14
75368,58,42
75369,69,14
75370,73,0
75371,66,2
75372,0,56
75373,9,86
75374,42,11
75375,79,0
75376,32,38
75377,4,22
75378,100,0
75379,52,17
75380,79,18
75381,77,20
75382,39,15
75383,26,33
75384,4,7
75385,0,32
75386,25,22
75387,50,50
75388,35,26
75389,11,69
75390,7,2
75391,65,29
75392,20,74
75393,24,10
75394,71,19
75395,6,32
75396,1,33
75397,30,10
75398,47,4
75399,6,11
75400,8,9
75401,17,11
75402,12,1
75403,2,16
75404,37,19
75405,42,9
75406,39,34
75407,4,28
75408,33,50
75409,44,8
75410,38,1
75411,0,50
75412,53,41
75413,81,18
75414,74,2
75415,6,21
75416,27,73
75417,0,77
75418,3,9
75419,97,1
75420,36,37
75421,30,2
75422,0,60
75423,51,0
75424,56,2
75425,14,18
75426,32,0
75427,14,52
75428,0,100
75429,22,48
75430,51,4
75431,14,5
75432,79,4
75433,10,7
75434,7,21
75435,0,35
75436,1,99
75437,40,53
75438,19,0
75439,28,20
75440,50,26
75441,3,1
75442,1,57
75443,4,96
75444,43,1
75445,13,21
75446,100,0
75447,6,40
75448,32,28
75449,25,51
75450,44,13
75451,32,10
75452,90,6
75453,32,0
75454,63,9
75455,5,52
75456,0,4
75457,4,40
75458,9,14
75459,3,6
75460,7,50
75461,16,0
75462,30,2
75463,27,11
75464,10,7
75465,4,5
75466,20,27
75467,38,21
75468,37,37
75469,39,38
75470,32,68
75471,85,0
75472,24,65
75473,61,16
75474,0,93
75475,57,7
75476,20,27
75477,10,10
75478,5,95
75479,20,28
75480,23,75
75481,1,99
75482,34,62
75483,61,5
75484,36,17
75485,1,85
75486,5,81
75487,32,4
75488,25,9
75489,14,1
75490,94,6
75491,35,30
75492,66,1
75493,54,13
75494,29,5
75495,9,20
75496,40,33
75497,1,40
75498,8,83
75499,38,12
75500,6,84
75501,61,12
75502,10,5
75503,12,1
75504,34,9
75505,46,41
75506,52,13
75507,8,32
75508,12,61
75509,30,37
75510,0,51
75511,34,11
75512,41,6
75513,35,0
75514,14,10
75515,69,2
75516,36,38
75517,97,1
75518,9,1
75519,31,3
75520,18,8
75521,0,48
75522,29,4
75523,52,1
75524,16,7
75525,16,17
75526,1,40
75527,11,14
75528,83,0
75529,5,41
75530,59,12
75531,3,65
75532,62,1
75533,6,6
75534,26,57
75535,88,12
75536,71,25
75537,8,53
75538,15,5
75539,40,0
75540,17,66
75541,98,3
75542,25,29
75543,22,47
75544,5,0
75545,1,31
75546,8,12
75547,11,25
75548,3,16
75549,10,24
75550,0,88
75551,27,73
75552,32,17
75553,10,40
75554,11,89
75555,71,29
75556,56,42
75557,65,21
75558,13,87
75559,3,98
75560,39,35
75561,89,11
75562,49,2
75563,56,1
75564,9,67
75565,24,47
75566,73,3
75567,13,88
75568,7,3
75569,40,0
75570,24,31
75571,1,0
75572,78,2
75573,50,50
75574,2,75
75575,17,5
75576,6,6
75577,29,20
75578,42,7
75579,0,76
75580,4,3
75581,47,16
75582,79,22
75583,3,98
75584,42,21
75585,83,0
75586,23,5
75587,10,3
75588,84,3
75589,19,51
75590,52,2
75591,83,17
75592,12,21
75593,87,7
75594,26,7
75595,8,91
75596,34,65
75597,50,9
75598,16,44
75599,15,13
75600,65,3
75601,28,4
75602,25,11
75603,35,43
75604,41,17
75605,56,11
75606,2,13
75607,62,8
75608,86,2
75609,1,40
75610,0,1
75611,20,17
75612,15,11
75613,3,3
75614,10,30
75615,44,1
75616,0,49
75617,3,36
75618,2,2
75619,25,26
75620,50,4
75621,34,42
75622,21,26
75623,58,1
75624,3,51
75625,19,8
75626,33,11
75627,49,0
75628,76,15
75629,29,34
75630,13,30
75631,26,28
75632,9,31
75633,41,34
75634,1,1
75635,12,39
75636,18,43
75637,30,3
75638,34,40
75639,92,6
75640,21,26
75641,11,10
75642,29,33
75643,98,2
75644,61,40
75645,15,62
75646,26,74
75647,1,99
75648,42,10
75649,67,8
75650,0,52
75651,3,98
75652,29,19
75653,53,20
75654,61,5
75655,17,21
75656,4,76
75657,46,0
75658,48,0
75659,44,4
75660,0,5
75661,3,1
75662,1,53
75663,3,71
75664,38,23
75665,41,7
75666,29,60
75667,45,0
75668,31,14
75669,24,44
75670,11,54
75671,2,95
75672,31,9
75673,43,19
75674,0,12
75675,28,65
75676,20,37
75677,33,38
75678,28,34
75679,55,22
75680,25,52
75681,52,17
75682,16,12
75683,51,0
75684,20,47
75685,0,22
75686,6,4
75687,2,39
75688,66,3
75689,11,41
75690,6,24
75691,61,3
75692,58,0
75693,16,17
75694,47,19
75695,30,50
75696,18,81
75697,6,39
75698,2,7
75699,64,4
75700,25,14
75701,27,0
75702,2,28
75703,10,2
75704,0,1
75705,2,34
75706,10,8
75707,61,20
75708,39,35
75709,39,0
75710,1,0
75711,14,41
75712,52,40
75713,45,42
75714,45,0
75715,1,38
75716,20,44
75717,32,0
75718,5,30
75719,62,4
75720,56,0
75721,41,20
75722,10,40
75723,1,44
75724,41,8
75725,6,10
75726,7,42
75727,2,56
75728,10,35
75729,11,28
75730,46,9
75731,2,6
75732,0,9
75733,7,26
75734,39,45
75735,24,17
75736,14,24
75737,8,15
75738,10,36
75739,10,30
75740,2,8
75741,0,49
75742,40,21
75743,34,2
75744,13,47
75745,11,40
75746,2,0
75747,1,44
75748,21,6
75749,24,43
75750,38,2
75751,2,27
75752,11,21
75753,0,33
75754,10,49
75755,4,0
75756,17,22
75757,18,21
75758,0,1
75759,5,22
75760,0,41
75761,0,36
75762,9,52
75763,5,2
75764,2,17
75765,19,25
75766,1,40
75767,48,11
75768,12,12
75769,3,97
75770,3,66
75771,95,5
75772,39,17
75773,7,64
75774,84,16
75775,35,24
75776,25,25
75777,21,25
75778,3,88
75779,10,1
75780,15,1
75781,2,44
75782,38,36
75783,12,1
75784,31,0
75785,19,53
75786,35,65
75787,11,68
75788,49,22
75789,1,5
75790,23,12
75791,25,12
75792,37,2
75793,1,56
75794,24,45
75795,15,24
75796,13,72
75797,0,83
75798,69,24
75799,15,27
75800,49,15
75801,1,46
75802,7,0
75803,16,4
75804,13,32
75805,3,16
75806,2,0
75807,9,12
75808,1,39
75809,22,35
75810,3,54
75811,32,37
75812,8,18
75813,25,15
75814,45,7
75815,12,35
75816,7,33
75817,25,5
75818,15,19
75819,2,98
75820,14,86
75821,18,81
75822,12,0
75823,29,14
75824,86,14
75825,7,5
75826,25,4
75827,13,64
75828,12,62
