,C,R50
18393,17,54
18394,0,92
18395,63,27
18396,34,5
18397,45,34
18398,75,2
18399,38,17
18400,12,18
18401,34,44
18402,44,1
18403,6,64
18404,35,21
18405,0,1
18406,30,55
18407,26,50
18408,19,69
18409,0,81
18410,1,96
18411,0,100
18412,0,74
18413,1,75
18414,5,48
18415,2,47
18416,3,5
18417,2,51
18418,0,6
18419,0,99
18420,3,87
18421,0,59
18422,0,96
18423,2,80
18424,22,54
18425,21,68
18426,7,33
18427,23,45
18428,0,3
18429,0,100
18430,5,35
18431,3,70
18432,0,86
18433,63,20
18434,55,6
18435,0,98
18436,41,32
18437,9,7
18438,9,19
18439,6,4
18440,58,17
18441,27,39
18442,0,80
18443,41,44
18444,14,80
18445,7,84
18446,0,83
18447,78,5
18448,20,69
18449,2,13
18450,4,70
18451,2,72
18452,11,69
18453,0,68
18454,0,80
18455,32,46
18456,2,71
18457,27,57
18458,4,80
18459,43,37
18460,0,88
18461,1,70
18462,0,98
18463,0,47
18464,41,0
18465,74,0
18466,36,0
18467,4,71
18468,46,1
18469,31,2
18470,17,0
18471,34,0
18472,34,0
18473,39,2
18474,55,0
18475,81,0
18476,0,90
18477,58,8
18478,4,1
18479,57,1
18480,97,0
18481,1,41
18482,64,2
18483,65,0
18484,44,0
18485,51,0
18486,39,0
18487,15,78
18488,22,19
18489,17,3
18490,0,2
18491,49,1
18492,67,0
18493,16,40
18494,73,0
18495,52,0
18496,26,7
18497,50,0
18498,58,0
18499,42,0
18500,30,0
18501,0,2
18502,4,81
18503,48,0
18504,41,0
18505,61,0
18506,53,0
18507,61,0
18508,21,0
18509,60,0
18510,49,0
18511,41,0
18512,0,57
18513,38,0
18514,47,1
18515,48,0
18516,25,0
18517,41,30
18518,0,64
18519,48,0
18520,43,0
18521,37,0
18522,38,0
18523,18,56
18524,93,0
18525,48,0
18526,32,0
18527,47,0
18528,47,0
18529,48,1
18530,41,0
18531,0,97
18532,36,0
18533,32,3
18534,55,0
18535,33,11
18536,0,53
18537,58,0
18538,32,0
18539,3,3
18540,26,0
18541,44,0
18542,0,83
18543,21,14
18544,49,0
18545,22,9
18546,66,0
18547,48,0
18548,0,97
18549,53,0
18550,85,0
18551,18,0
18552,52,0
18553,20,1
18554,64,1
18555,11,62
18556,43,0
18557,34,0
18558,46,0
18559,37,0
18560,52,0
18561,74,0
18562,51,0
18563,1,84
18564,59,0
18565,2,3
18566,46,0
18567,84,0
18568,30,28
18569,49,2
18570,16,0
18571,85,0
18572,25,1
18573,20,0
18574,13,44
18575,3,53
18576,74,1
18577,81,0
18578,0,52
18579,47,2
18580,57,0
18581,83,0
18582,15,18
18583,60,2
18584,1,65
18585,54,0
18586,0,73
18587,49,0
18588,21,17
18589,38,7
18590,92,0
18591,61,0
18592,0,56
18593,88,0
18594,60,1
18595,57,0
18596,77,0
18597,18,61
18598,32,1
18599,80,0
18600,64,2
18601,41,29
18602,1,67
18603,8,32
18604,20,10
18605,38,10
18606,1,6
18607,62,0
18608,56,0
18609,1,60
18610,47,10
18611,20,2
18612,41,0
18613,43,3
18614,49,2
18615,74,0
18616,19,63
18617,41,5
18618,3,20
18619,50,0
18620,62,0
18621,42,0
18622,41,0
18623,18,0
18624,35,1
18625,54,0
18626,38,0
18627,75,0
18628,62,0
18629,18,79
18630,34,0
18631,28,0
18632,64,0
18633,48,0
18634,41,28
18635,0,78
18636,0,38
18637,5,0
18638,47,0
18639,71,0
18640,2,70
18641,12,19
18642,0,1
18643,70,0
18644,68,0
18645,71,0
18646,23,0
18647,57,0
18648,96,0
18649,31,20
18650,25,3
18651,56,0
18652,46,0
18653,59,0
18654,65,0
18655,0,79
18656,74,1
18657,51,0
18658,45,0
18659,95,0
18660,50,0
18661,64,0
18662,42,0
18663,60,0
18664,28,29
18665,87,0
18666,83,0
18667,47,1
18668,88,0
18669,48,1
18670,41,0
18671,25,1
18672,2,74
18673,44,0
18674,100,0
18675,37,0
18676,42,0
18677,47,7
18678,51,5
18679,76,2
18680,31,0
18681,2,98
18682,41,0
18683,93,0
18684,36,2
18685,41,3
18686,78,0
18687,21,45
18688,42,1
18689,58,0
18690,69,0
18691,43,1
18692,60,0
18693,32,4
18694,57,0
18695,78,0
18696,83,1
18697,73,11
18698,46,0
18699,37,0
18700,33,0
18701,33,0
18702,54,0
18703,46,0
18704,78,0
18705,61,0
18706,45,0
18707,37,0
18708,37,0
18709,44,0
18710,27,0
18711,50,0
18712,37,2
18713,42,2
18714,4,0
18715,39,0
18716,59,1
18717,82,0
18718,36,0
18719,6,2
18720,25,0
18721,18,26
18722,2,98
18723,64,0
18724,63,0
18725,11,4
18726,13,5
18727,30,0
18728,35,0
18729,37,0
18730,56,0
18731,22,0
18732,11,3
18733,20,40
18734,0,69
18735,0,45
18736,11,6
18737,68,1
18738,35,3
18739,0,57
18740,36,0
18741,63,0
18742,2,70
18743,0,1
18744,1,3
18745,2,7
18746,53,0
18747,48,0
18748,0,43
18749,0,4
18750,31,0
18751,27,0
18752,5,6
18753,2,60
18754,37,0
18755,47,0
18756,49,0
18757,64,0
18758,0,63
18759,25,1
18760,62,18
18761,60,12
18762,11,7
18763,72,0
18764,31,34
18765,37,0
18766,46,3
18767,48,34
18768,54,0
18769,16,3
18770,5,27
18771,45,1
18772,46,0
18773,78,0
18774,46,9
18775,73,0
18776,59,0
18777,33,67
18778,16,11
18779,53,0
18780,1,0
18781,1,1
18782,10,1
18783,45,0
18784,4,3
18785,37,5
18786,11,2
18787,5,2
18788,0,81
18789,28,0
18790,38,0
18791,16,0
18792,42,0
18793,40,0
18794,25,4
18795,19,38
18796,33,0
18797,64,0
18798,46,0
18799,12,22
18800,5,24
18801,3,83
18802,32,0
18803,37,0
18804,29,23
18805,1,24
18806,37,49
18807,31,0
18808,56,0
18809,39,0
18810,30,0
18811,29,4
18812,0,54
18813,1,2
18814,38,0
18815,42,1
18816,6,8
18817,0,47
18818,45,0
18819,19,36
18820,47,6
18821,34,0
18822,55,12
18823,13,25
18824,61,2
18825,12,42
18826,44,3
18827,32,39
18828,0,60
18829,1,1
18830,58,1
18831,1,60
18832,2,12
18833,29,0
18834,44,3
18835,49,11
18836,25,0
18837,60,13
18838,77,0
18839,32,4
18840,16,12
18841,2,0
18842,38,0
18843,55,1
18844,33,51
18845,85,0
18846,1,1
18847,2,0
18848,2,6
18849,39,0
18850,55,0
18851,2,2
18852,83,11
18853,43,0
18854,21,0
18855,58,0
18856,13,7
18857,40,4
18858,13,46
18859,26,0
18860,28,0
18861,7,0
18862,18,0
18863,10,0
18864,17,0
18865,0,1
18866,0,89
18867,21,0
18868,53,0
18869,36,1
18870,8,18
18871,39,23
18872,22,0
18873,26,0
18874,60,0
18875,24,0
18876,72,0
18877,10,2
18878,19,4
18879,13,27
18880,29,0
18881,30,0
18882,42,0
18883,9,3
18884,9,5
18885,1,3
18886,0,54
18887,0,4
18888,41,0
18889,49,0
18890,43,1
18891,0,47
18892,35,12
18893,40,43
18894,21,13
18895,45,0
18896,79,0
18897,11,50
18898,67,7
18899,52,0
18900,11,45
18901,29,0
18902,29,48
18903,11,76
18904,34,42
18905,37,38
18906,71,18
18907,15,18
18908,32,10
18909,40,0
18910,49,33
18911,88,0
18912,52,7
18913,26,28
18914,57,0
18915,80,0
18916,57,0
18917,21,5
18918,2,0
18919,35,0
18920,16,6
18921,4,91
18922,16,24
18923,0,2
18924,1,0
18925,1,3
18926,5,3
18927,4,70
18928,23,0
18929,52,0
18930,5,33
18931,70,11
18932,53,35
18933,35,0
18934,49,0
18935,25,0
18936,9,27
18937,4,90
18938,16,14
18939,3,18
18940,2,37
18941,21,0
18942,2,84
18943,57,0
18944,60,0
18945,18,0
18946,7,4
18947,1,52
18948,1,0
18949,36,0
18950,23,0
18951,25,0
18952,29,0
18953,17,4
18954,24,14
18955,13,8
18956,0,70
18957,17,0
18958,39,0
18959,55,0
18960,14,0
18961,10,30
18962,10,2
18963,44,0
18964,3,30
18965,40,0
18966,68,0
18967,58,0
18968,11,0
18969,4,10
18970,13,0
18971,21,6
18972,16,5
18973,97,0
18974,3,37
18975,12,9
18976,12,2
18977,22,1
18978,48,0
18979,63,0
18980,10,41
18981,45,0
18982,43,6
18983,33,38
18984,45,0
18985,58,24
18986,57,0
18987,26,44
18988,35,18
18989,51,0
18990,48,0
18991,44,5
18992,91,0
18993,54,0
18994,63,18
18995,67,15
18996,69,0
18997,4,88
18998,89,0
18999,12,8
19000,81,7
19001,59,3
19002,57,3
19003,65,0
19004,66,6
19005,27,0
19006,45,4
19007,67,0
19008,52,2
19009,27,24
19010,63,0
19011,63,0
19012,63,1
19013,31,0
19014,1,0
19015,24,3
19016,67,0
19017,41,0
19018,40,0
19019,59,0
19020,2,0
19021,36,1
19022,27,2
19023,51,0
19024,30,0
19025,25,0
19026,32,0
19027,75,0
19028,41,0
19029,39,0
19030,49,2
19031,16,1
19032,1,2
19033,33,0
19034,51,1
19035,18,16
19036,1,72
19037,37,0
19038,32,0
19039,53,0
19040,33,0
19041,22,7
19042,26,2
19043,18,0
19044,45,0
19045,36,6
19046,2,0
19047,32,0
19048,19,41
19049,1,52
19050,33,37
19051,69,0
19052,52,0
19053,53,0
19054,38,0
19055,9,1
19056,41,36
19057,51,0
19058,45,0
19059,43,0
19060,54,0
19061,4,10
19062,41,2
19063,0,91
19064,52,0
19065,68,0
19066,47,0
19067,17,2
19068,14,1
19069,58,0
19070,11,0
19071,69,0
19072,25,0
19073,2,27
19074,1,42
19075,35,9
19076,0,56
19077,19,0
19078,42,0
19079,9,6
19080,7,5
19081,37,12
19082,0,49
19083,22,0
19084,11,0
19085,41,0
19086,1,1
19087,13,6
19088,18,42
19089,2,0
19090,13,0
19091,3,1
19092,40,0
19093,32,0
19094,7,5
19095,7,11
19096,0,52
19097,40,23
19098,67,0
19099,66,0
19100,55,0
19101,3,28
19102,56,0
19103,20,34
19104,56,0
19105,35,4
19106,36,0
19107,0,87
19108,21,15
19109,30,15
19110,40,5
19111,9,0
19112,38,16
19113,3,16
19114,26,4
19115,18,22
19116,8,14
19117,20,10
19118,11,3
19119,43,0
19120,30,0
19121,4,72
19122,26,0
19123,68,0
19124,35,0
19125,7,1
19126,51,3
19127,32,0
19128,1,2
19129,10,6
19130,36,0
19131,8,72
19132,9,1
19133,58,6
19134,26,22
19135,4,3
19136,15,6
19137,63,0
19138,5,38
19139,13,0
19140,10,0
19141,1,1
19142,66,11
19143,14,11
19144,29,15
19145,17,0
19146,21,0
19147,7,7
19148,5,66
19149,12,0
19150,11,24
19151,5,33
19152,49,0
19153,5,2
19154,27,0
19155,12,0
19156,5,73
19157,0,52
19158,21,21
19159,11,26
19160,15,13
19161,1,1
19162,4,55
19163,39,0
19164,10,0
19165,10,24
19166,4,32
19167,26,3
19168,49,4
19169,30,0
19170,0,1
19171,1,0
19172,0,62
19173,28,47
19174,37,0
19175,80,0
19176,35,0
19177,0,1
19178,0,54
19179,38,0
19180,31,0
19181,24,0
19182,44,2
19183,37,0
19184,14,1
19185,25,10
19186,18,48
19187,48,23
19188,40,1
19189,29,21
19190,32,0
19191,57,2
19192,21,12
19193,62,0
19194,46,0
19195,25,1
19196,56,0
19197,21,3
19198,31,1
19199,5,1
19200,41,0
19201,90,0
19202,47,0
19203,37,0
19204,44,0
19205,4,3
19206,9,5
19207,44,0
19208,9,0
19209,49,4
19210,4,56
19211,35,0
19212,0,9
19213,11,13
19214,35,1
19215,2,9
19216,21,0
19217,2,0
19218,2,2
19219,8,2
19220,1,1
19221,4,42
19222,3,31
19223,22,14
19224,19,2
19225,28,0
19226,5,1
19227,6,49
19228,5,25
19229,2,54
19230,31,1
19231,21,2
19232,6,2
19233,50,26
19234,21,0
19235,21,25
19236,23,43
19237,21,0
19238,73,0
19239,14,23
19240,0,76
19241,29,0
19242,27,0
19243,1,2
19244,40,0
19245,31,0
19246,43,4
19247,1,1
19248,1,1
19249,2,43
19250,25,0
19251,25,0
19252,32,0
19253,1,5
19254,2,12
19255,22,0
19256,3,0
19257,28,9
19258,21,0
19259,0,67
19260,1,85
19261,23,35
19262,57,0
19263,59,0
19264,39,0
19265,2,54
19266,19,27
19267,6,47
19268,5,21
19269,74,0
19270,52,0
19271,36,0
19272,17,29
19273,20,2
19274,6,22
19275,28,51
19276,15,23
19277,7,4
19278,54,14
19279,61,1
19280,85,1
19281,2,26
19282,0,15
19283,34,0
19284,4,22
19285,41,3
19286,10,0
19287,27,1
19288,3,2
19289,21,2
19290,29,0
19291,6,1
19292,37,0
19293,40,0
19294,46,50
19295,26,3
19296,31,1
19297,43,1
19298,6,0
19299,5,35
19300,16,26
19301,1,1
19302,25,0
19303,7,30
19304,7,77
19305,21,16
19306,32,4
19307,0,2
19308,15,3
19309,4,0
19310,0,90
19311,21,0
19312,2,4
19313,0,7
19314,0,2
19315,0,95
19316,22,0
19317,8,20
19318,0,43
19319,16,0
19320,24,1
19321,21,37
19322,36,0
19323,23,6
19324,38,28
19325,39,0
19326,37,0
19327,3,1
19328,16,70
19329,2,48
19330,3,49
19331,4,0
19332,23,0
19333,9,70
19334,8,0
19335,28,0
19336,2,30
19337,10,10
19338,39,0
19339,23,3
19340,1,0
19341,1,1
19342,4,37
19343,17,0
19344,40,0
19345,38,0
19346,11,6
19347,38,0
19348,19,0
19349,0,1
19350,35,0
19351,42,0
19352,18,0
19353,0,50
19354,27,0
19355,11,0
19356,31,0
19357,15,4
19358,21,0
19359,16,10
19360,39,0
19361,6,3
19362,40,6
19363,1,70
19364,81,1
19365,69,0
19366,71,0
19367,15,6
19368,21,6
19369,5,3
19370,62,0
19371,16,0
19372,67,0
19373,2,43
19374,18,22
19375,16,16
19376,30,6
19377,42,0
19378,53,0
19379,31,0
19380,30,1
19381,11,12
19382,13,6
19383,7,9
19384,2,5
19385,59,1
19386,47,13
19387,24,14
19388,36,0
19389,18,2
19390,4,4
19391,22,0
19392,1,64
19393,31,22
19394,55,22
19395,61,0
19396,4,5
19397,0,1
19398,40,8
19399,54,0
19400,25,5
19401,56,0
19402,28,0
19403,74,0
19404,62,0
19405,51,0
19406,44,0
19407,28,2
19408,12,0
19409,45,0
19410,67,0
19411,3,9
19412,63,0
19413,71,0
19414,19,0
19415,61,0
19416,20,2
19417,35,0
19418,38,0
19419,68,0
19420,54,0
19421,53,0
19422,31,1
19423,13,0
19424,19,2
19425,32,68
19426,63,0
19427,23,0
19428,20,3
19429,27,0
19430,46,0
19431,23,0
19432,58,0
19433,26,8
19434,29,9
19435,47,0
19436,46,18
19437,18,56
19438,4,1
19439,12,16
19440,6,4
19441,23,0
19442,23,0
19443,1,0
19444,7,18
19445,0,72
19446,8,0
19447,2,2
19448,19,19
19449,12,5
19450,9,14
19451,8,4
19452,3,10
19453,2,3
19454,12,59
19455,6,0
19456,21,0
19457,0,1
19458,2,3
19459,9,23
19460,19,1
19461,49,0
19462,36,3
19463,13,41
19464,33,0
19465,1,0
19466,1,0
19467,22,8
19468,37,16
19469,7,14
19470,36,0
19471,2,87
19472,2,0
19473,48,0
19474,17,13
19475,6,3
19476,34,0
19477,31,0
19478,3,8
19479,0,1
19480,2,2
19481,32,5
19482,23,2
19483,39,4
19484,6,2
19485,12,0
19486,0,57
19487,26,25
19488,8,1
19489,42,0
19490,18,10
19491,31,0
19492,4,0
19493,6,7
19494,29,0
19495,0,56
19496,2,27
19497,5,0
19498,19,0
19499,6,0
19500,12,0
19501,17,0
19502,40,0
19503,33,1
19504,42,0
19505,1,0
19506,9,6
19507,21,0
19508,0,45
19509,0,92
19510,7,1
19511,14,0
19512,23,1
19513,37,0
19514,3,0
19515,6,4
19516,38,0
19517,22,0
19518,0,9
19519,36,0
19520,0,68
19521,0,9
19522,0,70
19523,0,35
19524,0,77
19525,24,15
19526,0,74
19527,10,25
19528,9,48
19529,3,60
19530,0,61
19531,12,58
19532,1,0
19533,1,72
19534,32,22
19535,17,28
19536,8,55
19537,5,5
19538,2,39
19539,0,43
19540,0,68
19541,0,26
19542,0,43
19543,0,66
19544,7,40
19545,12,49
19546,28,18
19547,0,42
19548,0,32
19549,3,10
19550,34,8
19551,32,0
19552,22,0
19553,31,0
19554,11,3
19555,34,0
19556,7,0
19557,7,3
19558,50,0
19559,49,0
19560,51,0
19561,2,1
19562,2,0
19563,0,2
19564,2,1
19565,30,4
19566,5,17
19567,5,21
19568,5,0
19569,25,0
19570,31,8
19571,2,9
19572,30,4
19573,1,0
19574,7,24
19575,12,11
19576,13,19
19577,13,6
19578,27,1
19579,6,54
19580,0,62
19581,1,7
19582,47,5
19583,1,53
19584,0,37
19585,3,26
19586,2,15
19587,17,17
19588,24,0
19589,4,1
19590,2,0
19591,11,4
19592,16,1
19593,0,16
19594,9,16
19595,48,0
19596,44,1
19597,46,8
19598,18,4
19599,6,2
19600,3,0
19601,4,10
19602,18,0
19603,3,2
19604,1,6
19605,28,7
19606,0,22
19607,0,31
19608,26,0
19609,13,2
19610,17,0
19611,26,4
19612,0,43
19613,0,50
19614,16,0
19615,50,0
19616,15,0
19617,19,8
19618,23,1
19619,0,2
19620,7,1
19621,3,15
19622,28,0
19623,32,7
19624,40,0
19625,37,0
19626,3,1
19627,40,6
19628,28,1
19629,24,0
19630,28,4
19631,32,0
19632,49,14
19633,26,18
19634,6,22
19635,0,16
19636,45,0
19637,16,0
19638,15,5
19639,5,59
19640,9,47
19641,14,48
19642,56,0
19643,18,36
19644,71,2
19645,1,60
19646,85,0
19647,33,29
19648,56,26
19649,46,0
19650,3,72
19651,7,8
19652,34,0
19653,34,1
19654,0,18
19655,49,2
19656,1,35
19657,22,13
19658,32,0
19659,14,14
19660,19,8
19661,33,0
19662,32,9
19663,47,15
19664,12,12
19665,0,1
19666,16,27
19667,2,32
19668,1,34
19669,10,13
19670,2,1
19671,10,35
19672,0,3
19673,4,4
19674,42,12
19675,41,5
19676,1,29
19677,0,25
19678,12,5
19679,23,3
19680,31,0
19681,23,0
19682,16,10
19683,16,56
19684,30,1
19685,2,1
19686,1,0
19687,49,22
19688,27,6
19689,6,6
19690,6,16
19691,47,1
19692,34,2
19693,0,95
19694,10,1
19695,12,10
19696,8,29
19697,0,4
19698,55,17
19699,24,3
19700,9,28
19701,1,67
19702,9,5
19703,6,51
19704,0,20
19705,0,50
19706,4,50
19707,1,0
19708,32,31
19709,37,40
19710,8,52
19711,10,15
19712,5,0
19713,14,11
19714,1,0
19715,0,65
19716,11,1
19717,12,24
19718,7,23
19719,0,53
19720,23,10
19721,11,37
19722,0,69
19723,4,8
19724,0,2
19725,23,19
19726,37,33
19727,2,1
19728,5,70
19729,36,31
19730,67,5
19731,58,0
19732,36,31
19733,26,7
19734,18,46
19735,30,17
19736,35,18
19737,1,40
19738,12,25
19739,0,50
19740,47,15
19741,25,4
19742,1,36
19743,0,28
19744,38,13
19745,67,19
19746,11,22
19747,4,38
19748,22,10
19749,6,24
19750,40,0
19751,57,0
19752,56,11
19753,38,34
19754,50,1
19755,4,2
19756,15,11
19757,21,18
19758,45,0
19759,15,18
19760,17,3
19761,23,19
19762,11,1
19763,33,26
19764,2,6
19765,5,16
19766,2,8
19767,16,4
19768,27,0
19769,53,5
19770,41,1
19771,83,6
19772,45,1
19773,7,0
19774,30,43
19775,58,0
19776,0,1
19777,7,3
19778,9,77
19779,0,1
19780,7,21
19781,5,28
19782,27,36
19783,0,71
19784,14,13
19785,5,8
19786,0,66
19787,4,65
19788,1,0
19789,0,49
19790,2,67
19791,0,79
19792,0,62
19793,35,1
19794,5,21
19795,2,0
19796,0,1
19797,0,80
19798,1,46
19799,17,0
19800,35,0
19801,17,0
19802,32,0
19803,39,0
19804,25,0
19805,23,0
19806,3,0
19807,15,2
19808,25,0
19809,9,0
19810,19,0
19811,10,0
19812,9,0
19813,14,0
19814,26,0
19815,7,51
19816,4,35
19817,20,13
19818,0,71
19819,29,3
19820,0,7
19821,28,17
19822,25,0
19823,44,8
19824,0,66
19825,0,9
19826,1,12
19827,9,69
19828,4,73
19829,0,1
19830,54,2
19831,21,52
19832,37,18
19833,32,1
19834,20,14
19835,49,10
19836,78,0
19837,21,20
19838,1,54
19839,19,12
19840,9,33
19841,36,1
19842,1,47
19843,8,14
19844,46,0
19845,15,26
19846,41,45
19847,35,0
19848,86,7
19849,5,53
19850,4,54
19851,67,0
19852,49,0
19853,0,36
19854,5,57
19855,27,33
19856,15,18
19857,0,8
19858,10,69
19859,5,36
19860,0,4
19861,13,6
19862,30,10
19863,15,33
19864,11,7
19865,57,7
19866,28,4
19867,33,3
19868,1,42
19869,18,6
19870,95,0
19871,47,11
19872,8,19
19873,2,15
19874,37,7
19875,7,19
19876,29,5
19877,10,3
19878,100,0
19879,26,16
19880,60,0
19881,6,19
19882,0,99
19883,2,19
19884,2,5
19885,5,81
19886,0,80
19887,9,5
19888,3,67
19889,0,5
19890,30,57
19891,10,11
19892,9,12
19893,0,62
19894,6,48
19895,0,50
19896,0,78
19897,3,59
19898,23,24
19899,2,12
19900,2,0
19901,1,61
19902,16,25
19903,3,0
19904,15,0
19905,19,0
19906,35,0
19907,14,0
19908,27,0
19909,7,0
19910,44,0
19911,24,0
19912,4,0
19913,27,0
19914,22,0
19915,4,0
19916,12,0
19917,20,0
19918,26,0
19919,15,0
19920,6,0
19921,13,0
19922,22,0
19923,4,0
19924,0,58
19925,12,65
19926,11,0
19927,8,0
19928,19,0
19929,6,0
19930,25,0
19931,1,0
19932,34,0
19933,43,0
19934,40,0
19935,9,0
19936,12,0
19937,17,0
19938,39,0
19939,25,0
19940,16,0
19941,30,0
19942,21,0
19943,25,0
19944,1,0
19945,4,0
19946,17,0
19947,15,0
19948,2,86
19949,0,83
19950,0,10
19951,2,24
19952,34,45
19953,11,65
19954,17,16
19955,3,15
19956,8,72
19957,5,20
19958,31,6
19959,0,44
19960,40,11
19961,3,16
19962,0,1
19963,1,2
19964,4,64
19965,36,30
19966,54,4
19967,70,1
19968,37,26
19969,46,19
19970,59,1
19971,79,3
19972,45,34
19973,69,22
19974,16,41
19975,29,13
19976,63,5
19977,13,28
19978,10,44
19979,38,15
19980,6,10
19981,2,26
19982,1,6
19983,20,15
19984,38,6
19985,50,20
19986,11,18
19987,19,29
19988,13,18
19989,15,9
19990,67,0
19991,54,7
19992,6,22
19993,19,17
19994,24,32
19995,84,4
19996,59,2
19997,48,1
19998,6,39
19999,18,2
20000,24,14
20001,2,27
20002,9,23
20003,38,23
20004,7,7
20005,3,6
20006,15,10
20007,4,4
20008,34,2
20009,22,6
20010,36,3
20011,19,0
20012,9,8
20013,53,14
20014,51,5
20015,13,31
20016,2,34
20017,7,21
20018,41,2
20019,1,32
20020,5,4
20021,23,15
20022,44,1
20023,27,3
20024,22,16
20025,26,15
20026,8,4
20027,33,9
20028,7,6
20029,8,7
20030,44,0
20031,18,0
20032,44,3
20033,35,11
20034,52,1
20035,21,0
20036,28,2
20037,9,5
20038,54,0
20039,55,1
20040,37,1
20041,27,1
20042,27,0
20043,38,0
20044,54,1
20045,58,0
20046,13,0
20047,32,0
20048,52,0
20049,58,1
20050,20,4
20051,65,5
20052,26,30
20053,85,0
20054,40,1
20055,76,6
20056,42,7
20057,11,1
20058,5,12
20059,13,23
20060,33,0
20061,7,23
20062,11,8
20063,36,0
20064,11,20
20065,0,49
20066,3,1
20067,0,32
20068,1,6
20069,45,53
20070,1,7
20071,1,5
20072,0,54
20073,7,0
20074,6,56
20075,7,3
20076,10,27
20077,0,79
20078,2,5
20079,1,23
20080,11,43
20081,5,14
20082,14,0
20083,0,7
20084,0,51
20085,0,12
20086,6,81
20087,4,13
20088,2,2
20089,2,2
20090,11,11
20091,7,22
20092,1,52
20093,4,37
20094,24,0
20095,32,0
20096,35,0
20097,5,0
20098,38,0
20099,43,0
20100,17,0
20101,38,0
20102,9,0
20103,3,74
20104,0,65
20105,7,0
20106,35,0
20107,45,0
20108,22,0
20109,7,0
20110,10,0
20111,0,62
20112,16,0
20113,2,0
20114,15,0
20115,44,0
20116,52,0
20117,28,0
20118,1,0
20119,1,0
20120,2,52
20121,13,49
20122,5,11
20123,3,20
20124,11,81
20125,50,19
20126,5,18
20127,27,38
20128,23,35
20129,10,50
20130,0,46
20131,3,2
20132,3,14
20133,0,60
20134,7,51
20135,1,0
20136,11,44
20137,4,75
20138,6,21
20139,0,68
20140,23,52
20141,55,8
20142,1,16
20143,5,12
20144,10,30
20145,3,20
20146,0,38
20147,0,22
20148,31,7
20149,0,35
20150,1,34
20151,0,1
20152,0,17
20153,35,21
20154,0,31
20155,0,54
20156,0,2
20157,1,45
20158,29,32
20159,22,28
20160,0,22
20161,0,1
20162,0,16
20163,37,19
20164,0,32
20165,5,30
20166,0,24
20167,35,9
20168,0,23
20169,49,9
20170,1,50
20171,2,54
20172,75,0
20173,37,17
20174,0,15
20175,67,8
20176,38,3
20177,8,18
20178,19,6
20179,3,13
20180,4,8
20181,69,5
20182,36,11
20183,0,26
20184,6,9
20185,19,4
20186,6,7
20187,21,35
20188,0,41
20189,95,4
20190,6,2
20191,0,35
20192,9,21
20193,0,23
20194,0,35
20195,13,34
20196,0,71
20197,1,93
20198,0,2
20199,0,5
20200,0,80
20201,0,1
20202,0,79
20203,30,0
20204,14,1
20205,16,1
20206,45,32
20207,25,0
20208,6,1
20209,1,1
20210,3,21
20211,0,90
20212,14,11
20213,22,3
20214,10,9
20215,27,3
20216,1,59
20217,7,4
20218,31,0
20219,19,0
20220,1,0
20221,49,43
20222,3,1
20223,15,0
20224,15,9
20225,5,37
20226,1,15
20227,0,71
20228,10,18
20229,0,1
20230,32,0
20231,36,0
20232,5,4
20233,1,0
20234,1,1
20235,16,42
20236,1,55
20237,1,1
20238,4,0
20239,1,2
20240,0,2
20241,10,56
20242,2,4
20243,0,18
20244,0,61
20245,0,2
20246,0,1
20247,2,4
20248,3,0
20249,6,30
20250,17,9
20251,2,1
20252,7,6
20253,37,0
20254,0,3
20255,0,77
20256,24,21
20257,15,4
20258,24,18
20259,2,31
20260,3,1
20261,40,2
20262,1,2
20263,0,1
20264,3,81
20265,15,15
20266,14,7
20267,0,6
20268,1,2
20269,0,68
20270,1,51
20271,2,0
20272,7,10
20273,5,31
20274,12,12
20275,3,27
20276,0,32
20277,0,30
20278,4,68
20279,0,54
20280,22,44
20281,11,37
20282,2,25
20283,22,7
20284,15,45
20285,6,2
20286,1,24
20287,13,32
20288,14,22
20289,0,1
20290,0,65
20291,42,0
20292,25,0
20293,52,0
20294,25,1
20295,1,2
20296,28,1
20297,37,2
20298,12,5
20299,6,1
20300,9,6
20301,42,31
20302,23,61
20303,2,4
20304,66,0
20305,14,0
20306,23,7
20307,7,9
20308,12,65
20309,46,40
20310,27,0
20311,45,0
20312,38,0
20313,8,0
20314,7,0
20315,23,0
20316,1,3
20317,12,0
20318,0,56
20319,4,11
20320,3,15
20321,2,18
20322,6,9
20323,4,9
20324,16,5
20325,9,11
20326,4,9
20327,3,6
20328,0,19
20329,0,5
20330,0,5
20331,39,20
20332,0,7
20333,7,5
20334,6,11
20335,0,2
20336,3,32
20337,0,87
20338,6,72
20339,8,11
20340,31,4
20341,3,1
20342,14,5
20343,1,9
20344,1,38
20345,0,5
20346,23,23
20347,14,61
20348,33,23
20349,1,14
20350,6,23
20351,28,3
20352,3,18
20353,21,0
20354,8,13
20355,1,0
20356,2,2
20357,0,78
20358,48,14
20359,9,53
20360,1,68
20361,35,31
20362,0,5
20363,40,17
20364,20,19
20365,0,12
20366,0,13
20367,2,39
20368,0,19
20369,0,16
20370,0,8
20371,76,8
20372,0,42
20373,5,16
20374,0,30
20375,0,23
20376,46,3
20377,0,21
20378,3,38
20379,0,45
20380,22,19
20381,54,9
20382,0,28
20383,1,22
20384,45,4
20385,40,8
20386,0,7
20387,0,13
20388,1,0
20389,16,42
20390,3,10
20391,1,34
