,F,C,R50
21124,6,0,0
21125,0,12,40
21126,0,1,7
21127,1,0,1
21128,0,2,4
21129,0,1,16
21130,13,0,0
21131,18,0,1
21132,12,0,1
21133,0,4,0
21134,0,48,2
21135,0,1,0
21136,0,28,10
21137,0,32,0
21138,12,0,0
21139,0,5,0
21140,0,12,0
21141,10,0,0
21142,20,0,0
21143,0,4,0
21144,3,0,0
21145,17,0,0
21146,5,0,0
21147,37,0,0
21148,43,0,0
21149,44,0,0
21150,1,0,0
21151,83,0,0
21152,60,0,0
21153,12,0,0
21154,0,1,1
21155,1,0,36
21156,0,3,0
21157,0,3,1
21158,0,0,1
21159,43,0,0
21160,0,3,0
21161,0,16,0
21162,3,0,1
21163,0,6,7
21164,10,0,0
21165,0,28,0
21166,5,0,1
21167,0,9,0
21168,0,14,5
21169,0,33,1
21170,1,0,0
21171,0,18,5
21172,9,0,6
21173,0,22,0
21174,0,22,0
21175,0,1,1
21176,0,12,0
21177,0,32,0
21178,0,9,0
21179,1,0,0
21180,37,0,0
21181,37,0,0
21182,33,0,0
21183,43,0,0
21184,40,0,0
21185,23,0,0
21186,0,3,2
21187,0,0,31
21188,0,11,27
21189,17,0,0
21190,0,1,11
21191,0,10,25
21192,0,7,0
21193,0,39,0
21194,1,0,0
21195,0,4,1
21196,0,13,0
21197,0,6,1
21198,0,21,0
21199,0,13,0
21200,0,18,27
21201,13,0,0
21202,1,72,0
21203,0,53,0
21204,0,3,3
21205,0,0,2
21206,0,24,0
21207,0,9,0
21208,0,2,1
21209,0,0,1
21210,0,20,1
21211,0,32,0
21212,0,12,0
21213,0,13,1
21214,0,11,0
21215,0,5,0
21216,23,0,0
21217,21,0,0
21218,0,4,0
21219,26,0,0
21220,0,4,0
21221,0,24,0
21222,33,0,0
21223,18,0,0
21224,21,0,0
21225,40,0,0
21226,1,2,16
21227,0,0,12
21228,21,0,0
21229,0,2,14
21230,1,0,0
21231,0,11,6
21232,11,0,0
21233,0,16,8
21234,16,0,0
21235,0,22,3
21236,0,31,5
21237,9,0,1
21238,5,0,1
21239,0,7,0
21240,0,31,0
21241,52,0,0
21242,0,6,2
21243,0,1,0
21244,19,0,0
21245,0,18,9
21246,0,7,16
21247,3,0,0
21248,0,1,3
21249,0,24,2
21250,0,21,0
21251,14,0,0
21252,6,0,1
21253,0,3,2
21254,0,29,0
21255,1,13,0
21256,0,7,0
21257,1,0,0
21258,0,0,8
21259,0,19,0
21260,1,3,0
21261,0,0,1
21262,0,4,0
21263,1,0,0
21264,0,8,0
21265,19,0,0
21266,45,0,0
21267,38,0,0
21268,19,0,0
21269,24,0,0
21270,29,0,0
21271,0,5,0
21272,0,0,29
21273,29,0,0
21274,36,0,0
21275,24,0,0
21276,0,4,15
21277,32,0,0
21278,2,0,0
21279,0,0,5
21280,0,1,0
21281,11,0,0
21282,1,0,8
21283,0,0,5
21284,1,0,0
21285,30,0,0
21286,20,0,1
21287,62,0,0
21288,53,0,0
21289,17,0,24
21290,34,0,0
21291,32,0,3
21292,91,0,0
21293,77,0,0
21294,42,0,0
21295,45,0,0
21296,100,0,0
21297,43,0,0
21298,7,0,1
21299,83,0,0
21300,20,0,1
21301,64,0,0
21302,39,0,0
21303,91,0,0
21304,0,0,16
21305,51,0,0
21306,69,0,0
21307,6,0,0
21308,8,0,2
21309,16,0,0
21310,37,0,0
21311,32,0,0
21312,89,0,0
21313,100,0,0
21314,0,0,37
21315,0,0,36
21316,4,0,0
21317,5,0,0
21318,25,0,0
21319,66,0,0
21320,48,0,0
21321,10,0,0
21322,0,0,40
21323,18,0,0
21324,0,0,51
21325,10,0,0
21326,1,0,0
21327,54,0,0
21328,27,0,0
21329,34,0,0
21330,45,0,0
21331,70,0,0
21332,0,0,31
21333,21,0,0
21334,0,0,17
21335,1,18,4
21336,23,0,0
21337,34,0,0
21338,9,0,0
21339,35,0,0
21340,26,0,0
21341,29,0,0
21342,0,0,47
21343,0,0,10
21344,0,20,14
21345,0,1,0
21346,61,0,0
21347,52,0,0
21348,4,0,0
21349,32,0,0
21350,55,0,0
21351,33,0,0
21352,38,0,0
21353,70,0,0
21354,23,0,0
21355,63,0,0
21356,42,0,0
21357,0,0,32
21358,68,0,0
21359,39,0,0
21360,33,0,0
21361,0,0,50
21362,0,0,29
21363,6,0,0
21364,1,7,10
21365,0,15,5
21366,11,0,0
21367,43,0,0
21368,27,0,0
21369,34,0,0
21370,35,0,0
21371,9,0,0
21372,18,0,0
21373,36,0,0
21374,29,0,0
21375,33,0,0
21376,26,0,0
21377,6,0,1
21378,3,0,0
21379,40,0,0
21380,58,0,0
21381,7,0,0
21382,45,0,0
21383,38,0,0
21384,11,0,0
21385,21,0,0
21386,18,0,0
21387,17,0,0
21388,31,0,0
21389,54,0,0
21390,10,0,0
21391,38,0,0
21392,13,0,0
21393,1,0,0
21394,0,0,2
21395,38,0,0
21396,7,0,0
21397,17,0,0
21398,1,0,0
21399,15,0,0
21400,9,0,0
21401,27,0,0
21402,31,0,1
21403,32,0,0
21404,29,0,0
21405,0,13,3
21406,1,23,11
21407,1,0,0
21408,25,0,0
21409,10,0,0
21410,1,0,0
21411,37,0,0
21412,58,0,0
21413,48,0,0
21414,29,0,0
21415,45,0,0
21416,61,0,0
21417,39,0,0
21418,19,0,0
21419,0,0,40
21420,23,0,0
21421,9,0,0
21422,13,0,0
21423,34,0,0
21424,0,0,24
21425,0,4,6
21426,2,0,0
21427,19,0,0
21428,5,0,0
21429,2,0,0
21430,29,0,0
21431,23,0,0
21432,17,0,0
21433,1,0,0
21434,22,0,0
21435,8,0,0
21436,41,0,0
21437,0,0,1
21438,0,5,5
21439,0,4,5
21440,24,0,0
21441,1,0,0
21442,14,0,0
21443,77,0,0
21444,17,0,0
21445,33,0,0
21446,26,0,0
21447,4,0,0
21448,1,0,1
21449,0,2,0
21450,8,0,0
21451,23,0,0
21452,17,0,0
21453,16,0,2
21454,2,0,0
21455,32,0,0
21456,30,0,0
21457,36,0,0
21458,17,0,0
21459,15,0,0
21460,25,0,0
21461,20,0,0
21462,27,0,0
21463,41,0,0
21464,5,0,0
21465,16,0,0
21466,12,0,0
21467,6,0,0
21468,36,0,0
21469,1,13,2
21470,19,0,0
21471,29,0,1
21472,22,0,0
21473,26,0,0
21474,9,0,1
21475,0,2,3
21476,11,0,0
21477,20,0,0
21478,11,0,1
21479,26,0,0
21480,9,0,0
21481,16,0,0
21482,9,0,0
21483,0,16,4
21484,0,13,0
21485,32,0,1
21486,4,0,0
21487,1,9,0
21488,0,29,0
21489,1,0,0
21490,0,0,1
21491,0,33,2
21492,1,7,0
21493,24,0,0
21494,10,0,0
21495,45,0,0
21496,18,0,0
21497,51,0,0
21498,1,0,0
21499,1,0,0
21500,1,0,0
21501,22,0,0
21502,2,0,0
21503,0,0,1
21504,27,0,0
21505,29,0,0
21506,9,0,0
21507,11,0,0
21508,2,0,0
21509,2,0,1
21510,28,0,0
21511,2,0,2
21512,6,0,0
21513,0,55,6
21514,27,0,3
21515,4,0,0
21516,1,0,0
21517,17,0,2
21518,16,0,0
21519,6,0,0
21520,1,5,7
21521,0,19,0
21522,1,8,0
21523,0,42,1
21524,0,8,0
21525,1,0,0
21526,0,23,0
21527,0,6,11
21528,0,12,13
21529,0,5,2
21530,0,1,1
21531,0,0,1
21532,0,8,0
21533,0,1,3
21534,0,1,0
21535,0,18,0
21536,0,10,0
21537,0,3,0
21538,0,3,1
21539,0,7,1
21540,0,10,0
21541,0,20,0
21542,0,43,0
21543,0,21,0
21544,0,1,0
21545,0,2,0
21546,0,48,0
21547,0,15,0
21548,0,9,0
21549,0,8,0
21550,0,26,0
21551,0,2,0
21552,0,23,0
21553,0,15,0
21554,0,5,0
21555,0,6,0
21556,0,17,0
21557,0,2,0
21558,0,6,0
21559,0,8,0
21560,0,49,0
21561,0,81,0
21562,0,45,0
21563,0,60,0
21564,0,50,0
21565,0,40,0
21566,0,46,0
21567,0,5,0
21568,0,15,0
21569,0,32,0
21570,0,31,0
21571,0,47,0
21572,0,73,0
21573,0,61,0
21574,0,37,0
21575,0,35,0
21576,0,37,0
21577,0,38,0
21578,0,20,0
21579,0,40,0
21580,0,34,0
21581,0,26,0
21582,0,7,0
21583,0,12,0
21584,0,26,0
21585,0,20,0
21586,0,8,0
21587,0,70,0
21588,0,31,0
21589,0,31,0
21590,0,19,0
21591,0,21,0
21592,0,43,0
21593,0,1,1
21594,0,22,0
21595,0,41,0
21596,0,1,40
21597,0,6,0
21598,0,1,6
21599,0,35,0
21600,0,28,0
21601,0,1,0
21602,0,12,0
21603,0,30,0
21604,0,38,0
21605,0,0,1
21606,0,9,0
21607,0,11,0
21608,0,43,0
21609,0,37,0
21610,0,4,0
21611,0,40,0
21612,0,8,1
21613,0,10,0
21614,0,32,0
21615,0,0,1
21616,0,33,0
21617,0,31,0
21618,0,12,0
21619,0,16,0
21620,0,2,0
21621,0,10,0
21622,0,0,2
21623,0,11,0
21624,0,16,0
21625,0,50,0
21626,0,36,0
21627,0,27,0
21628,0,1,0
21629,0,31,9
21630,0,19,0
21631,0,9,0
21632,0,15,0
21633,0,15,0
21634,0,22,0
21635,0,8,0
21636,0,1,0
21637,0,18,0
21638,0,19,0
21639,0,2,0
21640,0,31,0
21641,0,32,0
21642,0,1,3
21643,0,18,0
21644,0,3,0
21645,0,14,0
21646,0,9,0
21647,0,15,0
21648,0,21,0
21649,0,21,0
21650,0,26,0
21651,0,5,0
21652,0,25,0
21653,0,26,0
21654,0,17,0
21655,0,2,0
21656,0,15,0
21657,0,16,0
21658,0,13,0
21659,0,6,5
21660,0,3,0
21661,0,5,0
21662,0,11,0
21663,0,26,0
21664,0,29,0
21665,0,13,0
21666,0,13,0
21667,0,0,4
21668,0,32,0
21669,0,23,0
21670,0,56,0
21671,0,3,0
21672,0,16,0
21673,0,10,0
21674,0,10,0
21675,0,0,1
21676,0,24,0
21677,0,17,0
21678,0,32,0
21679,0,10,0
21680,0,1,0
21681,0,7,0
21682,0,15,0
21683,0,43,0
21684,0,18,0
21685,0,18,0
21686,0,1,0
21687,0,15,0
21688,0,8,0
21689,0,2,0
21690,1,0,0
21691,0,1,0
21692,0,3,1
21693,0,3,0
21694,0,13,0
21695,0,21,0
21696,0,35,0
21697,0,16,0
21698,0,6,0
21699,0,6,0
21700,0,2,0
21701,0,4,0
21702,0,2,0
21703,0,1,0
21704,0,4,0
21705,0,11,0
21706,0,0,1
21707,0,2,8
21708,0,5,0
21709,0,1,0
21710,0,19,0
21711,0,36,0
21712,0,34,0
21713,1,0,0
21714,0,6,0
21715,0,21,0
21716,0,28,0
21717,0,4,0
21718,0,3,0
21719,0,2,0
21720,0,17,0
21721,0,1,0
21722,0,1,0
21723,0,0,6
21724,0,9,0
21725,0,3,0
21726,0,15,0
21727,0,3,0
21728,0,2,0
21729,0,88,0
21730,0,43,0
21731,0,56,0
21732,0,45,0
21733,0,40,0
21734,0,29,0
21735,0,32,0
21736,0,35,0
21737,0,36,0
21738,0,18,0
21739,0,6,0
21740,0,25,0
21741,0,64,0
21742,0,23,0
21743,0,54,0
21744,0,47,0
21745,0,45,0
21746,0,24,0
21747,0,35,0
21748,0,35,0
21749,0,39,0
21750,0,29,0
21751,0,26,0
21752,0,14,0
21753,0,38,0
21754,0,83,0
21755,0,11,0
21756,0,53,0
21757,0,57,0
21758,0,17,0
21759,0,53,0
21760,0,23,0
21761,0,48,0
21762,0,29,0
21763,0,37,0
21764,0,1,0
21765,0,37,0
21766,0,0,6
21767,0,11,0
21768,0,15,0
21769,0,20,0
21770,0,2,0
21771,0,4,0
21772,0,6,0
21773,0,1,0
21774,0,10,0
21775,0,12,1
21776,0,17,0
21777,0,32,0
21778,0,4,0
21779,0,3,0
21780,0,64,0
21781,0,1,8
21782,0,12,0
21783,0,15,0
21784,1,2,2
21785,0,23,0
21786,0,31,0
21787,0,1,0
21788,0,6,0
21789,0,8,0
21790,0,22,0
21791,0,33,0
21792,0,0,12
21793,0,31,0
21794,0,26,0
21795,0,21,0
21796,0,29,0
21797,0,9,0
21798,0,6,0
21799,0,7,0
21800,0,13,0
21801,0,9,0
21802,0,20,0
21803,0,1,0
21804,0,9,0
21805,0,18,0
21806,0,1,0
21807,0,1,2
21808,0,1,0
21809,0,33,0
21810,0,31,0
21811,0,27,0
21812,0,23,0
21813,0,2,0
21814,0,5,0
21815,0,12,0
21816,0,30,0
21817,0,3,0
21818,0,12,0
21819,0,11,0
21820,0,17,0
21821,0,2,0
21822,0,1,0
21823,0,10,0
21824,0,48,0
21825,0,5,0
21826,0,14,0
21827,0,0,1
21828,0,33,0
21829,1,5,0
21830,0,19,0
21831,0,10,0
21832,0,21,0
21833,0,31,0
21834,0,9,0
21835,0,7,0
21836,0,2,0
21837,0,0,6
21838,0,36,0
21839,0,27,0
21840,0,6,0
21841,0,17,0
21842,0,1,0
21843,0,10,5
21844,0,0,2
21845,0,31,0
21846,0,34,0
21847,0,38,0
21848,0,1,0
21849,0,4,0
21850,0,1,0
21851,0,2,0
21852,0,3,3
21853,0,4,0
21854,0,44,0
21855,0,14,0
21856,0,13,0
21857,0,22,0
21858,1,0,0
21859,0,1,0
21860,0,2,4
21861,0,0,1
21862,0,2,0
21863,0,27,0
21864,0,15,0
21865,0,48,0
21866,0,19,0
21867,0,4,0
21868,0,3,0
21869,0,2,0
21870,0,1,0
21871,0,5,0
21872,0,6,0
21873,0,0,1
21874,0,1,0
21875,0,6,0
21876,0,2,0
21877,0,36,0
21878,0,36,0
21879,0,30,0
21880,1,0,0
21881,0,31,0
21882,0,25,0
21883,0,7,0
21884,0,20,0
21885,0,19,0
21886,0,18,0
21887,0,10,0
21888,0,2,0
21889,0,30,0
21890,0,16,0
21891,0,34,0
21892,0,34,0
21893,0,2,0
21894,0,36,0
21895,0,31,0
21896,0,4,0
21897,0,8,0
21898,0,59,0
21899,0,55,0
21900,0,41,0
21901,0,41,0
21902,0,26,0
21903,0,47,0
21904,0,25,0
21905,0,43,0
21906,0,10,0
21907,0,16,0
21908,0,20,0
21909,0,44,0
21910,0,28,0
21911,0,33,0
21912,0,46,0
21913,0,47,0
21914,0,13,0
21915,0,33,0
21916,0,64,0
21917,0,1,0
21918,0,26,0
21919,0,35,0
21920,0,57,0
21921,0,3,0
21922,0,18,0
21923,0,10,17
21924,0,4,0
21925,0,73,0
21926,0,41,0
21927,0,43,0
21928,0,37,0
21929,0,41,0
21930,0,15,0
21931,0,48,0
21932,0,19,0
21933,0,35,0
21934,0,1,0
21935,0,13,0
21936,0,33,0
21937,0,0,4
21938,0,15,0
21939,0,5,0
21940,0,7,0
21941,0,28,0
21942,0,30,0
21943,0,17,0
21944,0,10,0
21945,0,28,0
21946,0,43,0
21947,0,0,2
21948,0,13,0
21949,0,3,0
21950,0,22,0
21951,0,25,0
21952,0,8,0
21953,0,0,4
21954,0,10,7
21955,0,7,0
21956,0,23,0
21957,0,5,0
21958,0,15,0
21959,0,29,0
21960,0,0,3
21961,0,1,14
21962,0,9,0
21963,0,2,0
21964,0,23,0
21965,0,37,0
21966,0,16,0
21967,0,4,0
21968,0,1,0
21969,0,21,0
21970,0,1,0
21971,0,24,0
21972,0,21,0
21973,0,1,0
21974,0,11,0
21975,0,17,0
21976,0,25,0
21977,0,5,0
21978,0,46,0
21979,0,23,0
21980,0,2,16
21981,0,31,0
21982,0,23,0
21983,0,12,0
21984,0,29,0
21985,1,4,3
21986,0,1,0
21987,0,32,0
21988,0,19,0
21989,0,8,0
21990,0,30,0
21991,0,9,0
21992,0,18,0
21993,0,19,0
21994,0,12,0
21995,0,52,0
21996,0,13,0
21997,0,0,1
21998,0,1,0
21999,0,7,0
22000,0,25,0
22001,0,27,1
22002,0,25,0
22003,0,17,0
22004,0,1,0
22005,0,1,2
22006,0,25,0
22007,0,32,0
22008,0,12,0
22009,0,30,0
22010,0,31,0
22011,0,10,0
22012,0,2,0
22013,0,8,0
22014,1,0,0
22015,0,6,0
22016,1,0,2
22017,0,2,0
22018,0,18,0
22019,0,2,1
22020,0,21,0
22021,0,12,0
22022,0,27,0
22023,0,2,23
22024,0,2,3
22025,0,35,0
22026,0,30,0
22027,0,29,0
22028,0,17,0
22029,0,10,0
22030,0,17,0
22031,0,1,0
22032,0,1,1
22033,0,30,0
22034,0,8,0
22035,0,54,0
22036,0,2,0
22037,0,21,0
22038,0,11,0
22039,0,3,0
22040,0,2,3
22041,0,1,0
22042,0,1,0
22043,0,18,0
22044,0,25,0
22045,0,21,0
22046,0,6,0
22047,0,6,0
22048,0,3,0
22049,0,3,0
22050,1,7,0
22051,0,2,0
22052,0,34,0
22053,0,35,0
22054,0,6,0
22055,0,16,0
22056,0,5,0
22057,0,4,0
22058,0,10,0
22059,0,22,0
22060,2,0,0
22061,24,0,0
22062,10,0,0
22063,0,17,0
22064,2,0,0
22065,2,0,0
22066,23,0,0
22067,29,0,0
22068,0,13,0
22069,23,0,0
22070,6,0,0
22071,43,0,0
22072,47,0,0
22073,48,0,0
22074,0,2,1
22075,0,0,30
22076,0,16,0
22077,14,0,0
22078,2,0,0
22079,10,0,0
22080,9,0,0
22081,10,0,0
22082,1,3,0
22083,0,0,8
22084,17,0,0
22085,8,0,0
22086,0,7,1
22087,14,0,0
22088,0,0,15
22089,0,1,1
22090,14,0,0
22091,0,21,0
22092,0,5,3
22093,11,0,0
22094,7,0,1
22095,1,19,0
22096,9,0,0
22097,0,8,0
22098,0,0,1
22099,0,1,2
22100,49,0,0
22101,1,11,1
22102,0,12,5
22103,3,0,0
22104,35,0,0
22105,0,3,0
22106,11,0,0
22107,3,0,0
22108,42,0,0
22109,8,0,0
22110,1,0,0
22111,33,0,0
22112,21,0,0
22113,0,10,0
22114,10,0,0
22115,31,0,0
22116,7,0,0
22117,46,0,0
22118,31,0,0
22119,27,0,0
22120,0,2,3
22121,0,0,26
22122,0,7,0
22123,9,0,0
22124,5,0,0
22125,10,0,0
22126,35,0,2
22127,2,0,0
22128,0,2,7
22129,0,1,1
22130,11,0,0
22131,1,0,0
22132,0,18,1
22133,4,0,0
22134,0,7,1
22135,1,0,1
22136,3,0,1
22137,1,12,4
22138,22,0,0
22139,0,34,4
22140,0,25,30
22141,10,0,1
22142,23,0,0
22143,30,0,1
22144,0,2,0
22145,0,7,1
22146,10,0,2
22147,0,9,0
22148,0,3,4
22149,17,0,2
22150,6,0,0
22151,0,30,0
22152,0,1,0
22153,0,2,5
22154,1,0,0
22155,0,10,0
22156,5,0,0
22157,0,10,0
22158,1,0,0
22159,3,0,0
22160,18,0,0
22161,0,21,0
22162,0,6,0
22163,1,0,0
22164,0,2,0
22165,0,5,0
22166,20,0,0
22167,18,0,0
22168,29,0,0
22169,0,3,46
22170,0,1,48
22171,2,0,1
22172,20,0,0
22173,0,1,5
22174,0,2,0
22175,1,6,1
22176,2,0,0
22177,0,12,8
22178,0,3,7
22179,4,0,3
22180,0,10,6
22181,1,0,0
22182,12,0,4
22183,0,13,3
22184,0,1,1
22185,26,0,0
22186,0,8,4
22187,0,32,6
22188,4,0,0
22189,0,21,7
22190,0,40,2
22191,0,2,2
22192,0,0,34
22193,0,1,9
22194,23,0,3
22195,1,0,1
22196,1,0,5
22197,0,34,0
22198,0,5,1
22199,0,8,0
22200,0,5,0
22201,0,17,0
22202,0,25,0
22203,0,3,0
22204,6,0,0
22205,7,0,0
22206,1,0,0
22207,12,0,0
22208,0,7,1
22209,4,0,0
22210,11,0,0
22211,22,0,0
22212,23,0,0
22213,23,0,0
22214,0,1,0
22215,9,0,0
22216,15,0,0
22217,61,0,0
22218,54,0,0
22219,38,0,0
22220,33,0,0
22221,57,0,0
22222,32,0,0
22223,0,0,29
22224,34,0,0
22225,27,0,0
22226,21,0,0
22227,0,0,13
22228,0,0,53
22229,16,0,0
22230,0,0,1
22231,12,0,0
22232,10,0,0
22233,4,0,0
22234,1,8,14
22235,9,0,0
22236,1,0,0
22237,0,14,4
22238,20,0,0
22239,4,0,0
22240,0,9,3
22241,3,0,0
22242,6,0,0
22243,0,32,1
22244,6,0,0
22245,20,0,0
22246,1,13,1
22247,11,0,0
22248,0,6,6
22249,0,1,4
22250,26,0,0
22251,0,0,7
22252,1,0,0
22253,31,0,0
22254,0,1,0
22255,0,0,34
22256,40,0,0
22257,0,4,0
22258,0,15,25
22259,0,1,5
22260,18,0,0
22261,16,0,1
22262,0,1,1
22263,0,10,1
22264,0,6,2
22265,0,29,0
22266,0,15,0
22267,0,3,0
22268,0,4,1
22269,0,6,0
22270,0,2,0
22271,0,11,0
22272,0,12,0
22273,0,13,0
22274,0,6,0
22275,0,0,1
22276,0,0,4
22277,0,18,0
22278,0,18,0
22279,0,20,0
22280,0,9,0
22281,0,15,0
22282,0,54,0
22283,18,0,0
22284,0,15,0
22285,2,0,0
22286,1,0,0
22287,17,0,0
22288,4,0,0
22289,6,0,0
22290,0,1,0
22291,0,2,0
22292,3,0,0
22293,17,0,0
22294,1,0,0
22295,0,13,0
22296,9,0,0
22297,6,0,0
22298,0,7,0
22299,1,1,0
22300,10,0,0
22301,5,0,0
22302,11,0,0
22303,0,65,0
22304,2,0,0
22305,0,44,0
22306,14,0,0
22307,10,0,2
22308,1,0,0
22309,0,14,0
22310,0,3,0
22311,7,0,0
22312,15,0,0
22313,0,44,0
22314,8,0,1
22315,2,0,0
22316,16,0,0
22317,11,1,0
22318,10,0,0
22319,0,2,0
22320,0,0,1
22321,7,0,0
22322,2,0,0
22323,14,0,0
22324,7,0,0
22325,2,0,0
22326,6,0,0
22327,0,50,0
22328,3,0,0
22329,0,28,0
22330,3,0,0
22331,1,0,0
22332,0,0,1
22333,1,0,0
22334,2,0,0
22335,12,0,0
22336,4,1,0
22337,5,0,0
22338,7,0,0
22339,0,65,0
22340,3,0,0
22341,4,0,0
22342,12,0,0
22343,0,72,0
22344,4,0,0
22345,5,0,0
22346,1,0,0
22347,5,0,0
22348,3,0,0
22349,10,0,0
22350,16,0,0
22351,8,0,0
22352,0,1,0
22353,1,0,1
22354,4,0,0
22355,1,0,0
22356,3,0,0
22357,13,0,1
22358,2,0,0
22359,1,0,0
22360,2,0,0
22361,37,0,0
22362,1,0,0
22363,4,16,0
22364,0,29,0
22365,2,2,0
22366,1,0,0
22367,1,0,0
22368,29,0,0
22369,0,3,0
22370,2,0,0
22371,23,0,0
22372,23,0,0
22373,0,2,0
22374,0,12,0
22375,1,1,0
22376,69,0,0
22377,18,0,0
22378,18,0,0
22379,2,0,0
22380,9,0,0
22381,1,0,0
22382,1,0,0
22383,1,0,0
22384,32,0,0
22385,0,1,0
22386,8,0,0
22387,2,0,0
22388,1,21,0
22389,1,0,0
22390,0,1,0
22391,1,0,0
22392,1,0,0
22393,41,0,0
22394,24,0,0
22395,1,0,0
22396,1,2,3
22397,30,0,0
22398,56,0,0
22399,0,0,7
22400,0,0,3
22401,0,0,1
22402,0,0,6
22403,0,0,1
22404,14,0,0
22405,6,0,0
22406,0,1,3
22407,31,0,6
22408,1,0,0
22409,14,0,0
22410,0,1,0
22411,34,0,0
22412,1,0,0
22413,0,1,0
22414,14,0,0
22415,0,3,0
22416,7,0,0
22417,1,0,0
22418,7,0,0
22419,3,0,0
22420,0,0,1
22421,0,0,1
22422,23,0,0
22423,28,0,0
22424,1,0,0
22425,3,0,0
22426,1,0,0
22427,21,0,0
22428,62,0,0
22429,20,0,0
22430,38,0,0
22431,27,0,0
22432,7,0,0
22433,54,0,0
22434,59,0,0
22435,57,0,0
22436,31,0,0
22437,78,0,0
22438,51,0,0
22439,36,0,0
22440,53,0,0
22441,24,0,0
22442,29,0,0
22443,33,0,0
22444,34,0,0
22445,27,0,0
22446,54,0,0
22447,52,0,0
22448,1,0,0
22449,64,0,0
22450,27,0,0
22451,61,0,0
22452,60,0,0
22453,43,0,0
22454,54,0,0
22455,0,0,7
22456,52,0,0
22457,52,0,0
22458,57,0,0
22459,23,0,0
22460,43,0,0
22461,46,0,0
22462,32,0,0
22463,11,0,0
22464,41,0,0
22465,61,0,0
22466,4,0,0
22467,37,0,0
22468,44,0,0
22469,40,0,0
22470,67,0,0
22471,18,0,0
22472,77,0,0
22473,46,0,0
22474,8,0,0
22475,58,0,0
22476,2,0,0
22477,48,0,0
22478,93,0,0
22479,33,0,0
22480,27,0,0
22481,91,0,0
22482,52,0,0
22483,77,0,0
22484,46,0,0
22485,89,0,0
22486,11,0,0
22487,88,0,0
22488,0,1,1
22489,66,0,0
22490,50,0,0
22491,38,0,0
22492,0,31,0
22493,11,0,0
22494,32,0,0
22495,33,0,0
22496,18,0,0
22497,26,0,0
22498,59,0,0
22499,44,0,0
22500,40,0,0
22501,57,0,0
22502,23,0,0
22503,40,0,0
22504,37,0,0
22505,50,0,0
22506,23,0,0
22507,15,0,0
22508,32,0,0
22509,85,0,0
22510,41,0,0
22511,48,0,0
22512,31,0,0
22513,70,0,0
22514,50,0,0
22515,68,0,0
22516,58,0,0
22517,0,0,12
22518,65,0,0
22519,52,0,0
22520,17,0,0
22521,33,0,0
22522,0,0,4
22523,0,4,0
22524,0,4,0
22525,1,9,0
22526,0,12,0
22527,0,9,1
22528,9,0,0
22529,28,0,0
22530,17,0,0
22531,40,0,0
22532,29,0,0
22533,25,0,0
22534,39,0,0
22535,59,0,0
22536,15,0,0
22537,49,0,0
22538,33,0,0
22539,52,0,0
22540,52,0,0
22541,45,0,0
22542,45,0,0
22543,42,0,0
22544,49,0,0
22545,6,0,0
22546,64,0,0
22547,36,0,0
22548,36,0,0
22549,39,0,0
22550,63,0,0
22551,0,0,3
22552,40,0,0
22553,53,0,0
22554,35,0,0
22555,56,0,0
22556,0,4,0
22557,0,9,2
22558,0,29,0
22559,0,25,0
22560,0,1,1
22561,0,16,2
22562,24,0,0
22563,46,0,0
22564,1,0,0
22565,31,0,0
22566,19,0,0
22567,60,0,0
22568,54,0,0
22569,42,0,0
22570,81,0,0
22571,30,0,0
22572,42,0,0
22573,31,0,0
22574,42,0,0
22575,66,0,0
22576,4,0,0
22577,46,0,0
22578,52,0,0
22579,4,0,0
22580,52,0,0
22581,38,0,0
22582,44,0,0
22583,46,0,0
22584,80,0,0
22585,43,0,0
22586,0,0,10
22587,33,0,0
22588,17,0,0
22589,2,0,0
22590,47,0,0
22591,18,0,0
22592,15,0,0
22593,5,0,0
22594,11,0,5
22595,3,0,3
22596,5,0,0
22597,45,0,0
22598,4,0,3
22599,38,0,0
22600,37,0,0
22601,24,0,0
22602,59,0,0
22603,41,0,0
22604,43,0,0
22605,45,0,0
22606,46,0,0
22607,49,0,0
22608,16,0,0
22609,5,0,0
22610,14,0,0
22611,73,0,0
22612,42,0,0
22613,32,0,0
22614,71,0,0
22615,7,0,0
22616,36,0,0
22617,48,0,0
22618,16,0,0
22619,45,0,0
22620,21,0,0
22621,13,0,0
22622,20,0,0
22623,37,0,0
22624,1,0,0
22625,21,0,0
22626,26,0,0
22627,29,0,0
22628,19,0,0
22629,25,0,0
22630,37,0,0
22631,2,0,2
22632,18,0,0
22633,0,3,0
22634,17,0,0
22635,46,0,0
22636,0,19,0
22637,0,11,0
22638,41,0,0
22639,27,0,0
22640,49,0,0
22641,10,0,0
22642,87,0,0
22643,35,0,0
22644,24,0,0
22645,9,0,0
22646,60,0,0
22647,55,0,0
22648,52,0,0
22649,67,0,0
22650,70,0,0
22651,3,0,0
22652,47,0,0
22653,19,0,0
22654,29,0,0
22655,0,2,0
22656,39,0,0
22657,36,0,0
22658,0,0,19
22659,6,0,0
22660,5,0,0
22661,13,0,4
22662,47,0,0
22663,16,0,0
22664,20,0,0
22665,6,0,1
22666,2,0,0
22667,4,0,1
22668,20,0,0
22669,0,4,0
22670,16,0,0
22671,20,0,0
22672,43,0,0
22673,6,0,0
22674,33,0,0
22675,69,0,0
22676,26,0,0
22677,14,0,0
