,F,C,R75
74400,0,62,24
74401,0,54,0
74402,0,21,5
74403,0,17,16
74404,0,27,0
74405,0,9,60
74406,0,98,0
74407,0,25,0
74408,0,1,1
74409,0,57,9
74410,0,100,0
74411,0,75,2
74412,0,24,6
74413,0,45,0
74414,0,2,0
74415,0,1,11
74416,0,9,26
74417,0,100,0
74418,0,95,0
74419,0,1,35
74420,0,66,10
74421,0,17,4
74422,0,95,0
74423,0,94,5
74424,0,97,0
74425,0,90,9
74426,0,99,0
74427,0,4,1
74428,1,6,0
74429,0,69,1
74430,0,73,23
74431,0,100,0
74432,0,21,16
74433,0,20,8
74434,0,3,7
74435,0,7,6
74436,0,92,0
74437,0,97,0
74438,0,100,0
74439,0,78,22
74440,0,95,0
74441,0,3,2
74442,0,92,5
74443,0,0,1
74444,0,33,28
74445,0,66,3
74446,0,98,3
74447,0,66,22
74448,0,64,8
74449,0,16,11
74450,0,92,0
74451,0,63,32
74452,0,35,40
74453,0,70,0
74454,0,100,0
74455,0,30,16
74456,0,7,12
74457,0,1,0
74458,0,6,1
74459,0,46,23
74460,1,84,13
74461,0,79,0
74462,0,89,0
74463,0,49,10
74464,0,20,0
74465,0,9,24
74466,0,70,0
74467,0,89,0
74468,0,99,0
74469,0,99,0
74470,0,100,0
74471,1,82,5
74472,0,76,5
74473,0,70,0
74474,0,29,36
74475,0,28,1
74476,0,66,2
74477,0,93,0
74478,0,17,0
74479,1,30,8
74480,0,7,0
74481,0,20,0
74482,0,4,10
74483,0,17,1
74484,0,19,7
74485,0,46,49
74486,0,7,1
74487,0,10,29
74488,0,72,0
74489,0,100,0
74490,1,57,9
74491,0,19,81
74492,0,24,37
74493,0,7,5
74494,0,87,7
74495,0,100,0
74496,0,86,0
74497,1,84,0
74498,0,18,47
74499,0,50,0
74500,0,55,8
74501,0,69,6
74502,0,1,0
74503,0,2,11
74504,0,42,4
74505,0,100,0
74506,0,48,0
74507,0,1,0
74508,0,49,2
74509,0,7,0
74510,0,5,34
74511,0,43,0
74512,0,90,0
74513,0,36,8
74514,0,94,0
74515,0,52,1
74516,0,17,21
74517,0,13,3
74518,0,76,0
74519,0,99,0
74520,0,85,4
74521,0,94,2
74522,0,100,0
74523,0,100,0
74524,0,25,55
74525,0,72,1
74526,0,73,2
74527,0,36,10
74528,0,7,37
74529,0,17,25
74530,0,14,3
74531,0,99,0
74532,0,68,0
74533,0,81,0
74534,0,93,8
74535,0,63,34
74536,1,56,43
74537,0,45,0
74538,0,6,1
74539,0,9,3
74540,1,18,28
74541,0,89,0
74542,0,23,13
74543,0,7,0
74544,0,14,0
74545,0,37,1
74546,0,1,2
74547,0,16,4
74548,0,41,8
74549,0,14,1
74550,0,87,10
74551,0,10,8
74552,0,3,2
74553,0,92,0
74554,0,47,1
74555,0,36,28
74556,0,0,1
74557,0,100,0
74558,0,97,0
74559,0,84,1
74560,0,3,40
74561,1,10,5
74562,0,2,13
74563,0,38,25
74564,0,75,0
74565,0,25,20
74566,0,29,28
74567,0,21,8
74568,0,69,0
74569,0,45,0
74570,0,73,11
74571,0,37,0
74572,0,88,0
74573,0,96,0
74574,0,54,1
74575,0,96,4
74576,0,86,6
74577,0,42,4
74578,0,4,29
74579,0,2,21
74580,0,93,3
74581,0,89,1
74582,0,93,0
74583,0,100,0
74584,0,37,38
74585,0,100,0
74586,0,100,0
74587,0,83,3
74588,1,32,16
74589,0,82,8
74590,0,73,1
74591,0,5,0
74592,0,93,0
74593,0,60,0
74594,0,43,26
74595,0,45,7
74596,0,30,18
74597,0,16,82
74598,0,49,46
74599,0,83,0
74600,0,98,0
74601,0,45,41
74602,0,80,1
74603,0,81,1
74604,0,5,0
74605,0,100,0
74606,0,90,7
74607,0,3,14
74608,0,82,1
74609,0,91,0
74610,0,77,15
74611,0,66,27
74612,1,0,63
74613,0,72,22
74614,0,51,1
74615,0,25,2
74616,0,20,41
74617,0,28,41
74618,0,9,0
74619,0,81,2
74620,0,9,9
74621,0,10,14
74622,0,7,4
74623,0,25,3
74624,0,0,4
74625,1,6,0
74626,0,5,0
74627,0,39,3
74628,0,0,14
74629,0,22,1
74630,0,80,0
74631,0,17,3
74632,0,4,2
74633,0,0,1
74634,0,18,13
74635,0,99,0
74636,0,60,3
74637,0,1,17
74638,0,7,7
74639,0,74,0
74640,0,48,9
74641,0,83,0
74642,0,46,7
74643,0,1,0
74644,0,89,11
74645,0,26,0
74646,0,100,0
74647,0,24,0
74648,1,7,0
74649,0,11,3
74650,0,19,0
74651,1,58,4
74652,0,69,0
74653,0,98,0
74654,0,22,63
74655,0,22,18
74656,0,23,0
74657,0,93,0
74658,0,69,0
74659,0,13,13
74660,0,52,26
74661,0,42,0
74662,0,86,10
74663,0,73,0
74664,0,99,1
74665,0,91,0
74666,0,8,80
74667,0,55,1
74668,0,83,0
74669,0,63,0
74670,0,51,48
74671,0,100,0
74672,0,14,0
74673,0,0,13
74674,0,100,0
74675,0,100,0
74676,0,76,21
74677,0,100,0
74678,1,48,31
74679,0,98,1
74680,1,55,25
74681,0,71,23
74682,0,100,0
74683,0,90,0
74684,0,93,0
74685,0,6,43
74686,1,0,11
74687,0,37,41
74688,0,99,0
74689,0,97,0
74690,0,80,8
74691,0,30,31
74692,0,44,0
74693,0,72,1
74694,0,30,50
74695,0,32,10
74696,1,93,6
74697,0,90,0
74698,1,91,0
74699,0,99,0
74700,0,35,0
74701,0,52,39
74702,0,100,0
74703,0,89,0
74704,0,69,6
74705,0,100,0
74706,1,29,6
74707,0,28,48
74708,1,12,0
74709,0,45,5
74710,0,5,28
74711,0,48,11
74712,0,2,2
74713,0,12,8
74714,0,3,2
74715,1,81,0
74716,0,5,0
74717,0,2,39
74718,0,3,1
74719,0,3,0
74720,0,17,0
74721,0,6,7
74722,0,8,0
74723,0,54,30
74724,1,27,29
74725,0,3,1
74726,1,0,0
74727,0,11,0
74728,0,5,4
74729,0,38,9
74730,0,53,30
74731,0,9,86
74732,0,0,1
74733,0,99,0
74734,0,12,12
74735,0,41,15
74736,0,0,1
74737,0,88,13
74738,0,25,1
74739,0,0,9
74740,0,100,0
74741,0,1,0
74742,0,77,0
74743,1,0,11
74744,0,9,27
74745,0,0,1
74746,0,93,0
74747,0,88,12
74748,0,8,13
74749,0,4,2
74750,0,6,1
74751,0,57,0
74752,0,100,0
74753,0,52,0
74754,0,24,24
74755,0,32,68
74756,0,52,0
74757,0,39,0
74758,0,15,27
74759,0,5,23
74760,0,3,2
74761,0,95,0
74762,0,93,0
74763,0,34,0
74764,0,52,48
74765,0,100,0
74766,0,48,4
74767,0,98,3
74768,0,51,12
74769,0,89,0
74770,0,84,7
74771,0,68,2
74772,0,89,0
74773,0,38,0
74774,0,75,23
74775,0,24,64
74776,0,14,8
74777,0,91,0
74778,0,85,0
74779,0,92,0
74780,0,56,16
74781,0,74,0
74782,0,52,0
74783,0,12,0
74784,0,3,0
74785,0,88,0
74786,0,100,0
74787,0,94,0
74788,0,88,4
74789,0,31,25
74790,0,49,5
74791,0,70,3
74792,0,55,0
74793,0,33,35
74794,0,100,0
74795,0,74,0
74796,0,89,3
74797,0,85,11
74798,0,67,9
74799,0,86,0
74800,0,3,83
74801,0,88,11
74802,0,99,0
74803,0,100,0
74804,1,96,2
74805,0,44,42
74806,0,92,0
74807,0,100,0
74808,0,93,0
74809,1,2,29
74810,0,18,6
74811,0,77,1
74812,0,87,0
74813,0,93,1
74814,0,99,1
74815,0,100,0
74816,1,47,52
74817,0,88,1
74818,0,100,0
74819,0,91,9
74820,0,96,0
74821,0,69,31
74822,0,79,6
74823,0,100,0
74824,0,79,0
74825,0,100,0
74826,0,30,4
74827,0,45,5
74828,0,48,6
74829,0,60,5
74830,0,2,1
74831,0,10,5
74832,0,0,90
74833,0,96,1
74834,0,95,0
74835,0,72,0
74836,0,74,2
74837,0,100,0
74838,0,37,52
74839,0,82,6
74840,0,97,0
74841,1,65,34
74842,0,88,0
74843,0,91,2
74844,0,49,13
74845,0,83,17
74846,1,82,2
74847,0,38,51
74848,0,94,0
74849,0,77,9
74850,0,62,17
74851,0,22,13
74852,0,0,1
74853,0,6,0
74854,1,51,2
74855,0,98,0
74856,0,95,5
74857,0,71,29
74858,0,56,1
74859,0,96,0
74860,0,0,44
74861,0,0,81
74862,0,69,0
74863,0,90,0
74864,0,71,0
74865,0,70,0
74866,0,31,3
74867,0,27,33
74868,0,5,0
74869,0,55,0
74870,0,34,0
74871,0,43,0
74872,1,41,0
74873,0,92,0
74874,0,35,5
74875,0,92,0
74876,0,45,33
74877,0,13,2
74878,0,9,9
74879,0,13,0
74880,0,47,2
74881,0,95,5
74882,0,47,12
74883,0,100,0
74884,0,7,6
74885,0,8,0
74886,0,11,0
74887,1,92,1
74888,0,100,0
74889,0,15,0
74890,0,98,3
74891,0,3,4
74892,0,65,0
74893,0,13,6
74894,0,8,5
74895,0,79,2
74896,0,2,3
74897,0,11,0
74898,0,4,0
74899,0,41,23
74900,0,30,0
74901,0,5,12
74902,0,6,0
74903,1,25,9
74904,0,38,10
74905,0,92,8
74906,0,58,0
74907,0,9,0
74908,0,11,6
74909,0,46,11
74910,0,1,4
74911,0,2,1
74912,0,96,0
74913,1,69,5
74914,0,99,0
74915,0,10,13
74916,0,33,1
74917,0,51,0
74918,0,29,2
74919,0,99,0
74920,0,72,0
74921,0,1,0
74922,0,64,0
74923,0,53,4
74924,0,79,0
74925,0,94,2
74926,0,9,6
74927,0,63,0
74928,0,18,37
74929,0,6,0
74930,0,35,0
74931,0,100,0
74932,0,49,1
74933,0,41,0
74934,0,94,0
74935,0,48,6
74936,0,93,0
74937,0,20,1
74938,0,4,0
74939,0,47,0
74940,0,15,38
74941,0,100,0
74942,0,81,0
74943,0,100,0
74944,0,88,0
74945,0,56,0
74946,0,67,0
74947,0,89,0
74948,0,99,1
74949,0,3,0
74950,0,59,2
74951,0,0,4
74952,0,27,0
74953,0,62,0
74954,0,62,0
74955,1,0,0
74956,0,96,0
74957,0,79,0
74958,0,34,1
74959,0,86,6
74960,0,24,0
74961,0,4,1
74962,0,63,6
74963,0,22,10
74964,0,62,2
74965,0,76,0
74966,0,97,1
74967,0,60,24
74968,0,63,0
74969,0,36,19
74970,1,40,19
74971,0,46,1
74972,0,24,17
74973,0,93,0
74974,0,28,0
74975,0,69,0
74976,0,79,0
74977,0,89,0
74978,0,100,0
74979,1,50,11
74980,0,32,4
74981,0,54,17
74982,1,74,0
74983,0,93,0
74984,0,76,0
74985,0,91,0
74986,0,4,4
74987,0,44,4
74988,0,85,0
74989,0,6,0
74990,1,67,5
74991,0,88,0
74992,0,43,2
74993,0,76,0
74994,0,100,0
74995,0,72,25
74996,0,95,0
74997,0,95,0
74998,0,100,0
74999,0,81,0
75000,0,85,0
75001,0,92,8
75002,0,40,10
75003,0,58,11
75004,0,2,2
75005,0,100,0
75006,1,74,6
75007,0,44,43
75008,0,28,0
75009,0,53,0
75010,0,83,13
75011,0,77,0
75012,0,16,55
75013,0,14,0
75014,0,47,0
75015,0,81,0
75016,0,9,0
75017,1,16,0
75018,0,94,0
75019,0,35,11
75020,0,87,8
75021,0,95,0
75022,0,90,0
75023,0,8,6
75024,0,73,0
75025,0,14,7
75026,0,86,0
75027,0,100,0
75028,0,72,0
75029,0,75,2
75030,0,90,0
75031,0,100,0
75032,0,82,0
75033,1,80,13
75034,0,35,0
75035,0,31,0
75036,0,82,2
75037,0,84,0
75038,0,64,0
75039,0,35,1
75040,0,72,0
75041,0,100,0
75042,0,76,0
75043,0,3,5
75044,0,13,0
75045,0,100,0
75046,0,64,0
75047,0,16,1
75048,0,20,4
75049,0,1,41
75050,0,71,0
75051,0,94,5
75052,0,100,0
75053,0,93,0
75054,0,100,0
75055,0,19,0
75056,0,98,0
75057,0,7,12
75058,0,11,0
75059,0,45,4
75060,0,79,2
75061,0,16,41
75062,0,36,26
75063,0,82,0
75064,0,77,0
75065,0,95,1
75066,0,93,0
75067,0,90,5
75068,0,100,0
75069,0,72,0
75070,0,98,0
75071,0,90,0
75072,1,75,19
75073,0,100,0
75074,0,21,1
75075,0,21,5
75076,0,29,11
75077,0,76,1
75078,0,29,0
75079,1,75,3
75080,0,100,0
75081,0,82,0
75082,0,88,0
75083,0,66,0
75084,0,10,1
75085,0,11,17
75086,1,27,0
75087,0,19,8
75088,0,69,0
75089,0,74,1
75090,0,22,18
75091,0,94,0
75092,0,95,0
75093,0,75,0
75094,0,87,7
75095,0,73,0
75096,0,55,0
75097,0,97,1
75098,0,18,0
75099,0,44,0
75100,0,56,10
75101,0,66,6
75102,0,63,6
75103,1,4,4
75104,0,55,5
75105,0,50,15
75106,1,95,4
75107,0,78,5
75108,0,52,0
75109,0,100,0
75110,1,85,1
75111,0,70,3
75112,0,97,0
75113,0,55,2
75114,0,96,4
75115,0,68,0
75116,0,28,63
75117,0,38,16
75118,0,68,23
75119,0,84,1
75120,0,23,0
75121,0,87,0
75122,0,53,43
75123,0,99,0
75124,0,13,13
75125,1,27,0
75126,0,23,0
75127,0,100,0
75128,0,7,6
75129,1,52,47
75130,0,100,0
75131,0,14,2
75132,0,16,7
75133,0,17,0
75134,0,3,17
75135,0,70,0
75136,0,38,0
75137,0,73,3
75138,0,89,0
75139,0,49,2
75140,0,82,0
75141,0,0,4
75142,0,4,0
75143,0,93,0
75144,0,91,0
75145,0,99,0
75146,0,1,14
75147,0,20,35
75148,0,99,1
75149,0,95,0
75150,0,88,0
75151,0,41,0
75152,0,62,0
75153,0,6,86
75154,0,57,9
75155,0,100,0
75156,0,91,0
75157,0,3,3
75158,0,87,0
75159,0,94,0
75160,0,89,0
75161,0,29,1
75162,0,54,1
75163,0,1,80
75164,0,21,13
75165,0,92,0
75166,0,16,0
75167,0,99,0
75168,0,64,0
75169,0,14,3
75170,0,98,0
75171,0,28,0
75172,0,4,0
75173,1,4,0
75174,0,90,0
75175,0,82,0
75176,0,64,1
75177,0,40,0
75178,0,3,1
75179,0,61,0
75180,0,10,0
75181,0,85,6
75182,0,2,0
75183,0,66,0
75184,0,0,2
75185,0,0,2
75186,0,96,0
75187,0,99,0
75188,0,71,0
75189,0,30,0
75190,0,9,18
75191,0,42,0
75192,0,84,6
75193,0,1,0
75194,0,76,0
75195,0,17,0
75196,0,85,0
75197,0,88,0
75198,0,60,0
75199,0,26,8
75200,1,4,4
75201,0,100,0
75202,0,57,0
75203,0,95,0
75204,1,28,6
75205,0,66,0
75206,1,4,1
75207,0,34,13
75208,0,78,2
75209,0,100,0
75210,0,5,0
75211,1,32,7
75212,0,68,0
75213,1,79,0
75214,0,55,0
75215,1,7,0
75216,0,64,0
75217,0,0,1
75218,0,2,0
75219,0,99,0
75220,0,57,1
75221,0,57,0
75222,0,100,0
75223,0,69,0
75224,0,1,28
75225,0,7,5
75226,1,80,0
75227,0,2,1
75228,0,59,0
75229,0,97,0
75230,0,94,0
75231,0,71,0
75232,0,61,0
75233,0,30,0
75234,0,2,76
75235,0,16,19
75236,0,22,64
75237,1,4,1
75238,0,10,0
75239,0,56,0
75240,0,81,0
75241,0,81,0
75242,1,97,0
75243,1,6,0
75244,0,100,0
75245,0,12,15
75246,0,91,0
75247,0,6,1
75248,0,70,0
75249,1,52,2
75250,0,95,0
75251,0,100,0
75252,0,68,27
75253,0,22,0
75254,0,67,0
75255,0,4,0
75256,0,4,11
75257,0,59,10
75258,0,73,0
75259,0,31,0
75260,1,94,5
75261,0,56,0
75262,0,81,0
75263,0,28,47
75264,0,93,0
75265,0,74,0
75266,1,63,4
75267,0,94,0
75268,0,37,12
75269,1,11,1
75270,0,46,4
75271,0,2,0
75272,0,94,0
75273,0,74,0
75274,0,88,0
75275,0,100,0
75276,1,13,0
75277,0,100,0
75278,0,95,0
75279,0,76,2
75280,0,93,0
75281,0,31,20
75282,0,86,0
75283,0,57,0
75284,0,76,5
75285,1,59,0
75286,0,65,2
75287,0,78,0
75288,0,30,8
75289,0,93,0
75290,0,5,0
75291,0,81,0
75292,0,1,0
75293,1,64,3
75294,0,98,1
75295,0,61,0
75296,0,96,0
75297,1,51,2
75298,0,86,13
75299,0,79,0
75300,0,100,0
75301,0,95,0
75302,0,91,0
75303,0,24,7
75304,0,16,0
75305,0,70,2
75306,0,38,5
75307,0,79,0
75308,0,100,0
75309,0,19,8
75310,0,2,0
75311,0,28,23
75312,0,100,0
75313,0,55,17
75314,0,50,6
75315,0,63,0
75316,1,2,64
75317,0,83,0
75318,0,11,0
75319,0,95,0
75320,0,93,2
75321,0,84,0
75322,1,53,0
75323,0,51,0
75324,0,77,0
75325,0,1,10
75326,0,65,0
75327,0,52,0
75328,0,84,0
75329,0,88,0
75330,0,48,25
75331,0,98,0
75332,0,100,0
75333,0,94,0
75334,0,32,0
75335,0,9,0
75336,0,82,0
75337,0,68,0
75338,1,64,3
75339,0,95,5
75340,0,93,1
75341,0,94,0
75342,0,91,2
75343,0,96,0
75344,0,98,0
75345,0,74,0
75346,0,20,6
75347,0,75,0
75348,0,66,0
75349,0,76,0
75350,0,90,7
75351,0,90,4
75352,0,90,0
75353,0,85,4
75354,0,19,9
75355,0,94,0
75356,1,33,0
75357,0,68,2
75358,0,98,0
75359,0,97,0
75360,0,78,0
75361,0,91,0
75362,0,64,36
75363,0,83,0
75364,0,77,1
75365,0,83,1
75366,0,99,0
75367,0,0,5
75368,0,1,4
75369,0,67,0
75370,0,92,0
75371,0,56,0
75372,0,92,3
75373,0,100,0
75374,0,28,5
75375,0,34,0
75376,0,39,0
75377,0,63,0
75378,0,12,62
75379,0,43,18
75380,0,24,0
75381,0,83,0
75382,0,66,0
75383,0,23,0
75384,0,96,0
75385,0,18,0
75386,0,37,1
75387,0,6,0
75388,0,25,0
75389,0,100,0
75390,0,8,0
75391,0,98,0
75392,0,98,0
75393,0,69,0
75394,0,5,7
75395,0,45,3
75396,0,48,14
75397,0,52,1
75398,0,88,1
75399,0,84,0
75400,0,54,2
75401,0,99,0
75402,0,55,0
75403,0,30,22
75404,0,93,0
75405,0,63,0
75406,0,40,3
75407,0,55,10
75408,0,72,20
75409,1,49,0
75410,0,65,2
75411,1,92,1
75412,1,86,7
75413,0,100,0
75414,0,52,11
75415,0,58,0
75416,0,100,0
75417,0,96,0
75418,0,84,1
75419,0,95,0
75420,0,61,2
75421,0,19,6
75422,0,13,50
75423,0,19,2
75424,1,98,0
75425,0,69,4
75426,0,94,0
75427,0,45,0
75428,0,100,0
75429,0,80,7
75430,0,36,0
75431,1,86,0
75432,0,89,11
75433,0,5,1
75434,0,14,26
75435,1,0,0
75436,0,98,0
75437,0,98,0
75438,0,35,3
75439,0,5,0
75440,0,81,0
75441,0,58,2
75442,0,100,0
75443,0,30,4
75444,0,76,2
75445,0,2,0
75446,1,69,15
75447,0,69,3
75448,0,11,0
75449,0,24,0
75450,0,100,0
75451,0,94,1
75452,0,55,0
75453,0,27,0
75454,1,7,5
75455,0,81,0
75456,0,57,0
75457,0,59,1
75458,0,81,0
75459,0,62,1
75460,0,88,3
75461,1,1,2
75462,0,100,0
75463,0,98,0
75464,0,91,0
75465,0,9,42
75466,0,25,20
75467,0,83,0
75468,0,93,0
75469,0,57,13
75470,0,34,0
75471,1,35,8
75472,0,35,0
75473,1,47,40
75474,0,6,1
75475,0,98,0
75476,0,59,0
75477,0,37,12
75478,0,46,0
75479,0,90,0
75480,0,72,13
75481,0,75,0
75482,0,53,0
75483,0,83,0
75484,0,67,0
75485,0,28,0
75486,0,57,20
75487,0,11,5
75488,0,26,19
75489,1,0,18
75490,0,3,1
75491,0,89,0
75492,0,38,0
75493,0,90,8
75494,0,86,0
75495,0,98,0
75496,0,39,0
75497,0,87,0
75498,0,99,0
75499,0,90,0
75500,0,47,0
75501,0,2,0
75502,0,1,1
75503,0,72,1
75504,0,5,1
75505,0,54,35
75506,0,0,1
75507,1,3,3
75508,1,52,34
75509,0,24,13
75510,0,0,1
75511,0,76,0
75512,0,75,0
75513,0,71,1
75514,0,0,6
75515,0,39,1
75516,0,80,5
75517,0,94,0
75518,0,69,0
75519,0,82,0
75520,0,100,0
75521,0,82,0
75522,0,6,4
75523,0,1,1
75524,0,93,0
75525,1,35,5
75526,0,23,6
75527,0,72,0
75528,0,27,2
75529,0,24,0
75530,0,40,0
75531,0,85,1
75532,0,58,0
75533,0,74,0
75534,0,84,9
75535,0,12,4
75536,0,21,7
75537,0,49,0
75538,0,19,0
75539,1,67,18
75540,0,73,24
75541,0,40,5
75542,0,20,0
75543,1,99,0
75544,0,13,1
75545,0,16,0
75546,0,15,8
75547,1,3,2
75548,0,30,4
75549,0,26,0
75550,0,97,0
75551,0,77,0
75552,0,92,0
75553,0,98,0
75554,0,71,0
75555,0,76,2
75556,0,36,0
75557,0,7,7
75558,0,71,0
75559,0,96,0
75560,0,77,0
75561,0,15,4
75562,0,60,0
75563,0,1,31
75564,0,6,0
75565,0,90,0
75566,1,35,1
75567,0,96,0
75568,0,96,3
75569,0,8,1
75570,0,18,19
75571,0,45,1
75572,0,70,0
75573,1,42,0
75574,0,81,0
75575,0,99,0
75576,0,86,1
75577,0,64,13
75578,0,46,0
75579,1,78,0
75580,0,97,1
75581,0,92,0
75582,0,9,17
75583,0,30,0
75584,0,99,0
75585,0,38,36
75586,0,10,3
75587,0,23,0
75588,0,17,0
75589,0,68,27
75590,0,87,0
75591,0,60,0
75592,1,17,7
75593,0,0,1
75594,1,74,18
75595,0,44,0
75596,0,25,0
75597,0,99,0
75598,0,100,0
75599,0,51,0
75600,0,100,0
75601,0,90,0
75602,1,85,4
75603,0,75,1
75604,0,76,5
75605,0,95,3
75606,0,88,0
75607,0,69,0
75608,0,98,0
75609,0,51,16
75610,0,33,0
75611,0,70,0
75612,0,30,0
75613,0,41,8
75614,0,67,12
75615,0,60,6
75616,0,46,0
75617,0,95,0
75618,0,81,0
75619,0,38,0
75620,0,9,8
75621,0,100,0
75622,0,50,0
75623,0,93,0
75624,0,76,3
75625,0,47,0
75626,0,6,0
75627,0,96,1
75628,0,58,0
75629,0,75,1
75630,0,100,0
75631,0,22,3
75632,0,38,0
75633,0,96,0
75634,0,89,4
75635,0,19,54
75636,0,47,0
75637,0,8,1
75638,0,79,0
75639,0,99,0
75640,1,25,2
75641,0,89,0
75642,0,9,6
75643,0,93,0
75644,0,94,0
75645,1,91,2
75646,0,98,0
75647,0,4,0
75648,0,74,0
75649,0,92,0
75650,0,97,0
75651,0,19,32
75652,1,68,1
75653,0,86,0
75654,0,41,19
75655,0,61,11
75656,0,80,0
75657,0,29,3
75658,0,100,0
75659,0,68,12
75660,0,4,1
75661,0,3,1
75662,0,82,0
75663,0,93,0
75664,0,71,11
75665,0,94,0
75666,0,19,21
75667,0,46,0
75668,0,49,7
75669,0,73,21
75670,0,70,0
75671,1,82,11
75672,0,36,0
75673,0,94,0
75674,0,93,0
75675,0,54,45
75676,0,11,0
75677,0,64,5
75678,0,53,1
75679,0,100,0
75680,0,100,0
75681,0,46,0
75682,0,82,0
75683,0,83,1
75684,0,47,1
75685,1,41,8
75686,1,70,11
75687,0,53,1
75688,1,54,0
75689,0,90,0
75690,0,91,0
75691,0,39,57
75692,0,10,3
75693,0,3,15
75694,0,30,4
75695,0,50,10
75696,0,37,11
75697,0,73,2
75698,0,93,0
75699,0,73,1
75700,0,68,0
75701,0,65,5
75702,0,79,0
75703,0,17,0
75704,0,51,0
75705,0,86,0
75706,0,70,1
75707,0,88,12
75708,0,35,0
75709,1,92,0
75710,0,46,1
75711,1,24,0
75712,0,80,4
75713,0,31,65
75714,0,98,0
75715,0,18,0
75716,0,100,0
75717,0,69,0
75718,0,97,0
75719,1,92,0
75720,0,98,0
75721,0,76,0
75722,0,90,0
75723,0,100,0
75724,1,56,5
75725,0,0,2
75726,0,100,0
75727,0,1,0
75728,0,96,0
75729,0,100,0
75730,1,94,5
75731,0,93,0
75732,0,100,0
75733,0,57,0
75734,0,95,0
75735,0,29,0
75736,0,99,0
75737,0,82,0
75738,0,38,9
75739,1,0,0
75740,0,85,6
75741,0,53,1
75742,0,86,0
75743,0,40,9
75744,0,25,39
75745,0,7,13
75746,0,4,1
75747,1,13,0
75748,0,82,5
75749,0,35,3
75750,0,45,34
75751,1,41,2
75752,0,52,0
75753,0,100,0
75754,0,13,30
75755,0,40,4
75756,1,2,47
75757,0,86,4
75758,0,100,0
75759,0,87,2
75760,1,23,68
75761,0,72,0
75762,0,94,3
75763,0,83,0
75764,0,65,0
75765,0,98,0
75766,0,50,40
75767,0,57,1
75768,0,98,0
75769,0,84,4
75770,0,12,4
75771,0,9,0
75772,0,63,0
75773,0,80,7
75774,0,30,11
75775,0,84,1
75776,0,36,2
75777,0,87,0
75778,0,1,0
75779,0,99,0
75780,0,13,0
75781,1,25,11
75782,0,18,0
75783,0,33,8
75784,0,2,0
75785,0,9,51
75786,0,100,0
75787,0,97,1
75788,0,3,0
75789,0,76,0
75790,0,91,0
75791,0,19,0
75792,0,48,17
75793,0,21,0
75794,0,90,6
75795,1,63,16
75796,0,61,30
75797,0,97,0
75798,0,69,18
75799,0,38,1
75800,0,74,16
75801,0,39,0
75802,0,17,31
75803,0,89,0
75804,0,98,0
75805,0,26,15
75806,0,22,0
75807,0,85,10
75808,0,76,0
75809,0,46,1
75810,0,51,1
75811,0,28,0
75812,0,19,27
75813,1,12,3
75814,0,16,1
75815,0,94,0
75816,0,87,0
75817,0,71,0
75818,0,98,0
75819,0,25,5
75820,0,1,0
75821,1,4,0
75822,0,25,2
75823,0,78,0
75824,0,87,0
75825,0,1,1
75826,0,97,0
75827,0,31,21
75828,0,77,0
75829,0,44,0
75830,0,53,0
75831,0,97,0
75832,0,34,1
75833,1,33,0
75834,0,2,0
75835,0,66,0
75836,1,58,10
75837,0,56,0
75838,0,82,0
75839,0,78,0
75840,0,91,0
75841,0,82,0
75842,0,81,0
75843,0,96,3
75844,0,3,1
75845,0,1,0
75846,0,1,0
75847,0,96,0
75848,0,11,0
75849,0,0,1
75850,0,35,0
75851,0,2,2
75852,0,66,0
75853,0,42,0
75854,0,45,1
75855,0,98,0
75856,0,70,13
75857,0,0,2
75858,0,79,0
75859,0,6,0
75860,0,54,0
75861,0,39,0
75862,0,92,0
75863,0,95,5
75864,0,67,0
75865,0,43,0
75866,1,36,5
75867,0,1,0
75868,0,2,1
75869,0,7,1
75870,0,1,2
75871,0,0,14
75872,0,0,1
75873,0,4,3
75874,0,4,15
75875,0,0,1
75876,0,22,1
75877,1,93,0
75878,0,1,3
75879,0,9,0
75880,0,4,0
75881,0,11,5
75882,0,3,2
75883,0,32,0
75884,0,72,8
75885,0,62,26
75886,0,57,0
75887,0,86,0
75888,1,35,1
75889,0,50,7
75890,0,36,15
75891,0,29,0
75892,0,15,11
75893,0,98,0
75894,0,11,0
75895,0,92,0
75896,0,83,0
75897,0,28,0
75898,0,8,3
75899,0,100,0
75900,0,31,2
75901,0,100,0
75902,0,90,0
75903,0,100,0
75904,0,56,1
75905,0,77,0
75906,0,95,0
75907,0,88,0
75908,0,29,4
75909,0,22,0
75910,0,51,1
75911,0,71,3
75912,1,0,0
75913,0,61,1
75914,0,56,0
75915,0,40,0
75916,0,100,0
75917,0,92,0
75918,1,33,3
75919,1,59,2
75920,1,5,6
75921,0,57,0
75922,0,10,28
75923,0,52,0
75924,0,100,0
75925,0,51,0
75926,0,100,0
75927,0,39,1
75928,0,39,0
75929,0,42,0
75930,0,22,0
75931,0,5,0
75932,0,86,3
75933,0,10,0
75934,0,94,3
75935,0,45,10
75936,0,86,0
75937,0,71,0
75938,0,0,1
75939,1,42,0
75940,0,14,67
75941,0,82,0
75942,0,30,2
75943,0,1,0
75944,0,2,0
75945,0,71,0
75946,0,74,4
75947,0,38,0
75948,0,97,0
75949,0,100,0
75950,0,33,12
75951,0,65,1
75952,0,98,2
75953,0,40,2
