,C,R50,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR
67370,4,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67371,45,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67372,0,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67373,44,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67374,64,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67375,2,4,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67376,68,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67377,28,17,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67378,37,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67379,32,68,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67380,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67381,33,8,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67382,37,10,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67383,30,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67384,8,44,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67385,26,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67386,30,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67387,35,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67388,1,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67389,0,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67390,5,53,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67391,27,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67392,6,21,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67393,26,60,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67394,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67395,74,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67396,3,6,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67397,21,9,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67398,15,43,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67399,32,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67400,3,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67401,10,39,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67402,17,83,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67403,20,35,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67404,26,12,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67405,29,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67406,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67407,49,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67408,24,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67409,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67410,4,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67411,2,23,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67412,1,10,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67413,33,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67414,34,29,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67415,9,25,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67416,12,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67417,0,100,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67418,23,77,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67419,0,100,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67420,15,38,0,1,0,0,0,1,0,1,1,0,0,0,0,0
67421,16,26,0,1,0,0,0,1,0,1,1,0,0,0,0,0
67422,20,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67423,6,4,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67424,90,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67425,80,6,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67426,25,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67427,44,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67428,86,12,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67429,59,12,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67430,35,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67431,17,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67432,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67433,13,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67434,80,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67435,94,6,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67436,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67437,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67438,50,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67439,28,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67440,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67441,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67442,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67443,82,8,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67444,29,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67445,54,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67446,9,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67447,59,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67448,98,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67449,67,22,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67450,11,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67451,9,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67452,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67453,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67454,11,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67455,45,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67456,16,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67457,39,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67458,80,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67459,23,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67460,27,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67461,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67462,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67463,68,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67464,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67465,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67466,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67467,32,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67468,47,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67469,29,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67470,20,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67471,31,28,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67472,99,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67473,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67474,0,4,0,1,0,1,0,1,0,1,1,0,0,0,0,0
67475,4,5,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67476,1,3,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67477,2,7,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67478,3,5,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67479,5,9,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67480,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67481,1,15,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67482,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0
67483,41,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67484,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67485,23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67486,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67487,27,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67488,55,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67489,54,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67490,49,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67491,16,8,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67492,2,21,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67493,13,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67494,29,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67495,19,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67496,66,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67497,73,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67498,63,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67499,53,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67500,68,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67501,6,12,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67502,11,13,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67503,59,16,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67504,48,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67505,4,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67506,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67507,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67508,56,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67509,53,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67510,58,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67511,62,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67512,68,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67513,50,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67514,54,8,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67515,46,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67516,34,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67517,35,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67518,45,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67519,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67520,29,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67521,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67522,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67523,43,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67524,56,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67525,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67526,26,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67527,47,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67528,74,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67529,29,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67530,62,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67531,5,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67532,35,12,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67533,62,17,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67534,29,28,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67535,2,26,0,1,0,0,0,1,0,1,1,0,0,0,0,0
67536,18,20,0,1,0,0,0,1,0,1,1,0,0,0,0,0
67537,6,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67538,99,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67539,3,24,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67540,84,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67541,6,41,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67542,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67543,17,50,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67544,97,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67545,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67546,30,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67547,9,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67548,11,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67549,99,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67550,48,25,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67551,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67552,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67553,14,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67554,73,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67555,17,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67556,10,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67557,56,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67558,12,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67559,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67560,91,9,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67561,30,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67562,89,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67563,65,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67564,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67565,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67566,30,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67567,17,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67568,80,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67569,62,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67570,34,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67571,41,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67572,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67573,70,18,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67574,18,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67575,32,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67576,39,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67577,4,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67578,77,17,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67579,64,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67580,97,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67581,0,15,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67582,5,11,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67583,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67584,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67585,7,13,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67586,43,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0
67587,28,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67588,55,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67589,12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67590,6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67591,45,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67592,21,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67593,36,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67594,61,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67595,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67596,0,5,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67597,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67598,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67599,41,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67600,27,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67601,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67602,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67603,20,24,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67604,52,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67605,71,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67606,63,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67607,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67608,52,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67609,32,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67610,51,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67611,30,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67612,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67613,55,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67614,33,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67615,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67616,71,19,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67617,32,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67618,39,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67619,50,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67620,42,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67621,15,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67622,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67623,10,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67624,43,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67625,21,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67626,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67627,36,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67628,54,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67629,59,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67630,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67631,60,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67632,63,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67633,7,8,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67634,0,13,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67635,87,8,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67636,36,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67637,67,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67638,14,3,0,0,0,0,0,1,0,1,1,0,1,0,1,0
67639,25,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
67640,36,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67641,69,24,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67642,53,8,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67643,46,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67644,66,23,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67645,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67646,51,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67647,29,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67648,53,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67649,18,6,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67650,7,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67651,76,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67652,57,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67653,6,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67654,32,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67655,33,4,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67656,11,6,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67657,46,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67658,7,4,0,1,0,1,0,1,0,0,1,0,1,0,1,0
67659,57,6,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67660,43,13,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67661,56,4,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67662,52,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67663,30,36,0,1,0,0,0,1,0,1,1,0,0,0,0,0
67664,6,22,0,1,0,0,0,1,0,1,1,0,0,0,0,0
67665,39,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67666,27,31,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67667,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67668,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67669,37,18,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67670,73,6,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67671,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67672,1,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67673,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67674,95,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67675,95,5,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67676,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67677,31,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67678,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67679,49,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67680,31,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67681,1,51,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67682,28,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67683,56,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67684,69,31,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67685,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67686,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67687,28,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67688,51,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67689,18,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67690,35,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67691,22,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67692,16,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67693,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67694,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67695,80,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67696,42,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67697,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67698,20,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67699,25,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67700,28,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67701,93,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67702,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67703,67,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67704,5,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67705,50,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67706,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67707,46,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67708,34,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67709,15,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67710,65,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67711,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67712,19,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67713,30,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67714,7,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67715,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67716,35,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67717,51,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67718,67,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67719,93,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67720,95,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67721,20,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67722,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67723,41,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67724,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67725,36,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67726,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67727,66,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67728,42,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67729,39,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67730,43,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67731,31,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67732,43,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67733,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67734,65,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67735,0,9,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67736,25,14,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67737,0,25,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67738,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67739,8,27,1,0,0,0,0,1,0,0,1,0,0,0,0,0
67740,40,8,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67741,6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67742,68,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67743,12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67744,36,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67745,34,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67746,35,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67747,58,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67748,42,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67749,76,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67750,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67751,43,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67752,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67753,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67754,41,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67755,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67756,39,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67757,69,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67758,80,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67759,91,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67760,44,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67761,50,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67762,61,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67763,9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67764,37,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67765,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67766,47,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67767,44,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
