combo,weight
KdQcTc3s,60
KdQhTh3s,60
KcKhTc3s,25
KcKhTh3s,25
AdKdTc3s,100
AdKdTh3s,100
KdQcJc3s,69
KdQhJh3s,69
KcKhJc3s,40
KcKhJh3s,40
AdKdJc3s,100
AdKdJh3s,100
AdKcQc3s,88
AdKhQc3s,88
AdKcQh3s,88
AdKhQh3s,88
KcKhQc3s,56
KcKhQh3s,56
AdQc4d3s,75
AdQh4d3s,75
AdKdQc3s,100
AdKdQh3s,100
KcKd3s2d,100
KdKh3s2d,100
AdKc3s2d,81
AdKh3s2d,81
KcKh3s2d,93
AdKc3d3s,21
AdKh3d3s,21
KcKh3d3s,80
KcKd4d3s,100
KdKh4d3s,100
AdKc4d3s,98
AdKh4d3s,98
KcKh4d3s,100
KcKd6d3s,100
KdKh6d3s,100
AdKc6d3s,60
AdKh6d3s,60
KcKh6d3s,100
AdKc8d3s,83
AdKh8d3s,83
KcKh8d3s,100
KcKd9d3s,100
KdKh9d3s,100
AdKc9d3s,79
AdKh9d3s,79
KcKh9d3s,100
KcKdTd3s,100
KdKhTd3s,100
AdKcTd3s,100
AdKhTd3s,100
KcKhTd3s,80
KcKdJd3s,100
KdKhJd3s,100
AdKcJd3s,100
AdKhJd3s,100
KcKhJd3s,100
KcKdQd3s,100
KdKhQd3s,100
AdKcQd3s,100
AdKhQd3s,100
KcKhQd3s,82
KdTd3d3s,6
AdTd3d3s,100
KdJd3d3s,99
AdJd3d3s,65
KdQd3d3s,100
AdQd3d3s,100
AdKd3d3s,100
AdKd4d3s,100
AdTd8d3s,57
AdTd9d3s,27
AdJd9d3s,43
AdQd9d3s,6
AdKd9d3s,3
QdJdTd3s,37
KdJdTd3s,89
AdQdTd3s,100
AdKdTd3s,100
KdQdJd3s,100
AdQdJd3s,100
AdKdJd3s,100
AdKdQd3s,100
6s5c5s4s,72
6s5h5s4s,72
8c6s5s4s,33
8h6s5s4s,33
6s5s4d4s,100
8d6s5s4s,79
7s5s4c4s,95
7s5s4h4s,95
