combo,weight
As6c6h2s,52
Ac8s6h2c,100
As8s6h2c,100
Ac8c6h2s,100
As8c6h2s,100
AcQs6h2c,100
AsQs6h2c,100
AcQc6h2s,100
AsQc6h2s,100
Ac7d7h2c,100
As7d7h2s,100
Ac7h7s2c,100
As7h7s2c,100
Ac7c7h2s,100
As7c7h2s,100
Ac9s7h2c,100
As9s7h2c,100
Ac9c7h2s,100
As9c7h2s,100
AcQs7h2c,100
AsQs7h2c,100
AcQc7h2s,100
AsQc7h2s,100
Ac8h4d2c,4
As8h4d2s,4
Ac8d8h2c,100
As8d8h2s,100
Ac8h4s2c,3
As8h4s2c,3
Ac8h4c2s,3
As8h4c2s,3
Ac8h8s2c,100
As8h8s2c,100
Ac8c8h2s,100
As8c8h2s,100
Ac9s8h2c,100
As9s8h2c,100
Ac9c8h2s,100
As9c8h2s,100
AcTh4d2c,100
AsTh4d2s,100
AcJh4d2c,100
AsJh4d2s,100
AcJh4s2c,100
AsJh4s2c,100
AcJh4c2s,100
AsJh4c2s,100
AcQh6s2c,100
AsQh6s2c,100
AcQh6c2s,100
AsQh6c2s,100
Ac4d2c2d,100
As4d2d2s,100
Ac7d2c2d,100
As7d2d2s,100
Ac5d4d2c,100
As5d4d2s,100
Ac6d4d2c,100
As6d4d2s,100
Ac7d4d2c,100
As7d4d2s,100
Ac9d4d2c,100
As9d4d2s,100
AcTd4d2c,100
AsTd4d2s,100
AcJd4d2c,100
AsJd4d2s,100
Ac4d2c2s,100
As4d2c2s,100
Ac6s4d2c,100
As6s4d2c,100
Ac6c4d2s,100
As6c4d2s,100
AcTs4d2c,100
AsTs4d2c,100
AcTc4d2s,100
AsTc4d2s,100
AcJs4d2c,100
AsJs4d2c,100
AcJc4d2s,100
AsJc4d2s,100
Ac7d6d2c,100
As7d6d2s,100
Ac8d6d2c,100
As8d6d2s,100
Ac6d6s2c,52
As6d6s2c,52
Ac6c6d2s,52
As6c6d2s,52
Ac9d7d2c,100
As9d7d2s,100
AcQd7d2c,100
AsQd7d2s,100
Ac7d7s2c,100
As7d7s2c,100
Ac7c7d2s,100
As7c7d2s,100
Ac8d4s2c,3
As8d4s2c,3
Ac8d4c2s,3
As8d4c2s,3
Ac8d8s2c,100
As8d8s2c,100
Ac8c8d2s,100
As8c8d2s,100
5d5h2c2h,100
5d5h2h2s,100
JdJh2c2h,100
JdJh2h2s,100
QdQh2c2h,100
QdQh2h2s,100
Kd4d2c2h,4
Kd4d2h2s,4
Ad4d2c2h,100
Ad4d2h2s,100
6d6h5h2c,100
6d6h5h2s,100
Ah5h4d2c,100
Ah5h4d2s,100
Ad5h4d2c,100
Ad5h4d2s,100
6d6h2c2d,100
6d6h2d2s,100
Ad6h4d2c,100
Ad6h4d2s,100
7d7h2c2d,100
7d7h2d2s,100
7d7h2c2s,100
Ad8d7h2c,100
Ad8d7h2s,100
Ad9d7h2c,100
Ad9d7h2s,100
AdKd7h2c,100
AdKd7h2s,100
JdTh8h2c,1
JdTh8h2s,1
8d8h2c2s,100
KhJd9h2c,100
KhJd9h2s,100
Ah9d9h2c,100
Ah9d9h2s,100
9d9h2c2d,100
9d9h2d2s,100
Ad9h7d2c,100
Ad9h7d2s,100
Td9h8d2c,10
Td9h8d2s,10
KdTd9h2c,100
KdTd9h2s,100
QdJd9h2c,100
QdJd9h2s,100
KdJd9h2c,100
KdJd9h2s,100
KhTh9d2c,100
KhTh9d2s,100
AhTdTh2c,100
AhTdTh2s,100
JdTh2c2d,100
JdTh2d2s,100
AdTh4d2c,100
AdTh4d2s,100
KdTh9d2c,100
KdTh9d2s,100
QdJdTh2c,100
QdJdTh2s,100
KdQdTh2c,100
KdQdTh2s,100
AhJh4d2c,100
AhJh4d2s,100
JhTd2c2d,100
JhTd2d2s,100
JdJh4d2c,100
JdJh4d2s,100
JhTd8d2c,1
JhTd8d2s,1
KdJh9d2c,100
KdJh9d2s,100
QdJhTd2c,100
QdJhTd2s,100
KdJhTd2c,100
KdJhTd2s,100
AhQh4d2c,100
AhQh4d2s,100
AhQdQh2c,100
AhQdQh2s,100
AhKh4d2c,100
AhKh4d2s,100
AhKdKh2c,100
AhKdKh2s,100
KhJd2c2d,1
KhJd2d2s,1
KhJdTd2c,100
KhJdTd2s,100
KhQdJd2c,100
KhQdJd2s,100
AhTd2c2d,10
AhTd2d2s,10
AhKd4d2c,100
AhKd4d2s,100
AhKd6d2c,2
AhKd6d2s,2
AhKd7d2c,21
AhKd7d2s,21
AhJdTd2c,100
AhJdTd2s,100
AhQdTd2c,100
AhQdTd2s,100
Ad4d2c2d,100
Ad4d2d2s,100
QdJd2c2d,23
QdJd2d2s,23
Ad5d4d2c,100
Ad5d4d2s,100
AdKd4d2c,100
AdKd4d2s,100
Ad4d2c2s,100
AdKd9d2c,1
AdKd9d2s,1
AdJdTd2c,100
AdJdTd2s,100
AdKdTd2c,100
AdKdTd2s,100
AdKdQd2c,100
AdKdQd2s,100
5c4c3c3s,69
5s4c3c3s,69
5c4s3c3s,69
5s4s3c3s,69
7d6c4c3c,78
7d6s4c3c,78
7d6c4s3c,78
7d6s4s3c,78
7d6c4c3s,78
7d6s4c3s,78
7d6c4s3s,78
7d6s4s3s,78
JcJd4c3c,100
JdJs4c3c,100
JcJd4s3c,100
JdJs4s3c,100
JcJd4c3s,100
JdJs4c3s,100
JcJd4s3s,100
JdJs4s3s,100
JcJs4c3c,100
JcJs4s3c,100
JcJs4c3s,100
JcJs4s3s,100
QcQh4c3c,100
QhQs4c3c,100
QcQh4s3c,100
QhQs4s3c,100
QcQh4c3s,100
QhQs4c3s,100
QcQh4s3s,100
QhQs4s3s,100
QcQd4c3c,100
QdQs4c3c,100
QcQd4s3c,100
QdQs4s3c,100
QcQd4c3s,100
QdQs4c3s,100
QcQd4s3s,100
QdQs4s3s,100
QcQs4c3c,100
QcQs4s3c,100
QcQs4c3s,100
QcQs4s3s,100
KcKh4c3c,100
KhKs4c3c,100
KcKh4s3c,100
KhKs4s3c,100
KcKh4c3s,100
KhKs4c3s,100
KcKh4s3s,100
KhKs4s3s,100
KcKd4c3c,100
KdKs4c3c,100
KcKd4s3c,100
KdKs4s3c,100
KcKd4c3s,100
KdKs4c3s,100
KcKd4s3s,100
KdKs4s3s,100
AdKc4c3c,100
AdKs4c3c,100
AdKc4s3c,100
AdKs4s3c,100
AdKc4c3s,100
AdKs4c3s,100
AdKc4s3s,100
AdKs4s3s,100
KcKs4c3c,100
KcKs4s3c,100
KcKs4c3s,100
KcKs4s3s,100
AcKh4c3c,100
AsKh4c3c,100
AcKh4s3c,100
AsKh4s3c,100
AcKh4c3s,100
AsKh4c3s,100
AcKh4s3s,100
AsKh4s3s,100
AcJd4c3c,100
AcJd4s3c,100
AsJd4s3c,100
AcJd4c3s,100
AsJd4c3s,100
AsJd4s3s,100
AcQd4c3c,100
AcQd4s3c,100
AsQd4s3c,100
AcQd4c3s,100
AsQd4c3s,100
AsQd4s3s,100
AcKd4c3c,100
AsKd4c3c,100
AcKd4s3c,100
AsKd4s3c,100
AcKd4c3s,100
AsKd4c3s,100
AcKd4s3s,100
AsKd4s3s,100
Ac4c3c3s,100
As4c3c3s,100
Ac4s3c3s,100
As4s3c3s,100
Th7h4c3c,1
Th7h4s3s,1
QhJh4c3c,53
QhJh4s3c,53
QhJh4c3s,53
QhJh4s3s,53
KhJh4c3c,100
KhJh4s3c,100
KhJh4c3s,100
KhJh4s3s,100
JdJh4c3c,100
JdJh4s3s,100
KhQh4c3c,100
KhQh4s3c,100
KhQh4c3s,100
KhQh4s3s,100
QdQh4c3c,100
QdQh4s3c,100
QdQh4c3s,100
QdQh4s3s,100
KdKh4c3c,100
KdKh4s3c,100
KdKh4c3s,100
KdKh4s3s,100
AdKh4c3c,100
AdKh4s3s,100
Jd5d4c3c,100
Jd5d4s3s,100
Qd5d4c3c,100
Qd5d4s3c,100
Qd5d4c3s,100
Qd5d4s3s,100
Kd5d4c3c,100
Kd5d4s3c,100
Kd5d4c3s,100
Kd5d4s3s,100
5d4c3c3s,100
5d4s3c3s,100
8d6d4c3c,100
8d6d4s3s,100
9d6d4c3c,100
9d6d4s3s,100
Td6d4c3c,100
